row_id,e000,e001,e002,e003,e004,e005,e006,e007,e008,e009,e010,e011,e012,e013,e014,e015,e016,e017,e018,e019,e020,e021,e022,e023,e024,e025,e026,e027,e028,e029,e030,e031,e032,e033,e034,e035,e036,e037,e038,e039,e040,e041,e042,e043,e044,e045,e046,e047,e048,e049,e050,e051,e052,e053,e054,e055,e056,e057,e058,e059,e060,e061,e062,e063,e064,e065,e066,e067,e068,e069,e070,e071,e072,e073,e074,e075,e076,e077,e078,e079,e080,e081,e082,e083,e084,e085,e086,e087,e088,e089,e090,e091,e092,e093,e094,e095,e096,e097,e098,e099,e100,e101,e102,e103,e104,e105,e106,e107,e108,e109,e110,e111,e112,e113,e114,e115,e116,e117,e118,e119
e000,0.15833333333333308,-0.062500000000000042,-0.062500000000000014,-0.033333333333333291,1.2213749930802803e-17,-9.781980655061512e-18,0.0041666666666666232,-0.0041666666666666406,0.079166666666666607,-0.016666666666666635,-0.058333333333333355,-0.004166666666666631,0.016666666666666618,-0.016666666666666635,-4.3423780231497543e-18,2.119478817830966e-17,0.0083333333333332951,3.0226855564973924e-18,-5.248079319847207e-18,-0.0083333333333332846,0.016666666666666635,-0.0041666666666666501,-0.016666666666666621,0.0041666666666666467,0.0041666666666666302,1.0282700001859899e-18,-0.0041666666666666276,-8.798471677979245e-20,-2.246214237087833e-17,-0.033333333333333243,7.7296141236520704e-19,0.033333333333333305,-0.0083333333333333037,8.3076922671209352e-18,0.0083333333333332968,-6.0833779728300738e-18,-0.079166666666666607,0.062500000000000028,0.016666666666666625,-1.9441888928523186e-17,-0.058333333333333348,-0.016666666666666625,-0.0041666666666666371,0.016666666666666628,0.004166666666666618,-0.0625,-0.016666666666666625,0.079166666666666607,1.6705066388801884e-17,-1.0691294225984664e-17,-0.0041666666666666493,0.0041666666666666553,9.045131157795283e-18,-0.0041666666666666441,-0.016666666666666639,0.016666666666666628,6.1729763365638633e-18,0.0083333333333332968,0.033333333333333243,0.062499999999999958,-0.0041666666666666415,-1.0729334351613391e-17,0.0041666666666666484,-0.016666666666666625,-0.0041666666666666397,0.016666666666666653,1.6637673228074351e-17,-0.07916666666666658,-8.8898542363493679e-18,0.0041666666666666588,3.6481095015261499e-18,-0.004166666666666664,0.0041666666666666406,0.016666666666666628,-0.016666666666666625,0.016666666666666628,0.016666666666666625,-0.058333333333333293,-0.0041666666666666571,0.016666666666666628,0.0041666666666666475,-0.016666666666666632,0.0041666666666666536,0.016666666666666642,-0.0083333333333332898,0.062499999999999944,-0.15833333333333321,0.062499999999999993,-0.0041666666666666501,-1.0556540568328913e-17,1.0944028187454792e-17,-0.07916666666666658,0.016666666666666628,-1.3235619436848271e-17,-0.0041666666666666389,-1.0261965068205253e-17,0.0041666666666666484,-0.079166666666666607,0.0041666666666666302,0.016666666666666614,-0.0625,0.0041666666666666397,1.0286847138588628e-17,-0.0041666666666666371,-0.0041666666666666206,0.016666666666666628,-0.016666666666666649,-0.016666666666666614,2.8977471338185469e-18,0.0041666666666666475,-0.058333333333333341,0.07916666666666658,-0.0041666666666666588,0.016666666666666639,-3.6360169048679469e-18,-0.016666666666666621,-0.0041666666666666588,0.0041666666666666666,-0.07916666666666658,0.016666666666666628
e001,-0.062500000000000042,0.15833333333333377,-0.033333333333333326,-0.062500000000000139,0.0083333333333334442,-0.0083333333333333662,-1.1669595326728691e-17,-6.7356691296536239e-18,8.8504190386630756e-17,9.3690175136819881e-18,-0.016666666666666649,0.016666666666666576,-0.0041666666666666866,-0.058333333333333473,-0.016666666666666583,0.079166666666666829,9.1376789457950559e-18,-0.0041666666666667108,0.0041666666666667056,-1.3552849848621226e-17,-0.0041666666666666935,-6.8035169629631926e-18,0.0041666666666666909,1.3291905202257821e-17,-0.016666666666666614,-0.0041666666666667039,0.016666666666666604,0.0041666666666667048,-0.079166666666666816,-2.4785642479611169e-17,0.016666666666666673,0.062500000000000139,-1.967144769813484e-17,0.0083333333333333922,3.9549811504603661e-17,-0.00833333333333342,-6.4760162809198209e-17,0.033333333333333319,-4.1263153445115361e-18,-0.03333333333333325,-0.016666666666666666,-2.5308977685522306e-17,0.016666666666666646,0.058333333333333445,-0.079166666666666774,-0.016666666666666673,0.0041666666666666996,-0.0041666666666666415,0.016666666666666587,-0.0041666666666666666,-0.016666666666666659,0.016666666666666684,0.0041666666666666657,-2.3012647119976719e-17,-0.0041666666666667213,0.0041666666666667438,0.0083333333333333749,3.4945139342473373e-17,3.4809195806419996e-17,-0.079166666666666802,0.016666666666666625,-0.0041666666666666892,2.7074499053228576e-19,0.0041666666666666909,9.089596895918852e-18,0.062500000000000139,0.03333333333333325,0.06250000000000018,-0.016666666666666614,0.016666666666666597,-0.0041666666666667091,-0.016666666666666618,3.0723329959699902e-17,0.0041666666666666874,-0.0041666666666667213,1.5812298740231594e-17,7.7956566330214156e-18,0.079166666666666816,-0.016666666666666663,0.0041666666666666935,0.016666666666666673,-0.0041666666666667299,-1.5663653998202383e-19,0.0041666666666667299,-1.5287573324598033e-17,-0.079166666666666802,0.062500000000000167,0.016666666666666673,-0.016666666666666653,-0.00416666666666669,0.0041666666666666666,0.058333333333333452,-0.0041666666666666805,-0.016666666666666597,0.016666666666666632,-0.0041666666666666814,-0.016666666666666635,0.0041666666666666467,-0.016666666666666594,-0.0041666666666666857,0.15833333333333363,-2.1507029920116229e-18,0.0083333333333334095,-3.2791817927037554e-17,0.079166666666666774,2.4001212213430258e-17,-0.062500000000000125,0.004166666666666684,-0.0041666666666667013,-5.6260138899533741e-19,0.079166666666666871,-0.062500000000000167,-0.016666666666666618,0.004166666666666749,-0.016666666666666684,-0.0041666666666666926,-0.016666666666666656,0.016666666666666614,0.058333333333333473,0.0041666666666666952
e002,-0.062500000000000014,-0.033333333333333326,0.15833333333333321,-0.062499999999999958,-0.0083333333333333367,0.0083333333333333176,2.0014431448433034e-17,2.7705144500171843e-18,-0.062500000000000056,-2.2884663698515387e-17,0.079166666666666691,-0.016666666666666566,0.0041666666666666432,-0.0041666666666666258,0.016666666666666656,-0.016666666666666712,-3.3293732689864904e-17,0.0041666666666666692,-0.004166666666666605,-4.9477727798008263e-17,0.004166666666666651,-5.6758862823100347e-17,-0.0041666666666666068,5.5349055618846102e-17,0.016666666666666628,0.004166666666666769,-0.016666666666666666,-0.0041666666666666952,0.016666666666666687,6.0577193387947976e-17,-0.079166666666666649,0.062499999999999944,1.9413833674170367e-17,-0.0083333333333334581,1.3083424068687936e-16,0.0083333333333333263,0.062500000000000042,-0.1583333333333333,0.062499999999999972,0.033333333333333291,0.079166666666666691,-3.2701377601993138e-17,-0.016666666666666746,0.0041666666666666657,0.016666666666666687,0.079166666666666649,-0.0041666666666666822,-0.058333333333333362,-0.016666666666666607,0.0041666666666666666,0.016666666666666687,-0.016666666666666639,-0.0041666666666667655,2.6184192742789907e-17,0.0041666666666666866,-0.0041666666666667568,-0.0083333333333334408,1.1695011925542465e-16,-5.0609922628661623e-17,0.016666666666666694,-0.016666666666666743,0.0041666666666666866,2.9837705894571393e-17,-0.0041666666666666952,-2.7044675793113464e-17,-2.0662364066526582e-17,-0.033333333333333312,-2.7667244114629246e-17,0.016666666666666687,-0.016666666666666555,0.0041666666666666302,0.016666666666666663,8.9358750460087545e-17,-0.0041666666666667369,0.0041666666666666805,-5.8286910658238453e-17,0.062499999999999965,-0.016666666666666666,0.016666666666666621,0.058333333333333286,-0.079166666666666607,0.0041666666666666874,3.789110601200246e-17,-0.0041666666666667499,-4.4273557370077841e-17,0.016666666666666708,0.062500000000000014,-0.079166666666666677,0.016666666666666698,0.0041666666666666961,-0.004166666666666762,0.0041666666666666883,0.0041666666666666276,0.016666666666666601,-0.016666666666666725,0.0041666666666666892,0.016666666666666722,0.058333333333333348,0.016666666666666632,0.0041666666666666926,-0.033333333333333347,2.5309952317136657e-17,-0.0083333333333333714,-9.5865019098940606e-17,-0.016666666666666705,-7.6507840779635181e-17,2.8250195868015053e-17,-0.0041666666666666814,0.0041666666666667013,3.5046098738261981e-17,-0.016666666666666684,3.3726706194336184e-18,0.016666666666666566,-0.0041666666666667169,0.079166666666666649,-0.058333333333333286,0.079166666666666635,-0.016666666666666656,0.0041666666666666718,-0.0041666666666667438
e003,-0.033333333333333291,-0.062500000000000139,-0.062499999999999958,0.15833333333333335,-7.1288735477701588e-17,-1.0422650361695706e-18,-0.0041666666666665842,0.0041666666666666146,-0.01666666666666668,0.016666666666666642,-0.0041666666666666467,0.0041666666666666415,-0.016666666666666635,0.079166666666666691,-3.4787115570048007e-17,-0.062500000000000056,-0.008333333333333184,-1.2313171272422386e-17,-6.5202301013815091e-17,0.0083333333333332725,-0.01666666666666667,0.0041666666666667082,0.016666666666666604,-0.0041666666666666857,-0.0041666666666666545,-4.8886122293953186e-17,0.0041666666666666389,4.1369789495033903e-17,0.062500000000000069,0.033333333333333229,0.062500000000000083,-0.15833333333333344,0.0083333333333332031,4.6973085829837849e-17,-0.0083333333333333107,4.9524950141408664e-17,0.016666666666666666,0.062500000000000014,-0.079166666666666677,-5.9942661121389796e-17,-0.0041666666666666484,0.016666666666666684,0.0041666666666666909,-0.079166666666666691,0.058333333333333369,2.5858627436681152e-17,0.016666666666666635,-0.016666666666666646,2.1126780028375607e-18,4.5100125975882769e-18,0.0041666666666666033,-0.0041666666666666102,3.0204309622134422e-17,0.0041666666666665938,0.016666666666666698,-0.016666666666666607,4.4371000615872638e-17,-0.0083333333333332985,-0.033333333333333243,-7.0756265212256015e-17,0.004166666666666697,-1.0900519306987717e-18,-0.004166666666666651,0.016666666666666687,0.0041666666666666085,-0.079166666666666718,7.1138621828656207e-17,0.016666666666666663,-4.0306987206168839e-17,-0.004166666666666612,3.5871485695375047e-17,0.0041666666666665669,-0.0041666666666666336,-0.016666666666666646,0.016666666666666635,-0.016666666666666659,-0.079166666666666677,-0.0041666666666666059,0.0041666666666666111,-0.079166666666666691,0.058333333333333411,0.016666666666666701,-0.0041666666666666848,-0.016666666666666604,0.0083333333333332742,-7.9429882592140051e-17,0.033333333333333319,-9.1411619242234378e-18,0.0041666666666665929,-4.3198222173204935e-18,2.2614894414735891e-17,0.01666666666666667,-0.016666666666666649,2.9320086519271816e-18,0.0041666666666666753,-4.5864951431794302e-19,-0.0041666666666666848,0.016666666666666659,-0.004166666666666612,-0.016666666666666677,-0.062500000000000028,-0.0041666666666666102,1.8073798587747228e-17,0.0041666666666666406,-0.058333333333333369,-0.016666666666666663,0.079166666666666691,0.016666666666666659,6.169069672639378e-19,-0.0041666666666666553,-0.0041666666666666154,-0.016666666666666646,0.0041666666666666059,-0.016666666666666635,-0.062500000000000042,0.079166666666666705,-0.058333333333333418,-0.0041666666666665799,0.01666666666666667,-0.016666666666666642
e004,1.2213749930802803e-17,0.0083333333333334442,-0.0083333333333333367,-7.1288735477701588e-17,0.15833333333333349,-0.033333333333333326,-0.0625,-0.062500000000000069,5.2265258938186498e-17,1.1951662454962226e-16,-0.0041666666666666866,0.0041666666666666267,-0.016666666666666628,0.016666666666666611,-0.0041666666666667239,0.004166666666666795,-0.062500000000000042,-0.016666666666666687,0.079166666666666691,2.9295457746333682e-17,-0.07916666666666676,-1.7488331439637663e-17,0.016666666666666653,0.062500000000000083,-0.0041666666666666709,-0.016666666666666708,0.0041666666666666545,0.016666666666666642,-0.0041666666666667507,-3.6737940381743315e-17,0.0041666666666666406,3.6648459845384342e-17,0.062500000000000028,0.033333333333333333,0.062500000000000069,-0.15833333333333346,-1.4101342466696738e-17,0.0083333333333333471,-3.3867577859437551e-17,-0.0083333333333333436,-0.0041666666666667343,4.2412895030460525e-17,-0.058333333333333404,-0.016666666666666607,-0.0041666666666667334,-0.0041666666666667239,0.016666666666666677,-0.016666666666666712,0.004166666666666651,-0.016666666666666639,-0.0041666666666666536,0.0041666666666666579,0.016666666666666653,0.062500000000000042,-0.079166666666666732,0.016666666666666701,0.033333333333333298,0.062500000000000083,-1.2105390198696192e-17,-0.0041666666666666822,0.0041666666666666666,-0.079166666666666732,-1.3446189774347178e-17,0.016666666666666736,-2.1095499416902402e-17,4.4034407752566144e-17,0.0083333333333333297,-2.7152559929219932e-17,-0.0041666666666666779,0.0041666666666666449,-0.079166666666666718,0.05833333333333339,-1.6873815795505922e-17,0.016666666666666642,-0.016666666666666601,2.4783298725588126e-17,-1.3132212932792819e-17,0.0041666666666666519,-0.0041666666666666579,0.016666666666666653,0.0041666666666666484,-0.079166666666666746,-8.0717428874107954e-18,0.016666666666666698,2.7560734270356872e-17,-0.0041666666666666753,1.6173093693599711e-18,0.004166666666666736,-0.0041666666666666857,-0.016666666666666659,0.01666666666666667,-0.016666666666666708,-0.079166666666666691,-0.0041666666666666493,0.0041666666666666779,-0.079166666666666732,0.05833333333333339,0.016666666666666698,-0.0041666666666666397,-0.016666666666666743,0.0083333333333334772,3.2371202010751649e-17,0.033333333333333305,7.6038839764737844e-18,0.0041666666666667169,3.0746391208571943e-17,-4.8181485928744813e-17,0.016666666666666694,-0.016666666666666684,-1.1494612886748966e-17,0.0041666666666666814,1.3708427036151068e-17,-0.0041666666666666623,0.016666666666666611,-0.0041666666666666579,-0.016666666666666642,-0.0041666666666666302,-0.058333333333333383,-0.016666666666666687,0.016666666666666639
e005,-9.781980655061512e-18,-0.0083333333333333662,0.0083333333333333176,-1.0422650361695706e-18,-0.033333333333333326,0.15833333333333321,-0.062500000000000042,-0.062500000000000042,6.0151016202197904e-17,3.9215830824544194e-17,0.0041666666666665512,-0.0041666666666666328,0.079166666666666607,-0.016666666666666718,-0.058333333333333251,-0.0041666666666667334,1.657069422473264e-17,0.016666666666666673,-0.01666666666666667,-2.7787391542103831e-18,0.016666666666666625,3.9880201230387033e-17,-0.079166666666666663,0.0625,0.0041666666666666614,0.016666666666666649,-0.0041666666666666961,-0.016666666666666659,0.0041666666666667126,-1.2867802807198418e-17,-0.0041666666666666796,1.1866400703533727e-17,-8.2511759630403218e-18,-0.033333333333333257,-7.0149255099468722e-18,0.033333333333333291,-4.9742675346337068e-17,-0.0083333333333332656,-5.5250909226617121e-20,0.008333333333333354,0.0041666666666665859,3.0136026786542212e-17,-0.0041666666666666996,0.016666666666666666,0.0041666666666666848,0.0041666666666666111,-0.079166666666666691,0.016666666666666764,0.058333333333333334,0.016666666666666604,0.0041666666666666987,-0.0041666666666666987,-0.016666666666666597,0.0625,0.01666666666666668,-0.079166666666666691,-0.033333333333333243,-1.1546669816475636e-17,3.4613541950220106e-17,0.0041666666666665747,-0.0041666666666667022,0.016666666666666604,-5.8821598476308803e-18,-0.016666666666666666,-0.062500000000000056,2.6458903752811549e-17,-0.0083333333333333454,4.6175760586090081e-17,-0.0583333333333333,-0.0041666666666666458,0.016666666666666687,0.0041666666666666467,-0.062499999999999993,-0.016666666666666632,0.079166666666666621,-6.2863140314763863e-18,-1.8575212621028122e-17,-0.0041666666666665868,0.0041666666666667004,-0.016666666666666642,-0.0041666666666666935,0.016666666666666666,-2.1024026457884696e-17,-0.079166666666666691,9.3643251776272666e-18,0.0041666666666665712,-7.9905631190403561e-19,-0.0041666666666666215,0.0041666666666666952,0.016666666666666604,-0.016666666666666646,0.016666666666666764,0.016666666666666604,-0.058333333333333355,-0.0041666666666666961,0.01666666666666659,0.004166666666666716,-0.016666666666666753,0.0041666666666667004,0.016666666666666666,-0.008333333333333328,0.062500000000000028,-0.15833333333333333,0.0625,-0.0041666666666666692,-8.2159731240399396e-18,-2.9109722870923446e-17,-0.079166666666666691,0.016666666666666712,-6.9086850872242552e-18,-0.004166666666666612,-2.5040751871158453e-17,0.0041666666666666449,-0.079166666666666607,0.0041666666666667013,0.016666666666666618,0.0041666666666667108,-0.0041666666666666683,0.01666666666666676,-0.016666666666666656
e006,0.0041666666666666232,-1.1669595326728691e-17,2.0014431448433034e-17,-0.0041666666666665842,-0.0625,-0.062500000000000042,0.15833333333333341,-0.033333333333333277,0.0083333333333333263,-0.0083333333333333801,6.8869696872639633e-17,-5.5251271696579715e-17,-9.5125039648890641e-19,2.0418056731660848e-17,-0.016666666666666635,0.016666666666666548,0.079166666666666649,-0.0041666666666666735,-0.0583333333333333,-0.016666666666666715,-2.76647498357165e-17,-0.033333333333333277,1.1284534127900175e-17,0.033333333333333347,9.9015980369057997e-18,-0.0041666666666666753,9.4509111613389512e-18,0.0041666666666666788,-0.016666666666666562,-0.0041666666666665955,0.016666666666666594,0.004166666666666625,-0.079166666666666663,-7.44561594841151e-17,0.016666666666666698,0.062500000000000014,-0.0083333333333333228,-2.1562337339692572e-17,0.008333333333333328,3.4790205989705003e-17,-1.2099358396202255e-17,-0.0083333333333333315,-0.016666666666666705,-1.856072683995224e-17,0.016666666666666677,0.016666666666666614,0.058333333333333494,0.0041666666666666631,-0.07916666666666676,0.0041666666666666918,6.4454998386748581e-18,1.4264297551782838e-17,-0.0041666666666667447,-0.15833333333333338,0.062500000000000056,0.062500000000000097,-4.5833222130497783e-17,0.01666666666666668,0.0041666666666666137,0.016666666666666628,-0.016666666666666708,0.0041666666666667039,-0.016666666666666632,-0.0041666666666666579,0.079166666666666788,-0.0041666666666667013,-1.2410606961833867e-17,0.0041666666666667048,-0.016666666666666597,0.016666666666666673,0.058333333333333307,-0.079166666666666649,-0.016666666666666628,0.0041666666666665842,-0.0041666666666666475,-0.0041666666666667369,0.0083333333333333332,0.016666666666666632,-5.015215992857074e-18,0.0041666666666666432,-3.6293803799639867e-17,0.062500000000000056,0.033333333333333277,0.062500000000000097,-0.016666666666666698,0.016666666666666635,-0.0041666666666666432,-0.016666666666666646,1.3737594509394662e-17,0.0041666666666666952,-0.0041666666666667108,1.0990954464718202e-17,-6.3226581093241042e-17,0.079166666666666732,-0.016666666666666712,0.0041666666666666805,0.016666666666666687,-0.0041666666666666649,-9.2653510849279216e-18,0.0041666666666666432,-4.432221624550165e-17,-0.079166666666666788,0.062500000000000097,0.016666666666666614,-0.016666666666666663,-0.0041666666666667473,0.0041666666666667048,0.058333333333333473,-0.0041666666666666866,-0.016666666666666635,0.016666666666666646,-0.0041666666666667082,-0.01666666666666667,0.004166666666666651,-0.016666666666666611,-0.0041666666666666432,8.1045473150167517e-18,0.079166666666666635,2.2954706924283535e-17,0.004166666666666592
e007,-0.0041666666666666406,-6.7356691296536239e-18,2.7705144500171843e-18,0.0041666666666666146,-0.062500000000000069,-0.062500000000000042,-0.033333333333333277,0.15833333333333344,-0.0083333333333334217,0.0083333333333333367,-8.1173963818466283e-17,9.2315285859642535e-17,-0.062500000000000014,7.4759307524306993e-17,0.07916666666666676,-0.016666666666666725,-0.016666666666666653,0.0041666666666667065,-0.0041666666666667273,0.016666666666666687,0.062500000000000069,0.033333333333333326,0.062500000000000014,-0.15833333333333349,-3.0080903264202966e-17,0.004166666666666782,3.9819519202883733e-17,-0.004166666666666684,0.016666666666666722,0.0041666666666666553,-0.016666666666666732,-0.0041666666666666224,0.016666666666666663,-5.5502149343463797e-18,-0.079166666666666691,0.062500000000000056,0.0083333333333333749,-5.5027881269046883e-17,-0.0083333333333333367,-2.1437386205022597e-18,1.0871855888624007e-17,0.0083333333333333714,0.079166666666666691,-2.5908048864126607e-17,-0.016666666666666601,-0.016666666666666687,0.0041666666666667325,-0.0041666666666666605,0.016666666666666684,-0.0041666666666667178,3.054396143675238e-17,-9.6967694264723929e-18,0.0041666666666666996,0.033333333333333298,-4.7022588979502175e-17,8.7019633179055768e-17,-2.2030087956126047e-17,-0.079166666666666691,-0.0041666666666666449,-0.016666666666666701,0.01666666666666667,0.058333333333333313,0.016666666666666694,0.0041666666666666761,-0.016666666666666614,0.0041666666666667152,-2.1818896233584813e-17,-0.0041666666666667065,0.079166666666666732,-0.016666666666666646,0.0041666666666667334,0.016666666666666642,0.079166666666666774,-0.0041666666666666822,-0.058333333333333362,0.0041666666666667638,-0.0083333333333333454,-0.016666666666666618,-2.9854512546789701e-18,-0.004166666666666625,-6.4321007893881646e-17,-2.6637232347231458e-17,-0.033333333333333319,8.6176873468989822e-17,0.016666666666666659,-0.016666666666666718,0.0041666666666666519,0.016666666666666715,6.4616045365034525e-17,-0.0041666666666667082,0.0041666666666666892,-1.6866918213244252e-17,0.062500000000000083,-0.016666666666666656,0.016666666666666646,0.058333333333333341,-0.079166666666666677,0.0041666666666666683,-6.0560039041294825e-17,-0.0041666666666666519,-4.6698169936469558e-17,0.016666666666666632,0.062500000000000139,-0.07916666666666676,0.016666666666666597,0.0041666666666667681,-0.0041666666666667126,0.0041666666666667291,0.0041666666666667082,0.016666666666666687,-0.016666666666666625,0.0041666666666666987,0.016666666666666666,0.058333333333333362,0.016666666666666743,0.0041666666666666319,6.6055731369858453e-17,-0.016666666666666614,-3.481193653634387e-17,-0.0041666666666666683
e008,0.079166666666666607,8.8504190386630756e-17,-0.062500000000000056,-0.01666666666666668,5.2265258938186498e-17,6.0151016202197904e-17,0.0083333333333333263,-0.0083333333333334217,0.15833333333333333,-0.03333333333333334,-0.062500000000000111,-0.062500000000000083,-4.9741148345543789e-17,-1.941494252578821e-17,-0.0041666666666667412,0.0041666666666667377,0.0041666666666666709,-0.016666666666666687,0.01666666666666667,-0.0041666666666666562,3.1556077039589992e-18,-0.0083333333333334165,1.2492996929160189e-17,0.0083333333333333939,0.062499999999999979,-0.07916666666666676,3.4708587393866817e-17,0.016666666666666712,-0.0041666666666667533,-0.016666666666666587,0.0041666666666667438,0.016666666666666687,-0.0041666666666666588,5.3267862265385959e-18,0.0041666666666666892,-3.4600121473493712e-17,-0.15833333333333338,0.062500000000000042,0.03333333333333334,0.062500000000000014,-0.0625,-0.033333333333333347,-0.0041666666666666536,3.4897934244400878e-17,0.0041666666666666198,-0.05833333333333332,-0.016666666666666649,0.079166666666666691,-0.0041666666666667169,0.016666666666666646,9.0305865864512465e-18,2.9472017658999274e-17,-0.016666666666666701,-0.008333333333333354,-2.3694788358617025e-17,-3.007329805861214e-17,7.9288714405038073e-18,0.0041666666666666961,0.016666666666666632,0.0041666666666667117,-0.0041666666666666579,0.016666666666666646,-0.0041666666666667082,-0.016666666666666656,0.004166666666666697,-0.01666666666666659,-0.062499999999999993,0.079166666666666718,-0.0041666666666667195,-0.058333333333333355,-0.016666666666666687,-0.0041666666666666571,-0.0041666666666667169,0.016666666666666659,-0.016666666666666656,-0.016666666666666649,0.033333333333333326,0.0041666666666666996,-3.549514650780035e-17,0.01666666666666667,6.7451548307191193e-20,-3.0768431956427736e-17,0.00833333333333342,-2.1961240541071235e-17,-0.0041666666666666458,0.0041666666666666978,-0.079166666666666663,0.0583333333333333,1.8892083473610839e-17,0.016666666666666646,-0.016666666666666691,1.5995995328095445e-17,-2.8069414863623526e-17,0.0041666666666667022,-0.0041666666666666605,0.016666666666666628,0.0041666666666666727,-0.079166666666666691,1.1801675521036164e-19,0.016666666666666628,1.6317092007377755e-17,-0.0041666666666667039,2.1158759219459153e-18,0.0041666666666667204,-0.0041666666666666094,-0.016666666666666649,0.016666666666666607,-0.016666666666666663,-0.079166666666666663,-0.0041666666666667256,0.0041666666666666987,-0.079166666666666705,0.058333333333333341,0.01666666666666667,-0.0041666666666667291,-0.016666666666666656,-9.3481328629559474e-19,0.0041666666666666675,4.1558964940194476e-17,0.016666666666666653
e009,-0.016666666666666635,9.3690175136819881e-18,-2.2884663698515387e-17,0.016666666666666642,1.1951662454962226e-16,3.9215830824544194e-17,-0.0083333333333333801,0.0083333333333333367,-0.03333333333333334,0.15833333333333327,-0.062499999999999882,-0.062499999999999806,1.0255260880165921e-17,-3.0132652974474633e-17,0.0041666666666667108,-0.0041666666666666735,-0.0041666666666666536,0.079166666666666663,-0.016666666666666639,-0.058333333333333341,-1.6609686334562636e-17,0.0083333333333332829,-4.1310142386719514e-18,-0.0083333333333332968,0.062499999999999958,0.016666666666666687,-7.9494804378562603e-17,-0.079166666666666663,0.004166666666666677,0.016666666666666791,-0.0041666666666667282,-0.01666666666666667,0.0041666666666666701,3.950066677662619e-17,-0.004166666666666612,-7.1659043276282607e-17,0.033333333333333368,-2.385589021055436e-17,-0.033333333333333312,7.0583804386984201e-19,-0.062499999999999979,0.15833333333333335,0.0041666666666666328,4.9421992424621532e-17,-0.0041666666666666415,-0.0041666666666667585,0.016666666666666687,-0.016666666666666642,0.0041666666666667091,-0.01666666666666668,-0.062500000000000014,-1.1365322417671078e-17,0.079166666666666718,0.0083333333333333974,-1.1090678984905017e-17,-2.8497078107126412e-17,9.1972160556563391e-18,-0.0041666666666666293,-0.016666666666666732,-0.0041666666666667056,0.0041666666666666614,-0.016666666666666732,-0.058333333333333258,0.079166666666666663,-0.0041666666666667438,0.016666666666666701,-3.3675528729324551e-17,-0.016666666666666684,0.0041666666666666597,-0.0041666666666666519,0.016666666666666673,0.0041666666666667134,0.0041666666666666814,-0.079166666666666635,0.016666666666666739,0.016666666666666691,-0.033333333333333347,-0.0041666666666666432,-5.278676563030545e-18,-0.016666666666666639,-0.062499999999999972,7.0603793814942362e-18,-0.008333333333333354,-9.8583714740088304e-18,-0.058333333333333327,-0.0041666666666666996,0.016666666666666673,0.0041666666666667403,-0.062499999999999965,-0.016666666666666673,0.079166666666666649,9.3406864531944785e-18,-3.0270633707879992e-17,-0.0041666666666666935,0.0041666666666666605,-0.016666666666666722,-0.0041666666666666284,0.016666666666666628,4.7296617213579105e-17,-0.079166666666666649,4.9782027032004672e-17,0.0041666666666667377,-3.2894633032343875e-17,-0.0041666666666666701,0.0041666666666666363,0.016666666666666722,-0.016666666666666677,0.016666666666666666,0.016666666666666684,-0.05833333333333323,-0.0041666666666666354,0.016666666666666691,0.0041666666666666718,-0.016666666666666746,0.0041666666666667629,0.016666666666666635,0.062500000000000028,-0.0041666666666667091,3.3383617444585105e-17,-0.079166666666666621
