edge_id,h00,h01,h02,h03,h04,h05,h06,h07,h08,h09,h10,h11,h12,h13,h14,h15,h16,h17,h18,h19,h20,h21,h22,h23,h24,h25,h26,h27,h28,h29,h30,h31,h32,h33,h34,h35,h36,h37,h38,h39,h40,h41
e040,0.012031757022593055,-0.047255722531949824,-0.014100483870822132,0.18615710729451121,0.0072802115678660319,0.015376247254087446,0.095161523837895862,0.096540591686295141,-0.14901902422111932,0.013596504917034895,-0.10589526922936413,-0.0044531174999240869,0.046597139799613566,-0.12540167312844616,0.011257558416204228,-0.070237144741410823,0.0073600480102429325,0.10787399842093348,-0.14700526756528293,-0.0053118291072956902,0.075772636655243794,-0.0084975828516896598,-0.104193762712671,-0.24871954331065768,0.009937038273877815,0.018036472352982884,0.024488310331657308,0.060611028611462045,-0.041513917462013994,0.04569348009445464,-0.043634653851902093,-0.00085184701938005591,-0.13935749898534303,0.07143487393667404,-0.049824482380787655,-0.09193497416025756,-0.079183277343922248,-0.036820532231942149,0.093759130470286889,0.036718938255658945,-0.18533881544546188,0.16635413855195796
e041,-0.054208642124438662,0.083093432813369658,-0.029363880960043241,0.063522183570412213,0.029889832672411659,-0.075159970371497034,0.19181672007706535,0.05448087914309277,-0.088216740557469697,-0.007906975496653014,-0.046385513973066721,0.0087631886005071213,-0.01760895159788789,0.10684445284212236,-0.0095688831161994045,0.32731925404287254,-0.045650749352040998,-0.19717093637556898,0.024681935661275856,-0.039178100370147906,-0.064703623394437831,0.018002421379896619,-0.088447342006869822,0.12460767978225461,0.13151921001697819,-0.0058419285256692093,-0.01216632855524389,0.09712114114762628,0.099194180002768223,0.068695365228339467,-0.019917948894674256,-0.11351524607549701,0.039645902210760836,-0.045978077432714218,0.082461063115374947,-0.063989333995964348,-0.012001758391039528,-0.010832924456737399,-0.031351455968831328,0.070595242431981647,0.097313031017595419,-0.062696203533860378
e042,0.026822546400463762,0.058563799781043237,-0.057392148006029042,-0.067385870364286005,0.085418908246644304,-0.10487294270608927,-0.046769681385683236,-0.10186896847301247,-0.083788210876393696,-0.035243860699903158,-0.059091679051181532,-0.047958906871556788,0.0043776552181971637,-0.063749039001083821,-0.020314270821146955,-0.0043077600736548547,0.027653736129402005,-0.0034874651752323429,-0.11639748732162292,0.20643552356530942,-0.13010278823875532,-0.049462701285522069,0.10703341256267351,0.046612600623213776,-0.063243093139560946,-0.1220959057482892,-0.031986868912159419,-0.15305076033238321,-0.04511536694640509,0.011349962961785573,0.026329016279947576,0.090927083687711172,-0.10756258903864679,1.9094132001925202e-05,0.086715732224510039,-0.025869046258479425,-0.11779989725742063,0.003439256573363031,0.30531049655195025,0.12324918183264535,0.032670523005449641,-0.032333523171426917
e043,-0.06130400104805795,-0.076624823320070826,-0.020315734617144518,-0.024679988237513096,0.05473135229810535,0.071022792229131798,0.0649756050338577,-0.024403188517583871,-0.0029421920311679837,0.0072673526038714367,-0.1202054112968986,0.050181559975234144,0.071875438247530732,-0.025376159389938882,-0.056079442845333255,-0.099256642180990978,0.11780621466084773,-0.048839820689912286,0.16784502983340061,-0.0034966023881120626,-0.0095106267745546855,0.076499030652509015,-0.017309771075852989,0.16946193324779588,0.070675480501036336,-0.043014963874341665,0.036550517842863312,0.32239339506974618,-0.0098594201532403551,-0.051273942537492206,-0.030880159585274375,0.033846391958594485,0.098559154819166966,0.063036594254294545,-0.035194252319682068,0.20450741145363907,-0.042192627630220386,0.01152850046765443,0.030600336029849115,0.00712413523177724,0.010614698894398263,0.18585440887395591
e044,0.013490008102277325,-0.013952110378990561,-0.017611231903762469,0.077970330173237054,-0.089154178384410393,0.06775693894980013,-0.033622601973193535,0.031066368817627844,0.0998347555664717,-0.037973265428916644,0.21081143859378432,0.068607314160900781,-0.085554084410866121,0.0029492020602037224,0.0033745899222895029,0.080956619938587215,-0.062200266000235371,0.032752640009767818,0.036071831524525963,-0.12495696833707327,0.14620083782337867,-0.050679987163489655,-0.18732116901469401,-0.073263676836606784,0.089945562999615536,0.13409174377370281,0.078717062689605211,-0.13883245318745796,-0.033047044006207643,0.055172403624187696,0.0032007020629215631,-0.15288885304475477,0.14242843648295234,0.022328249489380069,0.073788294854880671,0.031922358405342487,0.0085481738051501541,0.027945152588671793,-0.16431944727992015,-0.11738875791902516,-0.036427343151575808,0.13644697190167174
e045,0.29356073283490575,0.10489522369045653,-0.18494940293680051,0.1072080098895051,-0.093045595595533243,-0.0020051055051038625,-0.090588134854536762,-0.018596558130662355,-0.090070331231999382,0.054481917053680468,0.006081352924261138,-0.0044425200160797471,-0.058391334173220108,-0.013678444497692633,-0.034464714105605122,0.019836038541367822,0.14456228681447861,-0.02138332605141758,0.27702338225883211,-0.053418387326915125,0.047556118865286962,-0.09692785668788502,0.0097061521963047268,0.002518561344157122,-0.074036716075702252,-0.028054682709835983,-0.062771666311433924,0.010544413829421343,-0.0025498959988208272,-0.13809921190185448,0.0096824324281552798,0.10924298509584762,-0.070588350603880093,-0.065874409911832188,-0.044694719225081579,-0.067972727244827891,0.012273462459941785,-0.034914809980930717,-0.0058774036869453095,-0.023719764792637862,0.024460537162741668,0.0308400337005937
e046,0.057001617711886964,0.15797225348687541,0.25154004124318924,0.091297600766953743,-0.025579205319788856,0.019002685755470938,0.12008497015256575,-0.027709582529229254,0.094933633123422151,-0.023367886009278048,0.05952229604680425,-0.0045848623959056437,-0.029860124050380719,-0.013631021125320322,-0.17753201346204311,-0.13869442346667404,-0.11562236174750433,0.025391475897311791,-0.097542457651935255,-0.058319421702385008,-0.011975616530683578,0.053181551898071444,0.033929754879894761,0.096311463669902633,-0.05769583479718858,-0.037097196947680947,0.12094183012987175,-0.062887668644972708,0.013303841087017623,0.1265653377996403,-0.0089279702277031223,0.014457707692248932,0.020608919222980068,-0.076669871424318192,-0.069479715225908456,0.011658035016667685,0.11955636297607922,-0.10154773194602602,-0.01863377324512968,0.17980110934204002,0.050778937347806238,0.13343733103930278
e047,-0.22832523293163454,-0.065085434837997239,-0.095908565137331286,-0.053991301044478537,0.024854249597402091,0.032332996601959235,-0.20694044947076801,0.082135182237311311,0.049974490884965937,0.08589441049272778,-0.089748095037101516,-0.10290471882013751,-0.088441149407562869,0.1394286902277789,0.10782383818181389,0.18426630404818473,0.0071634415141170055,-0.030885518090068002,-0.028037177299025363,-0.035961062313543575,-0.025244181598494883,-0.0031621254104903379,0.012981704285043798,0.073377846772529814,0.10680228306545987,-0.013049803215242245,-0.15521656682531459,0.063290549991740205,0.0044804226327147013,0.0032182675553744443,0.0044390358513805017,-0.061487092504796899,-0.047167927514548402,0.013184045742505871,0.078977720036035551,0.051636425398877646,-0.11826387670914204,0.1453067960203141,0.010559272960456806,-0.062850868141868119,-0.10277256203052604,-0.12290456969400537
e048,-0.12223711761515776,-0.19778204233933516,0.02931792683094234,-0.14451430961198011,0.093770551317919643,-0.049330576852326516,0.17744361417273821,-0.035829041577419771,-0.05483779277638863,-0.11700844153712994,0.024144446066035944,0.11193210123212276,0.1766926076311636,-0.11211922460476642,0.10417288938583455,-0.065407919122878258,-0.036103366581091284,0.026877368244173742,-0.15144374730787208,0.14769887134284354,-0.010336320736108474,0.046908430200304121,-0.05661761136124293,-0.17220787178658958,0.024930267807430819,0.078201682872759151,0.097046403006876836,-0.01094729517618926,-0.015234367720911314,0.0083156065468396618,-0.0051934980518324667,-0.062213600283299537,0.097147358895448385,0.12936023559364443,0.035196714414954214,0.0046782668292824486,-0.013565948726879225,-0.0088442540933575328,0.013951903971618339,-0.093230476407533916,0.027533087519977836,-0.041372795045891197
e049,-0.082828434923543318,0.056879480506014872,-0.05432322772296725,-0.13942834234713625,-0.016974533240752876,-0.18844983431903531,0.17944106839655627,-0.08820590827582786,-0.076137991699364804,0.10249467448991836,0.03853860487666802,0.0027082411153255062,-0.17021037100071099,0.031348290044627782,-0.038911466431644046,0.007619314291155292,0.0066327786938222694,0.06350496783538756,-0.047718972828067349,0.076059198350928447,0.052606148072366715,-0.0088196781811809219,-0.050686871524080732,0.059390221806876628,0.1096224807493949,0.15520575906744308,-0.082366759618864943,0.13571751589665423,-0.014274170977645996,0.029306130873670785,-0.032627283314232591,-0.025145463575430606,-0.087605910514515772,-0.20747274666754686,-0.072692887436367745,-0.026970434720737013,0.15275771320683984,0.011880318679181238,-0.14423076672832963,-0.067625657314772117,-0.011549907082907858,-0.039305030024134435
