start_id,sigma,target_gap,stationarity_residual,f0,f1,f2,f3,quadratic_relation_score
135,0.333333333333333,3.3306690738754696e-16,2.546608376493738e-11,-0.6623824015252816,0.7282103926084103,-0.16666666682242587,-0.0564039042709661,0.0
136,0.3333333333333334,-1.1102230246251565e-16,4.0803212212462294e-10,-0.07115347762147164,0.3666903771952121,0.6666666649206302,0.6450045796569261,0.0
137,0.3333333333333334,-1.1102230246251565e-16,2.482118332688778e-09,-0.055598193298552596,0.9284163040967471,0.1666666506699898,0.32737476192235854,0.0
138,0.33333333333333304,2.7755575615628914e-16,1.7963557222210787e-09,-0.0867087549301069,-0.19503554750713925,0.16666666738869965,0.9626343797146484,0.0
139,0.3333333333333332,1.1102230246251565e-16,1.2246004210440979e-11,0.5912289249024527,-0.36152001528737626,-0.16666666669207514,0.7014084823546534,0.0
140,0.3333333333333331,2.220446049250313e-16,7.818902962381165e-11,0.5912289247223357,-0.36152001559002894,-0.16666666613447362,0.7014084824829793,0.0
141,0.33333333333333315,1.6653345369377348e-16,8.995184685441463e-10,0.591228925582109,-0.3615200144538544,-0.16666666386030973,0.7014084828842494,0.0
142,0.3333333333333334,-1.1102230246251565e-16,9.630977645851716e-10,-2.5699205441254844e-09,4.7453823449250856e-09,1.0,6.018289604302524e-09,0.0
143,0.3333333333333333,0.0,2.454267141652287e-11,-0.07115347652650618,0.3666903771551682,0.6666666667062672,0.6450045779548758,0.0
144,0.33333333333333387,-5.551115123125783e-16,1.3839828420692083e-10,0.6934929699481127,0.39524144646420806,0.16666666661235613,-0.5788557003863332,0.0
145,0.33333333333333326,5.551115123125783e-17,3.475321853964775e-11,-1.2479753251640513e-10,-1.61103046417296e-10,1.0,-1.7962308121500028e-10,0.0
146,0.3333333333333334,-1.1102230246251565e-16,1.2745214651654096e-11,-5.4492696326295845e-11,5.7434865086595005e-11,1.0,5.302283294300757e-11,0.0
147,0.33333333333333404,-7.216449660063518e-16,1.3695089713016628e-11,0.6223394934460699,0.7619318231796139,-0.16666666665036553,0.06614887717213963,0.0
148,0.3333333333333339,-6.106226635438361e-16,5.207195738889769e-11,0.622339493410982,0.7619318232429362,-0.16666666657238813,0.06614887696934699,0.0
149,0.3333333333333332,1.1102230246251565e-16,1.0231495351830193e-10,0.6779376857772633,-0.16648447310204553,0.6666666668344334,-0.2612258979327462,0.0
150,0.33333333333333304,2.7755575615628914e-16,1.814255139222698e-10,-0.08670876177867631,-0.19503554244748125,0.1666666667127608,0.9626343802399139,0.0
151,0.3333333333333331,2.220446049250313e-16,6.610401985659215e-11,0.5912289248687874,-0.36152001493291835,-0.166666667046725,0.701408482481454,0.0
152,0.33333333333333404,-7.216449660063518e-16,1.5238777968565013e-09,0.6223395011268531,0.7619318160506466,-0.1666666706278001,0.066148877003224,0.0
153,0.33333333333333326,5.551115123125783e-17,1.3292920441738798e-11,1.456900648587658e-11,6.665718327038779e-11,1.0,6.683122436197015e-11,0.0
154,0.33333333333333337,-5.551115123125783e-17,1.1298422360319275e-11,-0.05559819227770203,0.928416296524777,0.1666666667362914,0.3273747753900461,0.0
155,0.33333333333333304,2.7755575615628914e-16,2.073351710254514e-10,0.5912289250384787,-0.36152001534228634,-0.16666666755965387,0.7014084820055413,0.0
156,0.333333333333334,-6.661338147750939e-16,1.437560338755357e-10,0.6934929702012753,0.39524144517510673,0.1666666676439861,-0.5788557006661982,0.0
157,0.33333333333333326,5.551115123125783e-17,2.3767246886696647e-10,1.727634277869291e-09,-6.677630890538452e-11,1.0,-7.568363424405122e-10,0.0
158,0.3333333333333334,-1.1102230246251565e-16,1.2332563016013972e-11,-0.055598192242435784,0.9284162965336028,0.16666666667518962,0.32737477540211285,0.0
159,0.33333333333333337,-5.551115123125783e-17,3.631440476677237e-11,-0.05559819240290995,0.9284162965524083,0.16666666675064862,0.3273747752831118,0.0
160,0.33333333333333287,4.440892098500626e-16,6.528816944997015e-11,-0.6623824015551651,0.7282103925308324,-0.16666666708222697,-0.05640390415392374,0.0
161,0.3333333333333333,0.0,9.116227821816442e-11,0.6779376855497372,-0.16648447382372297,0.6666666669957357,-0.2612258976516314,0.0
162,0.3333333333333334,-1.1102230246251565e-16,1.7469270582120137e-12,-0.6067842092152635,-0.20020590392666623,0.6666666666714907,-0.38377867974789515,0.0
163,0.3333333333333333,0.0,8.276651545816095e-12,-0.05559819229098619,0.9284162965717939,0.16666666662212543,0.32737477531257464,0.0
164,0.3333333333333331,2.220446049250313e-16,7.519290160357123e-12,0.5912289249647179,-0.3615200152734911,-0.16666666668303076,0.7014084823114748,0.0
165,0.33333333333333387,-5.551115123125783e-16,3.57617271327384e-11,0.6934929701195754,0.3952414456181755,0.16666666689832166,-0.5788557006762468,0.0
166,0.3333333333333341,-7.771561172376096e-16,1.494626935602479e-09,0.6223394900205398,0.7619318259861068,-0.166666663693226,0.06614888452438754,0.0
167,0.3333333333333331,2.220446049250313e-16,3.313853578140512e-11,0.5912289248792346,-0.3615200153676883,-0.16666666671348224,0.701408482327743,0.0
168,0.33333333333333387,-5.551115123125783e-16,5.074642248792598e-11,0.6223394935756831,0.7619318229806776,-0.16666666701272403,0.06614887733116417,0.0
169,0.3333333333333329,3.885780586188048e-16,2.962194915477521e-10,-0.6623824013005513,0.7282103929810205,-0.16666666670570685,-0.05640390244435205,0.0
170,0.3333333333333331,2.220446049250313e-16,8.821157595306796e-13,0.5912289249597955,-0.36152001531846656,-0.1666666666621371,0.7014084822974073,0.0
171,0.33333333333333337,-5.551115123125783e-17,5.7316496982080586e-12,-0.6067842092322637,-0.20020590388164908,0.666666666653919,-0.3837786797750242,0.0
172,0.33333333333333337,-5.551115123125783e-17,9.875067796684748e-12,-0.07115347654032296,0.36669037731531096,0.6666666666815457,0.6450045778878608,0.0
173,0.33333333333333337,-5.551115123125783e-17,2.982182495018184e-10,-0.6067842105379425,-0.20020590384413078,0.666666664744256,-0.38377868104751506,0.0
174,0.3333333333333338,-4.996003610813204e-16,1.577108707753097e-10,0.6223394926676273,0.7619318239369463,-0.16666666608190925,0.06614887720483223,0.0
175,0.3333333333333333,0.0,1.152423322951044e-10,0.6779376857947519,-0.16648447265831834,0.6666666668062599,-0.2612258982420565,0.0
176,0.33333333333333337,-5.551115123125783e-17,1.564738246179922e-11,-0.07115347652395371,0.36669037734634374,0.6666666666709723,0.6450045778829527,0.0
177,0.33333333333333337,-5.551115123125783e-17,4.899943586666554e-11,-0.07115347664762373,0.36669037713703634,0.666666666907409,0.6450045777439258,0.0
178,0.3333333333333329,3.885780586188048e-16,3.291258015420967e-11,-0.6623824015367659,0.7282103926429708,-0.16666666663171903,-0.056403904253415134,0.0
179,0.33333333333333326,5.551115123125783e-17,8.863540464049936e-11,0.6779376859383306,-0.16648447373365308,0.6666666665763535,-0.2612258977708436,0.0
180,0.3333333333333331,2.220446049250313e-16,5.7014104331247686e-12,0.5912289249728702,-0.3615200153496775,-0.16666666664396027,0.7014084822746188,0.0
181,0.33333333333333387,-5.551115123125783e-16,1.4544587842300487e-09,0.6934929693642445,0.39524145533729643,0.16666665833122313,-0.5788556974116453,0.0
182,0.3333333333333334,-1.1102230246251565e-16,4.407647138562552e-11,-0.05559819215386873,0.9284162965679363,0.16666666674931457,0.32737477528204917,0.0
183,0.3333333333333334,-1.1102230246251565e-16,1.7659517183147345e-11,-0.606784209237119,-0.20020590400069635,0.6666666666093907,-0.38377867978259556,0.0
184,0.3333333333333339,-6.106226635438361e-16,2.628911069875861e-09,0.6934929744325457,0.39524144389705657,0.16666665988699442,-0.5788556987030391,0.0
185,0.333333333333333,3.3306690738754696e-16,1.8820569735764897e-10,-0.662382401491489,0.7282103926745972,-0.16666666709070735,-0.056403903020554806,0.0
186,0.3333333333333333,0.0,1.41459697378622e-11,-0.07115347652864945,0.3666903772951452,0.6666666666766163,0.645004577905708,0.0
187,0.33333333333333404,-7.216449660063518e-16,3.3567678554042757e-09,0.6223394871988399,0.7619318227638,-0.16666668516893623,0.06614889407780833,0.0
188,0.3333333333333331,2.220446049250313e-16,1.9244636478840873e-10,0.5912289250938524,-0.3615200145997714,-0.16666666659598575,0.7014084825705572,0.0
189,0.3333333333333329,3.885780586188048e-16,6.791281647972652e-12,-0.6623824015110292,0.7282103926567112,-0.16666666662567972,-0.056403904396104196,0.0
190,0.3333333333333333,0.0,3.199257407618354e-10,0.677937687004883,-0.16648447364361674,0.6666666655728939,-0.2612258976211899,0.0
191,0.3333333333333333,0.0,2.0706280577676696e-11,0.6779376857969353,-0.16648447336011177,0.6666666666313374,-0.2612258982355373,0.0
