coupling,step,time,total_energy,u_norm,v_norm,f_norm,kinetic_u,kinetic_v,kinetic_f,flux_potential,interaction
0.0,2200,2.2,0.006400000000000001,0.48458882455731095,0.6321677136782624,0.0,0.0032,0.003200000000000001,0.0,0.0,0.0
0.0,2300,2.3000000000000003,0.006400000000000001,0.4829308987071564,0.6368071071937945,0.0,0.0032,0.003200000000000001,0.0,0.0,0.0
0.0,2400,2.4,0.006400000000000001,0.4814002253493108,0.6415127164194457,0.0,0.0032,0.003200000000000001,0.0,0.0,0.0
0.0,2500,2.5,0.006400000000000001,0.4799980218778332,0.646283095000313,0.0,0.0032,0.003200000000000001,0.0,0.0,0.0
0.0,2600,2.6,0.006400000000000001,0.47872541717241046,0.6511168193485029,0.0,0.0032,0.003200000000000001,0.0,0.0,0.0
0.0,2700,2.7,0.006400000000000001,0.4775834472499691,0.6560124892056843,0.0,0.0032,0.003200000000000001,0.0,0.0,0.0
0.0,2800,2.8000000000000003,0.006400000000000001,0.4765730511972216,0.6609687281174241,0.0,0.0032,0.003200000000000001,0.0,0.0,0.0
0.0,2900,2.9,0.006400000000000001,0.47569506741997575,0.6659841838245806,0.0,0.0032,0.003200000000000001,0.0,0.0,0.0
0.0,3000,3.0,0.006400000000000001,0.4749502302430868,0.6710575285769619,0.0,0.0032,0.003200000000000001,0.0,0.0,0.0
0.0,3100,3.1,0.006400000000000001,0.47433916689245376,0.6761874593743566,0.0,0.0032,0.003200000000000001,0.0,0.0,0.0
0.0,3200,3.2,0.006400000000000001,0.4738623948874748,0.68137269813992,0.0,0.0032,0.003200000000000001,0.0,0.0,0.0
0.0,3300,3.3000000000000003,0.006400000000000001,0.47352031986891446,0.6866119918307586,0.0,0.0032,0.003200000000000001,0.0,0.0,0.0
0.0,3400,3.4,0.006400000000000001,0.47331323388325525,0.6919041124904006,0.0,0.0032,0.003200000000000001,0.0,0.0,0.0
0.0,3500,3.5,0.006400000000000001,0.47324131414035603,0.6972478572476621,0.0,0.0032,0.003200000000000001,0.0,0.0,0.0
0.0,3600,3.6,0.006400000000000001,0.4733046222567,0.7026420482662444,0.0,0.0032,0.003200000000000001,0.0,0.0,0.0
0.0,3700,3.7,0.006400000000000001,0.4735031039917531,0.7080855326492066,0.0,0.0032,0.003200000000000001,0.0,0.0,0.0
0.0,3800,3.8000000000000003,0.006400000000000001,0.47383658948005736,0.7135771823022635,0.0,0.0032,0.003200000000000001,0.0,0.0,0.0
0.0,3900,3.9,0.006400000000000001,0.474304793956755,0.7191158937596672,0.0,0.0032,0.003200000000000001,0.0,0.0,0.0
0.0,4000,4.0,0.006400000000000001,0.4749073189693198,0.7247005879762292,0.0,0.0032,0.003200000000000001,0.0,0.0,0.0
0.0,4100,4.1,0.006400000000000001,0.47564365406351705,0.730330210088847,0.0,0.0032,0.003200000000000001,0.0,0.0,0.0
0.0,4200,4.2,0.006400000000000001,0.4765131789270493,0.7360037291507067,0.0,0.0032,0.003200000000000001,0.0,0.0,0.0
0.0,4300,4.3,0.006400000000000001,0.47751516597007637,0.741720137841136,0.0,0.0032,0.003200000000000001,0.0,0.0,0.0
0.0,4400,4.4,0.006400000000000001,0.4786487833178905,0.7474784521539073,0.0,0.0032,0.003200000000000001,0.0,0.0,0.0
0.0,4500,4.5,0.006400000000000001,0.4799130981875409,0.7532777110665948,0.0,0.0032,0.003200000000000001,0.0,0.0,0.0
0.0,4600,4.6000000000000005,0.006400000000000001,0.4813070806171789,0.7591169761934292,0.0,0.0032,0.003200000000000001,0.0,0.0,0.0
0.0,4700,4.7,0.006400000000000001,0.482829607514389,0.7649953314239131,0.0,0.0032,0.003200000000000001,0.0,0.0,0.0
0.0,4800,4.8,0.006400000000000001,0.484479466987783,0.7709118825493025,0.0,0.0032,0.003200000000000001,0.0,0.0,0.0
0.0,4900,4.9,0.006400000000000001,0.48625536292470195,0.7768657568789071,0.0,0.0032,0.003200000000000001,0.0,0.0,0.0
0.0,5000,5.0,0.006400000000000001,0.4881559197769715,0.7828561028480074,0.0,0.0032,0.003200000000000001,0.0,0.0,0.0
0.0,5100,5.1000000000000005,0.006400000000000001,0.49017968751629054,0.7888820896190399,0.0,0.0032,0.003200000000000001,0.0,0.0,0.0
0.0,5200,5.2,0.006400000000000001,0.4923251467209798,0.7949429066776025,0.0,0.0032,0.003200000000000001,0.0,0.0,0.0
0.0,5300,5.3,0.006400000000000001,0.49459071375643543,0.8010377634246518,0.0,0.0032,0.003200000000000001,0.0,0.0,0.0
0.0,5400,5.4,0.006400000000000001,0.4969747460126784,0.8071658887661831,0.0,0.0032,0.003200000000000001,0.0,0.0,0.0
0.0,5500,5.5,0.006400000000000001,0.4994755471638548,0.8133265307015606,0.0,0.0032,0.003200000000000001,0.0,0.0,0.0
0.0,5600,5.6000000000000005,0.006400000000000001,0.5020913724163143,0.8195189559115587,0.0,0.0032,0.003200000000000001,0.0,0.0,0.0
0.0,5700,5.7,0.006400000000000001,0.504820433713973,0.8257424493470743,0.0,0.0032,0.003200000000000001,0.0,0.0,0.0
0.0,5800,5.8,0.006400000000000001,0.5076609048719724,0.8319963138193824,0.0,0.0032,0.003200000000000001,0.0,0.0,0.0
0.0,5900,5.9,0.006400000000000001,0.5106109266121276,0.8382798695927124,0.0,0.0032,0.003200000000000001,0.0,0.0,0.0
0.0,6000,6.0,0.006400000000000001,0.5136686114762721,0.8445924539798528,0.0,0.0032,0.003200000000000001,0.0,0.0,0.0
0.0,6100,6.1000000000000005,0.006400000000000001,0.5168320485962796,0.8509334209414064,0.0,0.0032,0.003200000000000001,0.0,0.0,0.0
0.0,6200,6.2,0.006400000000000001,0.5200993083022635,0.8573021406892525,0.0,0.0032,0.003200000000000001,0.0,0.0,0.0
0.0,6300,6.3,0.006400000000000001,0.5234684465531411,0.8636979992947211,0.0,0.0032,0.003200000000000001,0.0,0.0,0.0
0.0,6400,6.4,0.006400000000000001,0.5269375091763959,0.8701203983018865,0.0,0.0032,0.003200000000000001,0.0,0.0,0.0
0.0,6500,6.5,0.006400000000000001,0.5305045359064238,0.8765687543463792,0.0,0.0032,0.003200000000000001,0.0,0.0,0.0
0.0,6600,6.6000000000000005,0.006400000000000001,0.5341675642132866,0.8830424987800373,0.0,0.0032,0.003200000000000001,0.0,0.0,0.0
0.0,6700,6.7,0.006400000000000001,0.5379246329160075,0.8895410773016733,0.0,0.0032,0.003200000000000001,0.0,0.0,0.0
0.0,6800,6.8,0.006400000000000001,0.5417737855766805,0.8960639495941966,0.0,0.0032,0.003200000000000001,0.0,0.0,0.0
0.0,6900,6.9,0.006400000000000001,0.5457130736736592,0.902610588968288,0.0,0.0032,0.003200000000000001,0.0,0.0,0.0
0.0,7000,7.0,0.006400000000000001,0.5497405595538847,0.90918048201279,0.0,0.0032,0.003200000000000001,0.0,0.0,0.0
0.0,7100,7.1000000000000005,0.006400000000000001,0.5538543191660454,0.9157731282519367,0.0,0.0032,0.003200000000000001,0.0,0.0,0.0
0.0,7200,7.2,0.006400000000000001,0.5580524445777021,0.9223880398095301,0.0,0.0032,0.003200000000000001,0.0,0.0,0.0
0.0,7300,7.3,0.006400000000000001,0.5623330462807736,0.9290247410801267,0.0,0.0032,0.003200000000000001,0.0,0.0,0.0
0.0,7400,7.4,0.006400000000000001,0.5666942552908756,0.9356827684072874,0.0,0.0032,0.003200000000000001,0.0,0.0,0.0
0.0,7500,7.5,0.006400000000000001,0.5711342250469197,0.9423616697689132,0.0,0.0032,0.003200000000000001,0.0,0.0,0.0
0.0,7600,7.6000000000000005,0.006400000000000001,0.5756511331181506,0.9490610044696722,0.0,0.0032,0.003200000000000001,0.0,0.0,0.0
0.0,7700,7.7,0.006400000000000001,0.5802431827264117,0.9557803428405045,0.0,0.0032,0.003200000000000001,0.0,0.0,0.0
0.0,7800,7.8,0.006400000000000001,0.5849086040919054,0.9625192659451763,0.0,0.0032,0.003200000000000001,0.0,0.0,0.0
0.0,7900,7.9,0.006400000000000001,0.5896456556110683,0.9692773652938409,0.0,0.0032,0.003200000000000001,0.0,0.0,0.0
0.0,8000,8.0,0.006400000000000001,0.5944526248754157,0.9760542425635466,0.0,0.0032,0.003200000000000001,0.0,0.0,0.0
0.0,8100,8.1,0.006400000000000001,0.5993278295403417,0.982849509325628,0.0,0.0032,0.003200000000000001,0.0,0.0,0.0
0.0,8200,8.2,0.006400000000000001,0.6042696180529036,0.9896627867798992,0.0,0.0032,0.003200000000000001,0.0,0.0,0.0
0.0,8300,8.3,0.006400000000000001,0.6092763702475807,0.9964937054955666,0.0,0.0032,0.003200000000000001,0.0,0.0,0.0
0.0,8400,8.4,0.006400000000000001,0.6143464978188873,1.0033419051587618,0.0,0.0032,0.003200000000000001,0.0,0.0,0.0
0.0,8500,8.5,0.006400000000000001,0.6194784446795523,1.010207034326599,0.0,0.0032,0.003200000000000001,0.0,0.0,0.0
0.0,8600,8.6,0.006400000000000001,0.6246706872127603,1.0170887501876476,0.0,0.0032,0.003200000000000001,0.0,0.0,0.0
0.0,8700,8.700000000000001,0.006400000000000001,0.6299217344266886,1.0239867183287095,0.0,0.0032,0.003200000000000001,0.0,0.0,0.0
0.0,8800,8.8,0.006400000000000001,0.6352301280192816,1.0309006125077858,0.0,0.0032,0.003200000000000001,0.0,0.0,0.0
0.0,8900,8.9,0.006400000000000001,0.6405944423608889,1.037830114433117,0.0,0.0032,0.003200000000000001,0.0,0.0,0.0
0.0,9000,9.0,0.006400000000000001,0.6460132844020496,1.0447749135481694,0.0,0.0032,0.003200000000000001,0.0,0.0,0.0
0.0,9100,9.1,0.006400000000000001,0.65148529351336,1.051734706822454,0.0,0.0032,0.003200000000000001,0.0,0.0,0.0
0.0,9200,9.200000000000001,0.006400000000000001,0.6570091412639965,1.058709198548044,0.0,0.0032,0.003200000000000001,0.0,0.0,0.0
0.0,9300,9.3,0.006400000000000001,0.6625835311451073,1.0656981001416725,0.0,0.0032,0.003200000000000001,0.0,0.0,0.0
0.0,9400,9.4,0.006400000000000001,0.6682071982439164,1.07270112995228,0.0,0.0032,0.003200000000000001,0.0,0.0,0.0
0.0,9500,9.5,0.006400000000000001,0.6738789088740275,1.0797180130738888,0.0,0.0032,0.003200000000000001,0.0,0.0,0.0
0.0,9600,9.6,0.006400000000000001,0.6795974601670574,1.0867484811636752,0.0,0.0032,0.003200000000000001,0.0,0.0,0.0
0.0,9700,9.700000000000001,0.006400000000000001,0.6853616796303834,1.0937922722651146,0.0,0.0032,0.003200000000000001,0.0,0.0,0.0
0.0,9800,9.8,0.006400000000000001,0.6911704246754526,1.100849130636079,0.0,0.0032,0.003200000000000001,0.0,0.0,0.0
0.0,9900,9.9,0.006400000000000001,0.6970225821207737,1.1079188065817545,0.0,0.0032,0.003200000000000001,0.0,0.0,0.0
0.0,10000,10.0,0.006400000000000001,0.7029170676734035,1.1150010562922652,0.0,0.0032,0.003200000000000001,0.0,0.0,0.0
0.0,10100,10.1,0.006400000000000001,0.7088528253924373,1.1220956416848766,0.0,0.0032,0.003200000000000001,0.0,0.0,0.0
0.0,10200,10.200000000000001,0.006400000000000001,0.7148288271377327,1.129202330250661,0.0,0.0032,0.003200000000000001,0.0,0.0,0.0
0.0,10300,10.3,0.006400000000000001,0.7208440720068187,1.1363208949055064,0.0,0.0032,0.003200000000000001,0.0,0.0,0.0
0.0,10400,10.4,0.006400000000000001,0.7268975857626965,1.1434511138453531,0.0,0.0032,0.003200000000000001,0.0,0.0,0.0
0.0,10500,10.5,0.006400000000000001,0.7329884202549873,1.1505927704055448,0.0,0.0032,0.003200000000000001,0.0,0.0,0.0
0.0,10600,10.6,0.006400000000000001,0.7391156528366633,1.1577456529241794,0.0,0.0032,0.003200000000000001,0.0,0.0,0.0
0.0,10700,10.700000000000001,0.006400000000000001,0.7452783857783829,1.1649095546093533,0.0,0.0032,0.003200000000000001,0.0,0.0,0.0
0.0,10800,10.8,0.006400000000000001,0.7514757456822524,1.1720842734101886,0.0,0.0032,0.003200000000000001,0.0,0.0,0.0
0.0,10900,10.9,0.006400000000000001,0.7577068828966531,1.1792696118915376,0.0,0.0032,0.003200000000000001,0.0,0.0,0.0
0.0,11000,11.0,0.006400000000000001,0.7639709709336,1.1864653771122633,0.0,0.0032,0.003200000000000001,0.0,0.0,0.0
0.0,11100,11.1,0.006400000000000001,0.7702672058899384,1.193671380506994,0.0,0.0032,0.003200000000000001,0.0,0.0,0.0
0.0,11200,11.200000000000001,0.006400000000000001,0.7765948058735377,1.200887437771251,0.0,0.0032,0.003200000000000001,0.0,0.0,0.0
0.0,11300,11.3,0.006400000000000001,0.7829530104355068,1.2081133687498569,0.0,0.0032,0.003200000000000001,0.0,0.0,0.0
0.0,11400,11.4,0.006400000000000001,0.7893410800093248,1.2153489973285267,0.0,0.0032,0.003200000000000001,0.0,0.0,0.0
0.0,11500,11.5,0.006400000000000001,0.795758295357674,1.2225941513285523,0.0,0.0032,0.003200000000000001,0.0,0.0,0.0
0.0,11600,11.6,0.006400000000000001,0.8022039570276467,1.2298486624044889,0.0,0.0032,0.003200000000000001,0.0,0.0,0.0
0.0,11700,11.700000000000001,0.006400000000000001,0.8086773848149076,1.2371123659447583,0.0,0.0032,0.003200000000000001,0.0,0.0,0.0
0.0,11800,11.8,0.006400000000000001,0.8151779172372996,1.244385100975082,0.0,0.0032,0.003200000000000001,0.0,0.0,0.0
0.0,11900,11.9,0.006400000000000001,0.8217049110183077,1.2516667100646612,0.0,0.0032,0.003200000000000001,0.0,0.0,0.0
0.0,12000,12.0,0.006400000000000001,0.8282577405807134,1.2589570392350249,0.0,0.0032,0.003200000000000001,0.0,0.0,0.0
0.0,12100,12.1,0.006400000000000001,0.834835797550711,1.2662559378714664,0.0,0.0032,0.003200000000000001,0.0,0.0,0.0
0.0,12200,12.200000000000001,0.006400000000000001,0.8414384902726966,1.2735632586369923,0.0,0.0032,0.003200000000000001,0.0,0.0,0.0
0.0,12300,12.3,0.006400000000000001,0.8480652433348852,1.2808788573887078,0.0,0.0032,0.003200000000000001,0.0,0.0,0.0
0.0,12400,12.4,0.006400000000000001,0.8547154971058621,1.2882025930965704,0.0,0.0032,0.003200000000000001,0.0,0.0,0.0
0.0,12500,12.5,0.006400000000000001,0.861388707282133,1.2955343277644384,0.0,0.0032,0.003200000000000001,0.0,0.0,0.0
0.0,12600,12.6,0.006400000000000001,0.8680843444466944,1.3028739263533455,0.0,0.0032,0.003200000000000001,0.0,0.0,0.0
0.0,12700,12.700000000000001,0.006400000000000001,0.8748018936386169,1.3102212567069387,0.0,0.0032,0.003200000000000001,0.0,0.0,0.0
0.0,12800,12.8,0.006400000000000001,0.8815408539335956,1.3175761894790132,0.0,0.0032,0.003200000000000001,0.0,0.0,0.0
0.0,12900,12.9,0.006400000000000001,0.8883007380353997,1.3249385980630815,0.0,0.0032,0.003200000000000001,0.0,0.0,0.0
0.0,13000,13.0,0.006400000000000001,0.895081071878128,1.3323083585239155,0.0,0.0032,0.003200000000000001,0.0,0.0,0.0
0.0,13100,13.1,0.006400000000000001,0.9018813942391545,1.3396853495310073,0.0,0.0032,0.003200000000000001,0.0,0.0,0.0
0.0,13200,13.200000000000001,0.006400000000000001,0.9087012563626309,1.347069452293884,0.0,0.0032,0.003200000000000001,0.0,0.0,0.0
0.0,13300,13.3,0.006400000000000001,0.915540221593397,1.3544605504992278,0.0,0.0032,0.003200000000000001,0.0,0.0,0.0
0.0,13400,13.4,0.006400000000000001,0.9223978650211355,1.3618585302497457,0.0,0.0032,0.003200000000000001,0.0,0.0,0.0
0.0,13500,13.5,0.006400000000000001,0.9292737731345975,1.3692632800047346,0.0,0.0032,0.003200000000000001,0.0,0.0,0.0
0.0,13600,13.6,0.006400000000000001,0.9361675434857127,1.3766746905222929,0.0,0.0032,0.003200000000000001,0.0,0.0,0.0
0.0,13700,13.700000000000001,0.006400000000000001,0.9430787843633935,1.3840926548031305,0.0,0.0032,0.003200000000000001,0.0,0.0,0.0
0.0,13800,13.8,0.006400000000000001,0.950007114476833,1.3915170680359277,0.0,0.0032,0.003200000000000001,0.0,0.0,0.0
0.0,13900,13.9,0.006400000000000001,0.9569521626480924,1.398947827544198,0.0,0.0032,0.003200000000000001,0.0,0.0,0.0
0.0,14000,14.0,0.006400000000000001,0.9639135675137698,1.4063848327346102,0.0,0.0032,0.003200000000000001,0.0,0.0,0.0
0.0,14100,14.1,0.006400000000000001,0.9708909772355417,1.4138279850467257,0.0,0.0032,0.003200000000000001,0.0,0.0,0.0
0.0,14200,14.200000000000001,0.006400000000000001,0.9778840492193578,1.4212771879041084,0.0,0.0032,0.003200000000000001,0.0,0.0,0.0
0.0,14300,14.3,0.006400000000000001,0.9848924498430827,1.4287323466667705,0.0,0.0032,0.003200000000000001,0.0,0.0,0.0
0.0,14400,14.4,0.006400000000000001,0.991915854192366,1.4361933685849073,0.0,0.0032,0.003200000000000001,0.0,0.0,0.0
0.0,14500,14.5,0.006400000000000001,0.9989539458045266,1.4436601627538905,0.0,0.0032,0.003200000000000001,0.0,0.0,0.0
0.0,14600,14.6,0.006400000000000001,1.006006416420241,1.4511326400704783,0.0,0.0032,0.003200000000000001,0.0,0.0,0.0
0.0,14700,14.700000000000001,0.006400000000000001,1.013072965742822,1.4586107131902064,0.0,0.0032,0.003200000000000001,0.0,0.0,0.0
0.0,14800,14.8,0.006400000000000001,1.020153301204882,1.46609429648593,0.0,0.0032,0.003200000000000001,0.0,0.0,0.0
0.0,14900,14.9,0.006400000000000001,1.0272471377421697,1.473583306007476,0.0,0.0032,0.003200000000000001,0.0,0.0,0.0
0.0,15000,15.0,0.006400000000000001,1.0343541975743813,1.481077659442364,0.0,0.0032,0.003200000000000001,0.0,0.0,0.0
0.0,15100,15.1,0.006400000000000001,1.041474209992741,1.4885772760776042,0.0,0.0032,0.003200000000000001,0.0,0.0,0.0
0.0,15200,15.200000000000001,0.006400000000000001,1.0486069111541585,1.4960820767624914,0.0,0.0032,0.003200000000000001,0.0,0.0,0.0
0.0,15300,15.3,0.006400000000000001,1.055752043881766,1.5035919838723932,0.0,0.0032,0.003200000000000001,0.0,0.0,0.0
0.0,15400,15.4,0.006400000000000001,1.0629093574716464,1.5111069212734975,0.0,0.0032,0.003200000000000001,0.0,0.0,0.0
0.0,15500,15.5,0.006400000000000001,1.0700786075055653,1.5186268142884936,0.0,0.0032,0.003200000000000001,0.0,0.0,0.0
0.0,15600,15.6,0.006400000000000001,1.0772595556695288,1.526151589663153,0.0,0.0032,0.003200000000000001,0.0,0.0,0.0
0.0,15700,15.700000000000001,0.006400000000000001,1.0844519695779855,1.5336811755337936,0.0,0.0032,0.003200000000000001,0.0,0.0,0.0
0.0,15800,15.8,0.006400000000000001,1.091655622603499,1.5412155013955933,0.0,0.0032,0.003200000000000001,0.0,0.0,0.0
0.0,15900,15.9,0.006400000000000001,1.0988702937117256,1.5487544980717314,0.0,0.0032,0.003200000000000001,0.0,0.0,0.0
0.0,16000,16.0,0.006400000000000001,1.1060957673015277,1.5562980976833365,0.0,0.0032,0.003200000000000001,0.0,0.0,0.0
0.0,16100,16.1,0.006400000000000001,1.1133318330500641,1.563846233620212,0.0,0.0032,0.003200000000000001,0.0,0.0,0.0
0.0,16200,16.2,0.006400000000000001,1.1205782857627025,1.5713988405123231,0.0,0.0032,0.003200000000000001,0.0,0.0,0.0
0.0,16300,16.3,0.006400000000000001,1.1278349252275963,1.5789558542020186,0.0,0.0032,0.003200000000000001,0.0,0.0,0.0
0.0,16400,16.4,0.006400000000000001,1.135101556074785,1.5865172117169664,0.0,0.0032,0.003200000000000001,0.0,0.0,0.0
0.0,16500,16.5,0.006400000000000001,1.142377987639669,1.5940828512437895,0.0,0.0032,0.003200000000000001,0.0,0.0,0.0
0.0,16600,16.6,0.006400000000000001,1.149664033830719,1.6016527121023716,0.0,0.0032,0.003200000000000001,0.0,0.0,0.0
0.0,16700,16.7,0.006400000000000001,1.1569595130012895,1.609226734720821,0.0,0.0032,0.003200000000000001,0.0,0.0,0.0
0.0,16800,16.8,0.006400000000000001,1.1642642478253986,1.6168048606110719,0.0,0.0032,0.003200000000000001,0.0,0.0,0.0
0.0,16900,16.9,0.006400000000000001,1.1715780651773495,1.624387032345106,0.0,0.0032,0.003200000000000001,0.0,0.0,0.0
0.0,17000,17.0,0.006400000000000001,1.1789007960150686,1.631973193531773,0.0,0.0032,0.003200000000000001,0.0,0.0,0.0
0.0,17100,17.1,0.006400000000000001,1.1862322752670418,1.6395632887941982,0.0,0.0032,0.003200000000000001,0.0,0.0,0.0
0.0,17200,17.2,0.006400000000000001,1.1935723417227309,1.6471572637477578,0.0,0.0032,0.003200000000000001,0.0,0.0,0.0
0.0,17300,17.3,0.006400000000000001,1.200920837926357,1.6547550649786074,0.0,0.0032,0.003200000000000001,0.0,0.0,0.0
0.0,17400,17.400000000000002,0.006400000000000001,1.208277610073945,1.6623566400227445,0.0,0.0032,0.003200000000000001,0.0,0.0,0.0
0.0,17500,17.5,0.006400000000000001,1.2156425079135165,1.669961937345598,0.0,0.0032,0.003200000000000001,0.0,0.0,0.0
0.0,17600,17.6,0.006400000000000001,1.2230153846483387,1.6775709063221194,0.0,0.0032,0.003200000000000001,0.0,0.0,0.0
0.0,17700,17.7,0.006400000000000001,1.2303960968431198,1.685183497217372,0.0,0.0032,0.003200000000000001,0.0,0.0,0.0
0.0,17800,17.8,0.006400000000000001,1.237784504333062,1.692799661167596,0.0,0.0032,0.003200000000000001,0.0,0.0,0.0
0.0,17900,17.900000000000002,0.006400000000000001,1.2451804701356766,1.7004193501617424,0.0,0.0032,0.003200000000000001,0.0,0.0,0.0
0.0,18000,18.0,0.006400000000000001,1.2525838603652706,1.7080425170234603,0.0,0.0032,0.003200000000000001,0.0,0.0,0.0
0.0,18100,18.1,0.006400000000000001,1.2599945441500229,1.7156691153935228,0.0,0.0032,0.003200000000000001,0.0,0.0,0.0
0.0,18200,18.2,0.006400000000000001,1.2674123935515558,1.7232990997126845,0.0,0.0032,0.003200000000000001,0.0,0.0,0.0
0.0,18300,18.3,0.006400000000000001,1.2748372834869333,1.7309324252049543,0.0,0.0032,0.003200000000000001,0.0,0.0,0.0
0.0,18400,18.400000000000002,0.006400000000000001,1.2822690916529973,1.7385690478612754,0.0,0.0032,0.003200000000000001,0.0,0.0,0.0
0.0,18500,18.5,0.006400000000000001,1.289707698452972,1.7462089244235979,0.0,0.0032,0.003200000000000001,0.0,0.0,0.0
0.0,18600,18.6,0.006400000000000001,1.2971529869252594,1.7538520123693373,0.0,0.0032,0.003200000000000001,0.0,0.0,0.0
0.0,18700,18.7,0.006400000000000001,1.3046048426743562,1.7614982698962074,0.0,0.0032,0.003200000000000001,0.0,0.0,0.0
0.0,18800,18.8,0.006400000000000001,1.3120631538038254,1.7691476559074115,0.0,0.0032,0.003200000000000001,0.0,0.0,0.0
0.0,18900,18.900000000000002,0.006400000000000001,1.3195278108512531,1.776800129997194,0.0,0.0032,0.003200000000000001,0.0,0.0,0.0
0.0,19000,19.0,0.006400000000000001,1.326998706725127,1.7844556524367323,0.0,0.0032,0.003200000000000001,0.0,0.0,0.0
0.0,19100,19.1,0.006400000000000001,1.3344757366435775,1.7921141841603625,0.0,0.0032,0.003200000000000001,0.0,0.0,0.0
0.0,19200,19.2,0.006400000000000001,1.341958798074918,1.799775686752135,0.0,0.0032,0.003200000000000001,0.0,0.0,0.0
0.0,19300,19.3,0.006400000000000001,1.3494477906799274,1.8074401224326848,0.0,0.0032,0.003200000000000001,0.0,0.0,0.0
0.0,19400,19.400000000000002,0.006400000000000001,1.3569426162558225,1.8151074540464087,0.0,0.0032,0.003200000000000001,0.0,0.0,0.0
0.0,19500,19.5,0.006400000000000001,1.364443178681859,1.8227776450489497,0.0,0.0032,0.003200000000000001,0.0,0.0,0.0
0.0,19600,19.6,0.006400000000000001,1.3719493838665164,1.8304506594949657,0.0,0.0032,0.003200000000000001,0.0,0.0,0.0
0.0,19700,19.7,0.006400000000000001,1.3794611396962122,1.8381264620261886,0.0,0.0032,0.003200000000000001,0.0,0.0,0.0
0.0,19800,19.8,0.006400000000000001,1.386978355985497,1.845805017859761,0.0,0.0032,0.003200000000000001,0.0,0.0,0.0
0.0,19900,19.900000000000002,0.006400000000000001,1.3945009444286833,1.8534862927768394,0.0,0.0032,0.003200000000000001,0.0,0.0,0.0
0.0,20000,20.0,0.006400000000000001,1.4020288185528673,1.8611702531114642,0.0,0.0032,0.003200000000000001,0.0,0.0,0.0
0.05,0,0.0,0.006400000000000001,0.55,0.5499999999999999,0.0,0.0032,0.003200000000000001,0.0,0.0,0.0
