probe_id,point_norm_squared,e1_direct,e1_predicted,e1_residual,e2_direct,e2_predicted,e2_residual,e3_direct,e3_predicted,e3_residual,e4_direct,e4_predicted,e4_residual,e5_direct,e5_predicted,e5_residual
56,9.471677683823373,3.946532368259727,3.946532368259738,1.1102230246251565e-14,6.20583738056971,6.205837380569749,3.907985046680551e-14,4.95036249083121,4.9503624908312664,5.684341886080802e-14,2.1021422066042765,2.102142206604314,3.730349362740526e-14,0.44860482094803455,0.4486048209480458,1.1268763699945339e-14
57,1.1623803247440174,0.4843251353100064,0.48432513531000737,9.43689570931383e-16,0.09324645823538397,0.09324645823538437,4.0245584642661925e-16,0.009055624075501142,0.00905562407550122,7.806255641895632e-17,0.0004630304475758553,0.0004630304475758609,5.583641188300348e-18,1.1694187371160344e-05,1.169418737116056e-05,2.168404344971009e-19
58,3.5071825310622238,1.4613260546092588,1.4613260546092601,1.3322676295501878e-15,0.820996041533621,0.8209960415336226,1.5543122344752192e-15,0.21806585265145184,0.2180658526514527,8.604228440844963e-16,0.026654858237845473,0.026654858237845695,2.220446049250313e-16,0.0011876091110360697,0.0011876091110360888,1.9081958235744878e-17
59,5.411079097652072,2.254616290688369,2.2546162906883636,5.329070518200751e-15,1.9650843494364676,1.9650843494364567,1.0880185641326534e-14,0.8178601562533929,0.8178601562533849,7.993605777301127e-15,0.16019698052907821,0.1601969805290753,2.914335439641036e-15,0.012223993823794133,0.012223993823793673,4.597017211338539e-16
60,1.9271491522624673,0.802978813442695,0.8029788134426947,2.220446049250313e-16,0.24449296712725127,0.24449296712725108,1.942890293094024e-16,0.03409844367123081,0.03409844367123074,7.632783294297951e-17,0.001997540404381011,0.0019975404043809986,1.214306433183765e-17,2.7267496028865716e-05,2.726749602886495e-05,7.657177843178875e-19
61,2.530086490456921,1.0542027043570514,1.0542027043570505,8.881784197001252e-16,0.4343194064617378,0.43431940646173683,9.43689570931383e-16,0.08695821209746382,0.08695821209746354,2.7755575615628914e-16,0.008480824493295567,0.008480824493295491,7.632783294297951e-17,0.00035017191165153517,0.00035017191165152877,6.396792817664476e-18
62,4.160221141208776,1.733425475503656,1.7334254755036569,8.881784197001252e-16,1.2135184765865668,1.2135184765865674,6.661338147750939e-16,0.43857419529345437,0.4385741952934549,5.551115123125783e-16,0.0862582742036676,0.08625827420366776,1.5265566588595902e-16,0.008753953153348358,0.008753953153348367,8.673617379884035e-18
63,5.329733023778548,2.2207220932410663,2.220722093241062,4.440892098500626e-15,1.8660014870525603,1.8660014870525503,9.992007221626409e-15,0.7144155518508626,0.7144155518508551,7.438494264988549e-15,0.11291321816842732,0.11291321816842477,2.55351295663786e-15,0.0036232805006113297,0.0036232805006109997,3.3003114130458755e-16
64,2.453137804348964,1.0221407518120689,1.0221407518120684,4.440892098500626e-16,0.4029483663287576,0.40294836632875697,6.106226635438361e-16,0.07564580473957261,0.07564580473957243,1.8041124150158794e-16,0.006658462995711921,0.006658462995711859,6.245004513516506e-17,0.0002267236578131227,0.00022672365781311828,4.4181238528784306e-18
65,5.622732683610067,2.3428052848375307,2.342805284837528,2.6645352591003757e-15,2.0793488342427056,2.0793488342426993,6.217248937900877e-15,0.8428531252398433,0.842853125239839,4.3298697960381105e-15,0.141980679786606,0.141980679786604,1.9984014443252818e-15,0.0051193582967129486,0.0051193582967126415,3.0704605524789486e-16
