sample_id,source_index,s4,s6,s8,residual_norm_squared,operator_norm,gap_0,gap_1,gap_2,gap_3,gap_4,gap_5,gap_determinant,elementary_1,elementary_2,elementary_3,elementary_4,elementary_5
1031,10311,1.1069713777191441,0.6021256579138289,0.36760760148383675,0.10261000823870604,0.29168952467663356,0.026028332305030672,0.026028332305030735,0.07848493559127206,0.07848493559127206,0.1038200654370309,0.10382006543703098,4.498087449117639e-08,0.41666666666666746,0.06918959037085926,0.005796426524175695,0.00025460948855623224,5.4690464410444335e-06
1032,10321,1.3265207762329148,0.8909153258658749,0.665925835558361,0.10869495663295914,0.3140178059108303,0.012503928682059207,0.012503928682059426,0.09034445100476311,0.09034445100476311,0.10548495364651118,0.10548495364651121,1.419962826274606e-08,0.41666666666666724,0.06736001204991111,0.0052294148595472,0.00019313818228124078,2.854796576311447e-06
1033,10331,1.2900527202004863,0.813882319974556,0.5642389257514385,0.08529698541871658,0.3089627713167116,0.015653117051408448,0.015653117051408587,0.08342132158691612,0.0834213215869162,0.10925889469500852,0.1092588946950086,2.035492013370993e-08,0.4166666666666665,0.06766391251684772,0.005339744411028314,0.00020659677728781357,3.461352352898964e-06
1034,10341,1.1457509720861156,0.6116406685334734,0.35087180254043615,0.06920031179031286,0.29198576596801595,0.025855423583182196,0.02585542358318223,0.07361040177179806,0.0736104017717981,0.10886750797835251,0.10886750797835258,4.293171663911248e-08,0.4166666666666657,0.06886642708446718,0.00571932634352215,0.00024843256830112137,5.276060556180477e-06
1035,10351,0.7983377820081495,0.30057132100164563,0.12676897344120813,0.03545542648206988,0.24575175565992435,0.05071718570117602,0.05071718570117608,0.0737900746569011,0.07379007465690114,0.08382607297525668,0.08382607297525672,9.841571108834089e-08,0.41666666666666774,0.07176153700178432,0.006535500407110248,0.00033176846634287103,8.89650531794599e-06
1036,10361,1.4604629175855364,1.0477286649272546,0.8092784819624527,0.045689102129335614,0.3230589505696415,0.006744025567953012,0.006744025567953067,0.09086687383394033,0.0908668738339404,0.11072243393143992,0.11072243393143995,4.603846531808274e-09,0.4166666666666667,0.06624382753863906,0.004894255335341544,0.00015869990975886435,1.5498029348921764e-06
1037,10371,1.2876590653549287,0.7927795757378918,0.5224946080011538,0.06762166397746396,0.30743408704209124,0.016595393235706968,0.016595393235707027,0.08062807109391795,0.080628071093918,0.11110986900370773,0.11110986900370777,2.210308565324088e-08,0.41666666666666546,0.06768385964056031,0.005355900851984842,0.00020933901130924305,3.6098943068337763e-06
1038,10381,1.5298564472108331,1.1599625166454737,0.9663919395946622,0.02992755777977903,0.3286312016744172,0.00311264439713968,0.0031126443971397494,0.09658733477216282,0.09658733477216283,0.10863335416403078,0.1086333541640308,1.0666593831919844e-09,0.4166666666666667,0.06566554812509492,0.00470339665915495,0.00013751596577265423,7.270965524085814e-07
1039,10391,0.8279885924749816,0.32493236813970905,0.14282342960120414,0.045569465526368744,0.2513056345129716,0.04795658917314383,0.047956589173143896,0.07209750802975723,0.07209750802975727,0.08827923613043208,0.08827923613043213,9.316530617902336e-08,0.41666666666666646,0.07151444691456027,0.006467057583761572,0.00032474562019145785,8.580522619119961e-06
1040,10401,1.1499425290539325,0.6444583500898641,0.39875448067027225,0.09719828894831808,0.29557227972681893,0.0237481385682022,0.02374813856820227,0.07861347161022103,0.0786134716102211,0.10597172315491027,0.10597172315491027,3.914110587656713e-08,0.41666666666666713,0.06883149744306924,0.005693332155680124,0.0002440887429146366,5.0308461932585445e-06
1041,10411,1.5362456746982647,1.1675297552617026,0.9771625155119965,0.02522576226878271,0.3289986842003619,0.0028709769055416663,0.002870976905541695,0.09650146995293782,0.09650146995293786,0.10896088647485384,0.10896088647485384,9.113149844085728e-10,0.41666666666666674,0.06561230456269967,0.004687360734946991,0.00013589410085426245,6.704610623062188e-07
1042,10421,1.2140146426147849,0.6977606103736407,0.43690924609165316,0.07245278033108915,0.3000034154639718,0.0211090618210626,0.021109061821062706,0.07724240790951774,0.07724240790951775,0.10998186360275232,0.10998186360275242,3.215819170496948e-08,0.4166666666666655,0.06829756316339489,0.005545067726705996,0.0002296571899953192,4.464308482118453e-06
1043,10431,1.4415779373361315,1.0188044974446178,0.7702786410193427,0.04993087900575151,0.32151521822895024,0.007739075558301699,0.007739075558301732,0.0896803552521359,0.08968035525213593,0.11091390252289557,0.11091390252289564,5.925769933269799e-09,0.41666666666666646,0.06640120237405069,0.00494529650292338,0.0001643064762623046,1.7703962486757336e-06
1044,10441,1.353254741141586,0.8933329713846776,0.6352609254010807,0.0701042456316747,0.3142017639044109,0.012388362670467933,0.012388362670468124,0.08537011942538754,0.08537011942538755,0.11057485123747729,0.11057485123747735,1.3675786973519935e-08,0.4166666666666658,0.06713722900900497,0.005178564380724322,0.0001895575106629808,2.7755902827540625e-06
1045,10451,1.3665301299604582,0.9088893479384026,0.6497676816105757,0.06476580353945853,0.31517160856457765,0.011777968265927702,0.011777968265927774,0.08556492355219565,0.08556492355219573,0.11099044151520987,0.11099044151520988,1.2511329187184897e-08,0.41666666666666663,0.06702660076884802,0.005145337895937348,0.00018612710862232288,2.6424203504537033e-06
1046,10461,1.197799606794307,0.6748008189463788,0.403468100731168,0.07002091480603657,0.29798624365810283,0.02231530970164483,0.0223153097016449,0.07607470508872645,0.07607470508872653,0.10994331854296212,0.10994331854296215,3.483566257531118e-08,0.41666666666666696,0.0684326884618994,0.005587851010499882,0.00023439208318069637,4.67166118208864e-06
1047,10471,1.5199696417075295,1.1383660773547586,0.9236150021296066,0.027155524543232126,0.3276267281819295,0.003771838091915178,0.003771838091915244,0.09451260903074513,0.09451260903074515,0.11004888621067303,0.11004888621067303,1.539064749978284e-09,0.4166666666666668,0.06574793817095582,0.004733703580063326,0.00014117276314183175,8.766211046326109e-07
1048,10481,1.1846879517207398,0.6433846646403376,0.37454949091803097,0.05481934414584835,0.2948944976539612,0.024148346364529043,0.02414834636452912,0.07313984252357378,0.07313984252357383,0.1110451444452304,0.11104514444523046,3.846643879386326e-08,0.41666666666666663,0.06854195225417901,0.005629585272287605,0.0002397147850826276,4.9305118037684895e-06
1049,10491,1.3771313970257946,0.954362916098474,0.730883227100052,0.09330036829409187,0.3178271281870456,0.010097027699486392,0.010097027699486437,0.09148492693016762,0.09148492693016765,0.10675137870367925,0.10675137870367926,9.723736281824946e-09,0.41666666666666663,0.06693825687663688,0.005100442826468167,0.00017956678039609446,2.32081022563017e-06
1050,10501,1.2449521802430488,0.7305712849073599,0.4589187698040575,0.0646383381217107,0.3026683185227826,0.01950300007370259,0.019503000073702665,0.07772698496759281,0.07772698496759284,0.11110334829203783,0.11110334829203786,2.8366175333842565e-08,0.41666666666666663,0.0680397503498264,0.005469547837838681,0.00022192119160019448,4.149423206599243e-06
1051,10511,1.1157414439950157,0.6072670025090128,0.36906873184985795,0.09830704834966365,0.2921033156696246,0.02578676408592277,0.025786764085922804,0.0778109873400702,0.07781098734007022,0.10473558190734043,0.10473558190734045,4.416355714362002e-08,0.41666666666666685,0.06911650648522683,0.005777329358148959,0.0002528619910302971,5.4037727969814925e-06
1052,10521,1.5024329343973166,1.1076194515095108,0.8795080993322265,0.02931774425581706,0.3261365868701033,0.004746037815830673,0.004746037815830789,0.09270904996908998,0.09270904996909003,0.11087824554841286,0.1108782455484129,2.3801226691742702e-09,0.41666666666666724,0.06589407739854113,0.004783260422774074,0.00014679234836226267,1.0972718089850511e-06
1053,10531,1.2585422737607048,0.7950542793133558,0.5639324557569944,0.11067059093250955,0.3076859489940877,0.016440467902718782,0.016440467902718837,0.08601337934293926,0.08601337934293932,0.10587948608767529,0.10587948608767533,2.241733687269882e-08,0.4166666666666668,0.0679264995705127,0.0054085571122100716,0.00021273831709817803,3.671794692534942e-06
1054,10541,1.0405236779920473,0.5501625030459325,0.3332502473974999,0.11720497072750041,0.2869111241185465,0.02879311796814309,0.02879311796814313,0.08215938351795259,0.08215938351795266,0.09738083184723795,0.09738083184723799,5.306873030603451e-08,0.4166666666666674,0.06974332120191838,0.00594834623933767,0.0002694421040478958,6.067979138815902e-06
1055,10551,1.1716512627212137,0.6268507870821268,0.36018159450923903,0.05406645529174765,0.2932535535853382,0.025113464420682262,0.025113464420682435,0.07238081657500992,0.07238081657500996,0.11083905233764124,0.11083905233764127,4.0592502004001415e-08,0.4166666666666671,0.06865059132917525,0.00566291277648576,0.00024331127643666353,5.086823685297836e-06
1056,10561,1.1856392069707726,0.7252068194237421,0.5107245750526624,0.13547669274924795,0.3026379080893457,0.019521407698415896,0.019521407698415958,0.08868436168885935,0.08868436168885936,0.10012756394605792,0.10012756394605798,3.0048559182262473e-08,0.41666666666666646,0.06853402512709535,0.005582366935833794,0.00023012206598438763,4.356381157401574e-06
1057,10571,1.1794554019065246,0.6678144030553492,0.400302429051505,0.08562395043120469,0.29752774527337056,0.02258835190365546,0.022588351903655508,0.0777204939039826,0.07772049390398264,0.10802448752569496,0.10802448752569496,3.596537748796566e-08,0.4166666666666661,0.06858555683596393,0.0056257031024537045,0.00023756200666187824,4.775798190790674e-06
1058,10581,0.9369088093326431,0.382037684016634,0.161297316603466,0.03524618881628767,0.252713453120844,0.047247021722850086,0.04724702172285014,0.058271018963497775,0.05827101896349782,0.10281529264698569,0.10281529264698575,8.012527476305708e-08,0.4166666666666673,0.0706067784407467,0.006233628302982463,0.00030295778069769255,7.700475486142173e-06
1059,10591,1.0209896451905842,0.5380359978849144,0.33279555108461767,0.12296538852384176,0.28588591347763537,0.029380355586169086,0.029380355586169107,0.08600076374777721,0.08600076374777722,0.09295221399938682,0.09295221399938686,5.5161769437042535e-08,0.4166666666666663,0.06990610480859687,0.005991257321466818,0.00027346718107414375,6.224715255963503e-06
1060,10601,1.3600186721969436,0.9155878597884921,0.6635716653577767,0.08175707740093101,0.31555851918216155,0.011533932082672565,0.01153393208267261,0.08775407046358658,0.08775407046358664,0.10904533078707399,0.10904533078707404,1.2181575706523002e-08,0.4166666666666664,0.06708086291687723,0.005153674755582685,0.0001861505022143664,2.613354419452696e-06
1061,10611,1.1849317142659876,0.662925176861154,0.4009170949541599,0.07406154309537734,0.29696348339180434,0.022923800642916672,0.0229238006429167,0.07609473001525471,0.07609473001525481,0.10931480267516172,0.10931480267516172,3.636137998979898e-08,0.4166666666666663,0.06853992089963518,0.005618278020044085,0.000237421741705197,4.79331639320608e-06
1062,10621,1.5633294537935492,1.2033910789929785,1.0113004861203128,0.008172374810760339,0.3306896746003313,0.0017554502238380605,0.0017554502238381385,0.09701771155200035,0.09701771155200042,0.10956017155749512,0.10956017155749513,3.4816450949975973e-10,0.41666666666666724,0.0653866064035725,0.004617282630845786,0.00012859683313816748,4.1019992748725375e-07
1063,10631,1.358113160757284,0.902710572229267,0.6388832331714839,0.07187582261929229,0.3147829991178168,0.012022774577503658,0.012022774577503708,0.08600314934596906,0.08600314934596907,0.11030740940986022,0.11030740940986032,1.3009107096179207e-08,0.4166666666666661,0.06709674217887424,0.005164357529114933,0.0001878749342503478,2.7024736996472216e-06
1064,10641,0.9912684822931105,0.4384709833379684,0.20616684136335467,0.04915152642224859,0.268364640600649,0.039091530786395656,0.03909153078639572,0.06459301139975086,0.06459301139975088,0.10464879114718718,0.1046487911471872,6.982402035076898e-08,0.4166666666666675,0.07015378116607623,0.006101610408988278,0.00028900502538118495,7.068748041549537e-06
