probe_id,sigma_max,sigma_second,sigma_minimum,target_gap,f0,f1,f2,f3
62,0.32826136174626935,0.3282613617462693,0.01762566977990453,0.0050719715870639615,-0.2123214472153281,-0.9318752873622068,0.07925226207266967,-0.28327924529050486
63,0.28538285511667405,0.285382855116674,0.04735911081511074,0.047950478216659265,0.18351728143741375,0.3485052983770612,0.5059697356885389,-0.7673721984696908
64,0.3078646359111594,0.30786463591115926,0.022422456207126323,0.02546869742217389,-0.9285326212500178,-0.23527821016541436,-0.249128579366443,0.14285057241323282
65,0.30597096912398086,0.3059709691239808,0.024480368849910245,0.027362364209352452,-0.35969983816997625,-0.015484800410293185,0.7692189048053439,0.5279001078488367
66,0.32490927035787337,0.3249092703578732,0.047043902856757074,0.008424062975459945,0.8518477020219944,0.37530470478869316,0.038872100462255116,-0.3633054237538598
67,0.2685941732326013,0.26859417323260126,0.09106679170633766,0.064739160100732,0.17347657450662435,0.43391553541464123,0.5909264437824704,-0.6575934338646301
68,0.31771089944450304,0.31771089944450276,0.024503408694681098,0.015622433888830278,-0.5063574665001251,-0.8126700876277684,-0.16000596878110154,0.2399323545274185
69,0.32643596416742315,0.326435964167423,0.009496901954414818,0.006897369165910161,-0.49360320571605293,-0.23665208748051333,-0.198740635437477,0.8129291633493408
70,0.25779663071144515,0.257796630711445,0.15424082853213025,0.07553670262188816,-0.0035568195188881,0.6330085506878425,-0.31904130280009946,0.7053369201300912
71,0.27501524371130054,0.2750152437113004,0.11366097896221317,0.058318089622032776,0.8039476863302839,0.1018755101871081,-0.552667926409042,-0.19454475368672758
72,0.2841080527713199,0.2841080527713198,0.11142027684861097,0.04922528056201342,0.0846322318301628,0.4078741855888049,-0.6270369900392261,-0.6582557612267911
73,0.29744923694224223,0.2974492369422422,0.06620707991680472,0.03588409639109108,-0.3910186118023602,-0.02850641804372085,-0.4751021419209808,-0.7877625175752956
74,0.22286896281474092,0.22286896281474086,0.18318375385941424,0.1104643705185924,0.7957397786441949,-0.21470921592391265,-0.40201675898182915,-0.3988491980415311
75,0.31839120812766386,0.31839120812766386,0.020937617304086404,0.014942125205669454,0.419557721735083,-0.8721284559384073,-0.2515478437324011,-0.009325062387757843
76,0.32352537507154044,0.32352537507154044,0.011713695563755754,0.00980795826179287,-0.8444265646476706,-0.516980637287529,0.09989461397455865,0.09846757682601759
77,0.2871199045282091,0.2871199045282091,0.0943848008341021,0.04621342880512419,-0.18309231134532694,0.3776340822326821,-0.8421702500280535,-0.33855424296586756
78,0.2933482316340665,0.2933482316340664,0.07707321841438965,0.039985101699266834,-0.5726584231118406,0.018757820169817287,0.4422097915846249,0.6900441832580139
79,0.25981220805145394,0.25981220805145394,0.08743856455426408,0.07352112528187937,0.5286331696613208,0.3352701408539906,0.23409916816265136,0.743867248943738
80,0.30974913713046126,0.30974913713046115,0.03228982200374351,0.023584196202872054,0.37988567147573676,0.23287724623103867,0.8689950576371955,0.21518051630527335
81,0.31817628189498975,0.3181762818949897,0.050789347156592016,0.01515705143834356,-0.21476352559816902,-0.1437602267800133,-0.18274320867556795,0.9485855496220472
82,0.2662146102587499,0.2662146102587498,0.09859942770405783,0.06711872307458344,-0.9506046549039086,0.030078202696388244,0.308051405488053,0.02346110343550018
83,0.2669110216751385,0.2669110216751385,0.048792393073280226,0.06642231165819479,-0.4242611105836918,0.4499953877043616,-0.6074223992098865,-0.498542565915087
84,0.30765717170446966,0.3076571717044695,0.031789242160854846,0.02567616162886366,0.19256758058180626,-0.11006498392695663,-0.35715226294085567,0.9073288749391007
85,0.2816162717559155,0.28161627175591525,0.049860763654738564,0.05171706157741779,-0.45308074749956634,0.501501234080428,-0.5242942257416984,-0.5180057078015212
86,0.2972223483207278,0.29722234832072764,0.07124523191947962,0.03611098501260551,0.5848910545315988,-0.04589525433746021,-0.3398816834815989,-0.735035047594282
87,0.3223492212754147,0.3223492212754146,0.003179860243872597,0.010984112057918605,-0.1498248521022804,0.44016921559728434,0.8323525400822279,0.30165016882419354
88,0.3248546380620115,0.32485463806201137,0.03467272467786027,0.008478695271321834,-0.7815036182893282,0.5336350527351165,-0.2517167400884337,0.20279153792091367
89,0.2930978944373217,0.29309789443732154,0.03870796377561783,0.04023543889601161,-0.44570782407107257,0.5692385295825091,0.6461655416396378,0.24450383391293923
90,0.2957650803117689,0.29576508031176874,0.012361027337966976,0.03756825302156441,0.3846304617787198,0.1782465419866536,-0.8293640081142145,-0.36392708086430453
91,0.28547028366073485,0.2854702836607347,0.0977552703368235,0.04786304967259847,-0.7613804124234204,-0.20032046068566106,-0.01392027798923037,-0.6164233987036261
92,0.33136723100062665,0.3313672310006265,0.04861248606029877,0.001966102332706665,-0.004972360766129988,-0.05672921835573728,0.24975666058550303,0.9666326509622651
93,0.28444263081075644,0.2844426308107564,0.08211364422662727,0.04889070252257688,-0.4152450271959775,-0.3626407700760145,-0.3450503768088371,-0.7596074491023417
94,0.3193296950190753,0.31932969501907527,0.02123041386394842,0.014003638314257993,-0.36966405694535265,-0.901813758634891,-0.2188263206407881,-0.04685585485644988
95,0.3160315344750959,0.31603153447509574,0.019850132824516427,0.017301798858237405,0.42150706781843117,0.15638406902365812,0.7981994465665481,-0.400940716609786
96,0.2893621153302546,0.28936211533025413,0.08941103620600618,0.04397121800307874,-0.34103627087493715,-0.4186714100553286,-0.6265605251795662,0.5619879185860721
97,0.2965986030609364,0.2965986030609363,0.08927590640101812,0.03673473027239693,0.832141080428879,0.4844148944045996,0.25260678804994885,0.09525357196833412
98,0.3131787008581263,0.31317870085812627,0.050746214451129854,0.02015463247520699,-0.22127562426657146,-0.8043828217066563,0.061983633353493,-0.5478717034534422
99,0.2981841798119935,0.29818417981199336,0.050167727558479515,0.03514915352133979,0.20325982268130857,0.9370034760279521,-0.15629043265610557,-0.23724087138447572
100,0.32701443680153663,0.3270144368015365,0.01136924830797749,0.0063188965317966805,-0.6200175570909179,0.4367641699504303,-0.6472668929278225,0.07655624119616189
