probe_id,point_norm_squared,direct_determinant,predicted_determinant,absolute_residual
441,3.1133174445669,3.803242863127249e-05,3.4061193193719436e-05,3.971235437553052e-06
442,2.482351503757601,3.8472833112413296e-06,2.4939061166774092e-06,1.3533771945639203e-06
443,2.8763676016820865,1.7598267014079395e-05,1.496187187539402e-05,2.6363951386853757e-06
444,3.8794502863443463,5.1105837130185965e-05,3.0746551366691175e-05,2.035928576349479e-05
445,5.4906639286514665,0.001122924106433119,0.0010088829331686318,0.00011404117326448723
446,7.430244499864332,0.0051793388526722925,0.0043290294256675636,0.0008503094270047289
447,9.242726507467545,0.008911523836134262,0.005103178676452069,0.003808345159682193
448,4.610199053770995,7.697625403300122e-05,1.2724009616591175e-05,6.425224441641005e-05
449,4.460132770894424,1.1964598795482975e-05,-4.8465682130418405e-05,6.043028092590138e-05
450,3.8595669047461394,1.1403787449340553e-05,-1.2884114078767473e-05,2.4287901528108025e-05
451,3.766551044380879,0.00019588992204785688,0.00018567258894450656,1.0217333103350323e-05
452,5.119698896276137,3.8117923383829855e-05,-9.897739473555481e-05,0.00013709531811938468
453,2.1746514789564255,5.295968797857632e-06,4.8484788468386405e-06,4.4748995101899135e-07
454,6.898325126938095,0.007196388941400829,0.0068148849626706925,0.0003815039787301369
455,2.8871105168453903,2.4969023777428832e-05,2.2395286045208477e-05,2.5737377322203553e-06
456,10.956026187485502,0.007660301073845792,-0.004657649077117599,0.01231795015096339
457,0.9201547820523255,4.413359217376497e-08,4.231858739798171e-08,1.8150047757832568e-09
458,1.6483263481463566,4.90608252520283e-07,3.893914674981172e-07,1.0121678502216578e-07
459,6.991943360892945,0.007006603329811282,0.006563032678198043,0.00044357065161323896
460,3.5548861690265534,7.901464498201757e-05,6.997610111535957e-05,9.038543866657999e-06
461,1.9303190070238265,1.701663168331691e-06,1.4454970323627973e-06,2.5616613596889373e-07
462,4.914801640593956,0.0005032514206433911,0.00043529016137140155,6.796125927198957e-05
463,6.4153844316094055,0.0018010372115735292,0.0014294224283137305,0.00037161478325979875
464,2.4411194064699906,2.978104091610388e-06,1.6923738927672404e-06,1.2857301988431477e-06
465,4.557378106730235,0.00011246133004636409,5.7994171550712655e-05,5.446715849565144e-05
466,5.736697189365051,0.00012601106602741702,-0.00013208955530761408,0.0002581006213350311
467,2.1192461013736956,2.4914668314149964e-06,2.01924480415288e-06,4.7222202726211633e-07
468,2.4243739894793492,3.488605384450909e-07,-1.2206904652263082e-06,1.569551003671399e-06
469,6.576839055378012,0.0036584836070681307,0.003329640629066109,0.0003288429780020216
470,0.757141201192219,1.803516975179372e-08,1.7617156748156768e-08,4.180130036369527e-10
471,1.2825018201210336,8.020966103876337e-08,5.523831063952546e-08,2.4971350399237907e-08
472,11.673799085914363,0.13700777919273002,0.12691405013672655,0.010093729056003475
473,3.907408804868847,0.00025770621302796356,0.000247093631228521,1.0612581799442566e-05
474,10.266720008821904,0.004412348855745868,-0.004129856024117191,0.008542204879863059
475,3.15338424210415,1.3545803979416374e-05,7.793535586137162e-06,5.752268393279212e-06
476,4.395912691385835,1.3513426916237943e-06,-5.836515453050869e-05,5.971649722213249e-05
477,3.376222154636064,2.76384684029283e-06,-8.605654552429161e-06,1.136950139272199e-05
478,0.4872769356094666,5.535019592413202e-10,4.922448182823521e-10,6.12571409589681e-11
479,10.816453379595407,0.022783193010108296,0.013145409955411615,0.009637783054696682
480,5.674777054998714,0.00017133740560902055,-6.430327425277165e-05,0.0002356406798617922
481,1.1695601104708333,7.573636084630354e-08,6.311821366331387e-08,1.2618147182989667e-08
482,1.027009658968049,1.2135439681325933e-08,4.556787251977155e-09,7.578652429348778e-09
483,6.677569905531409,0.0037523766606283844,0.003350577928685971,0.00040179873194241345
484,0.5716593398423322,6.464035391178649e-10,4.4546498436853255e-10,2.0093855474933238e-10
485,9.039481265879553,0.00021331754545273824,-0.004219522223680255,0.004432839769132993
486,2.736405705037554,1.737655299925059e-05,1.562298336581447e-05,1.7535696334361185e-06
487,1.8386090791430874,1.2236644658655758e-06,1.0353348697720068e-06,1.8832959609356893e-07
488,1.5703584074167398,1.0484709217130517e-06,9.949853487818377e-07,5.348557293121401e-08
489,3.9166064860489795,0.0003635007811599962,0.00035586648888049336,7.634292279502862e-06
490,3.0034940853850185,1.2029150156306168e-05,7.780290772449443e-06,4.2488593838567245e-06
491,3.5715375345067715,6.942766013321339e-05,5.9519853536825715e-05,9.907806596387675e-06
492,2.302354692925319,9.28564004892782e-06,8.740485500029039e-06,5.451545488987818e-07
493,1.3917351969497282,1.5258080692994868e-07,1.1305966611265387e-07,3.9521140817294804e-08
494,4.566329038270682,5.903284247461383e-05,-3.4426975948870405e-06,6.247554006950087e-05
495,2.788041893864678,1.6574637155343173e-05,1.4344368446191143e-05,2.23026870915203e-06
496,6.534918628439872,0.006211945034327921,0.0059930625843023005,0.00021888245002562017
497,1.2547548915503874,2.3113469173939952e-07,2.1603829282475356e-07,1.5096398914645955e-08
498,2.5906463875489054,3.956975876128558e-07,-1.9399923554378457e-06,2.3356899430507017e-06
499,0.6302185545506273,5.218694521764235e-10,1.0525712059077637e-10,4.166123315856471e-10
500,2.7198943522524357,3.0135461662712994e-05,2.8911785795182302e-05,1.223675867530692e-06
501,1.8326765221766452,2.6886174798103238e-06,2.564430406691961e-06,1.2418707311836272e-07
502,1.3710286985325189,5.222394695484436e-07,5.027449015300265e-07,1.9494568018417115e-08
503,5.503812481376778,0.0023080070266392415,0.002235715113859318,7.229191277992363e-05
504,15.384165083491283,0.5544158869317352,0.49722064397167526,0.0571952429600599
505,4.728641351357886,0.00023470378882152587,0.00017305810924861758,6.164567957290829e-05
506,3.562707799770931,0.00016982360306203517,0.00016451275269779625,5.310850364238919e-06
507,0.619817470511788,2.981118736755232e-10,-9.333672138411791e-11,3.9144859505964114e-10
508,7.196146549302799,0.010134720518796885,0.009674104076731435,0.0004606164420654507
509,0.7804259343171986,1.057378615273388e-08,9.676603199270058e-09,8.971829534638214e-10
510,3.945097494301529,0.00018225554161230712,0.00016713769788671967,1.5117843725587454e-05
511,3.6863636894746907,0.00014046537248554433,0.00013131823269709763,9.1471397884467e-06
512,4.833806720425977,3.617627268494186e-06,-0.00010151499163844276,0.00010513261890693695
513,1.4629647131158778,5.318359039137575e-09,-7.333353062458287e-08,7.865188966372045e-08
514,1.361034285301541,2.3270759529389154e-07,2.04796056589174e-07,2.7911538704717526e-08
515,5.870212016927007,0.001909481159804087,0.0017307222281770038,0.0001787589316270832
516,0.19443629150534703,1.3807284050305946e-12,1.092156595264171e-12,2.8857180976642363e-13
517,3.1856234212752073,8.685449373074378e-06,1.749678935329854e-06,6.935770437744524e-06
518,4.189607716693086,0.00020957767179124992,0.00018566406514106614,2.3913606650183782e-05
519,8.341101360127842,0.03360662798739541,0.03289115275259494,0.0007154752348004709
520,6.224579345439662,0.0005426253450720332,0.00016104719528531257,0.0003815781497867206
521,1.8952248517750672,1.4304849611468216e-06,1.2025083120850228e-06,2.2797664906179876e-07
522,2.8617097439474346,5.144779612484266e-07,-3.849524982820792e-06,4.364002944069219e-06
523,2.7321347750479266,3.005210190448984e-08,-3.4390604561867356e-06,3.4691125580912254e-06
524,8.293193546609004,0.0073641636331782745,0.005586211719526012,0.0017779519136522622
525,1.2286144823163756,2.1250303852028545e-07,1.9927943576756356e-07,1.3223602752721889e-08
526,2.0124162290559844,3.964806642748893e-06,3.7094371774008e-06,2.5536946534809307e-07
527,3.068893922667412,4.0192257253908745e-05,3.704261521720017e-05,3.1496420367085743e-06
528,2.4611094888033422,5.019518186271603e-07,-1.1839546353667728e-06,1.685906453993933e-06
529,5.006540917761353,0.000517814081366633,0.0004403962094943886,7.741787187224436e-05
530,5.245478807511263,0.0021101756482119947,0.0020674747242348888,4.270092397710588e-05
531,2.6285768926392397,4.947763778485198e-06,2.9825667476987757e-06,1.9651970307864225e-06
532,2.792791822423276,4.1642317785771566e-05,4.049602504507798e-05,1.1462927406935894e-06
533,8.287465164490879,0.01641734878921713,0.015116108564735685,0.001301240224481446
534,1.3023309703120116,5.656272157429651e-08,2.650484274323836e-08,3.0057878831058155e-08
535,2.2954785893053615,1.4250442144835151e-05,1.393126118800989e-05,3.191809568252619e-07
536,3.075698291757851,1.583630845099227e-05,1.116867848415082e-05,4.667629966841448e-06
537,3.0918814225427296,7.831316244980337e-05,7.616275976287086e-05,2.1504026869325168e-06
538,0.7384888515114089,6.257093874336215e-09,5.540875407726192e-09,7.16218466610023e-10
539,4.70414088121388,0.00012492975392168894,5.6386288027345774e-05,6.854346589434316e-05
540,0.528262276481783,1.6789316620774373e-10,2.6260107377951836e-11,1.416330588297919e-10
541,3.3928918976746214,0.00015123421757998054,0.00014796691025734077,3.26730732263977e-06
542,3.5858198446592455,0.0001446755485133407,0.0001381641743173188,6.511374196021912e-06
543,5.324346719015949,0.0019552825678582865,0.0018977085192077056,5.7574048650580866e-05
544,1.450854680330763,1.3133481915481777e-09,-7.566347149352493e-08,7.697681968507311e-08
545,3.0469586325394866,1.3221390826041392e-05,8.506604952413961e-06,4.71478587362743e-06
546,8.364464826936064,0.0047329940319372574,0.002637756746729517,0.0020952372852077405
547,5.602722663061984,8.300301905318093e-05,-0.00014568415802746948,0.00022868717708065042
548,6.521586716818818,0.002466674966480434,0.00211636452039948,0.00035031044608095424
549,7.669457465039021,0.02177618544186454,0.021384902931787093,0.00039128251007744877
550,0.6979326986040508,1.042650789860234e-08,1.015586985402778e-08,2.706380445745596e-10
551,5.493240721983973,0.0010452458076713731,0.0009286165125874714,0.00011662929508390169
552,3.1906929325537945,6.007154151913855e-05,5.5901141034396644e-05,4.170400484741909e-06
553,2.0467560301366547,1.6671153075973198e-06,1.262070889135801e-06,4.0504441846151894e-07
554,2.71717303826256,3.14673798558007e-06,4.380961615756412e-07,2.708641824004429e-06
