probe_id,point_norm_squared,direct_determinant,predicted_determinant,absolute_residual
747,3.4986404382439638,1.3876172698712196e-05,1.387617269871138e-05,8.148456952586369e-19
748,3.7658242006977276,6.391032992466226e-05,6.391032992466443e-05,2.168404344971009e-18
749,4.384708395804255,2.2019178412130603e-05,2.2019178412130437e-05,1.6601845766184287e-19
750,1.9216853632814335,1.4567454924472345e-06,1.4567454924472787e-06,4.425747149403719e-20
751,2.4433668164960114,7.218923758273374e-07,7.218923758273356e-07,1.7999450129153882e-21
752,7.1489006675373865,0.0009287047592899819,0.0009287047592899243,5.767955557622884e-17
753,1.7191737035586256,1.8135628791448812e-06,1.8135628791448871e-06,5.929230630780102e-21
754,2.238533690338159,5.70727191992089e-06,5.707271919920808e-06,8.216219588366713e-20
755,1.4672070372179864,2.788776122604908e-07,2.7887761226048596e-07,4.817499887508833e-21
756,2.5189278970883406,4.513700687961577e-06,4.513700687961903e-06,3.2526065174565133e-19
757,2.797001798494719,2.617108713213056e-07,2.6171087132123064e-07,7.496241583200558e-20
758,1.4433819126049328,9.237254860702942e-08,9.237254860703109e-08,1.6675961149069038e-21
759,6.161959274085707,4.130353993484915e-05,4.130353993483845e-05,1.0699720189716322e-17
760,0.9660522358898029,6.039202367968816e-08,6.03920236796879e-08,2.6469779601696886e-22
761,0.6022581705836845,2.259305741054836e-09,2.2593057410548407e-09,4.549493369041652e-24
762,10.479886925818002,0.036231917161472844,0.036231917161473635,7.91033905045424e-16
763,5.6053707181575145,0.0003881501702011652,0.0003881501702011483,1.691355389077387e-17
764,0.7734734172419535,9.088439703759602e-09,9.088439703759936e-09,3.341809674714232e-22
765,4.579328190168282,0.0001036682863607705,0.000103668286360771,5.014435047745458e-19
766,3.6131657859416864,5.176445201213571e-05,5.176445201213502e-05,6.911788849595091e-19
767,7.8460884690250365,0.007112530275115859,0.007112530275115925,6.678685382510707e-17
768,3.5748581400421675,1.4254297650330682e-05,1.4254297650329535e-05,1.1468826105823227e-18
769,6.234633735069961,0.0012855636076348,0.0012855636076348218,2.168404344971009e-17
770,1.4845849200675225,3.070479389963336e-07,3.0704793899632396e-07,9.634999775017666e-21
771,1.7104836785272415,1.7490270410291685e-06,1.7490270410291445e-06,2.3928680759933985e-20
772,2.355321287286015,3.953746390153051e-06,3.953746390153023e-06,2.795208725939191e-20
773,6.577991287935952,0.00367887173699101,0.0036788717369909585,5.160802341031001e-17
774,1.3763723136698005,1.3921040868134114e-09,1.3921040868132528e-09,1.5861188245704306e-22
775,2.8709829000209153,4.759285572062036e-07,4.7592855720611716e-07,8.645030017914203e-20
776,5.961609361555965,4.8952964879857593e-05,4.895296487987179e-05,1.4196272195982074e-17
777,3.9821993246784757,8.142853358378583e-05,8.142853358378704e-05,1.2061749168901237e-18
778,2.274049720635036,3.1246016448649236e-07,3.124601644864438e-07,4.854557578951209e-20
779,4.546752111822981,2.8271871096112547e-05,2.8271871096113642e-05,1.094366567852556e-18
780,2.713627230880828,3.1520928967623424e-05,3.15209289676239e-05,4.743384504624082e-19
781,1.2713836216297016,5.878557108652988e-08,5.878557108652725e-08,2.63374307036884e-21
782,4.342774289041714,0.0001828642647378475,0.0001828642647378578,1.0299920638612292e-17
783,2.1817073723859575,1.80781122323194e-06,1.8078112232318505e-06,8.957373417214226e-20
784,6.201285869144444,0.0007932682736131481,0.0007932682736131519,3.7947076036992655e-18
785,0.5561274114307967,1.6137613405870395e-09,1.6137613405870097e-09,2.9778502051908996e-23
786,5.039393553750594,0.0006699706670607958,0.0006699706670607833,1.2468324983583301e-17
787,1.6904724786185996,1.6050127256378956e-06,1.6050127256379026e-06,6.988021814847978e-21
788,10.834663481987867,0.12185421341446778,0.12185421341447045,2.6645352591003757e-15
789,4.291352078120302,2.826586302756454e-06,2.826586302755566e-06,8.88114045196134e-19
790,5.131383897319643,6.889042345641933e-05,6.889042345641682e-05,2.507217523872729e-18
791,2.286539064622984,5.834024256255104e-06,5.8340242562550936e-06,1.0164395367051604e-20
792,1.257052540884082,4.209757039303944e-08,4.209757039303886e-08,5.823351512373315e-22
793,6.145635149147897,0.00047804770044360324,0.0004780477004435932,1.0028870095490916e-17
794,1.5464032624291422,2.613133901476947e-07,2.6131339014768037e-07,1.4346620544119712e-20
795,3.4936916392020745,6.399716159656972e-05,6.399716159656851e-05,1.2061749168901237e-18
796,0.6203716995876463,1.0890659839044318e-09,1.089065983904399e-09,3.288042934898285e-23
797,3.9859588955608043,0.00018488974583791336,0.00018488974583791434,9.75781955236954e-19
798,5.662425000402553,0.00032458810635876127,0.00032458810635875254,8.72782748850831e-18
799,0.959392264060145,1.3100646948061512e-08,1.3100646948060892e-08,6.203854594147708e-22
800,2.354385371760278,1.4470626684143429e-06,1.4470626684143683e-06,2.541098841762901e-20
801,4.79429656536994,0.00030282046200216225,0.0003028204620021591,3.144186300207963e-18
802,2.697577151067742,2.2121861235320483e-05,2.2121861235320206e-05,2.778268066994105e-19
803,3.940076689655759,4.620507168387836e-06,4.620507168387382e-06,4.54009659728305e-19
804,3.218217420439738,6.75536057016479e-05,6.755360570164725e-05,6.505213034913027e-19
805,1.4104170405335257,1.3322686153851991e-07,1.332268615385202e-07,2.9116757561866574e-22
806,0.14090737076552465,6.4171280854508125e-15,6.417128085451673e-15,8.606472475961239e-28
807,3.862931520657809,0.00034365310247770354,0.0003436531024776996,3.957337929572091e-18
808,1.6069767179891508,1.684530605306547e-07,1.6845306053066647e-07,1.1779051922755114e-20
809,2.5190043388328585,3.7776377890050096e-08,3.7776377890018014e-08,3.2081372877256625e-20
810,8.705935949319478,0.015419969345828108,0.01541996934582787,2.3765711620882257e-16
811,4.272070413186661,0.00014486594995581,0.00014486594995580438,5.6107462426124854e-18
812,5.885019031406195,0.000239777041601967,0.00023977704160195904,7.968885967768458e-18
813,4.250428487637308,0.0003505733908912377,0.00035057339089124344,5.7462715141731735e-18
814,3.395642148994369,3.484759392737596e-05,3.4847593927376525e-05,5.624298769768554e-19
815,5.393804560958454,0.0010770082958108794,0.0010770082958108612,1.8214596497756474e-17
816,5.679831775620538,0.0015875303385192987,0.0015875303385193419,4.3151246464923076e-17
817,9.838496447709352,0.07271350646022544,0.07271350646022527,1.6653345369377348e-16
818,4.021138132107331,0.0003387653893137807,0.00033876538931378606,5.366800753803247e-18
819,6.5967055361639755,0.000621230681208476,0.0006212306812084671,8.890457814381136e-18
820,3.8460193141700993,2.3094531545959446e-06,2.3094531545958184e-06,1.2620790914089075e-19
821,0.5242722588125368,1.7885922435856987e-09,1.7885922435857148e-09,1.613002194478404e-23
822,2.5721928843266957,4.7396577400012995e-06,4.739657740001015e-06,2.846030702774449e-19
823,2.0460475415832557,6.829866809643415e-07,6.82986680964311e-07,3.049318610115481e-20
824,7.125471382888311,0.001337332005059868,0.0013373320050598437,2.42861286636753e-17
825,8.846660144137655,0.03461312272369957,0.034613122723699666,9.71445146547012e-17
826,1.5610308024806316,7.918619405905513e-08,7.918619405906089e-08,5.7571770633690726e-21
827,0.15902391752331313,1.3608954860501414e-12,1.3608954860501586e-12,1.7165613297609217e-26
828,4.81515168300261,0.0006015991369294067,0.000601599136929393,1.3660947373317356e-17
829,3.345015462953864,7.375732896519512e-05,7.375732896519339e-05,1.734723475976807e-18
830,1.1381092434648068,9.027784894916572e-08,9.027784894916987e-08,4.155755397466411e-21
831,3.5927246031912334,1.6029402822723137e-05,1.602940282272167e-05,1.4670610646444482e-18
832,7.415463667069669,0.0010438588675309368,0.0010438588675310036,6.678685382510707e-17
833,1.0624093313474594,7.330513647393149e-08,7.330513647393112e-08,3.705769144237564e-22
834,4.703984628224659,0.0009994419263643112,0.000999441926364314,2.8189256484623115e-18
835,1.4195584139052793,4.78354526593068e-07,4.783545265930788e-07,1.079967007749233e-20
836,6.2944624404763125,0.0028285122952853526,0.002828512295285307,4.5536491244391186e-17
837,1.6840262363372456,9.843820222539706e-07,9.843820222539594e-07,1.122318655111948e-20
838,1.2770374326099094,7.975034768708437e-09,7.975034768707478e-09,9.595295105615121e-22
839,0.49703473151168126,2.8090435389489704e-10,2.8090435389488535e-10,1.1683926152311516e-23
840,6.126692910235227,0.0007281126347278489,0.0007281126347278582,9.324138683375338e-18
841,4.02168341612733,1.1645015521194111e-05,1.1645015521194508e-05,3.9641141931501256e-19
842,3.1579135401854566,1.2358551613198253e-05,1.2358551613198111e-05,1.4230153513872246e-19
843,1.3043555373104132,2.1424393340158345e-07,2.1424393340158218e-07,1.2705494208814505e-21
844,0.7015703301333592,5.785809067445271e-09,5.7858090674451994e-09,7.196471329211341e-23
845,5.589705350073875,1.509789304034532e-05,1.50978930403423e-05,3.020519489908835e-18
846,0.36447364740215393,1.4127153394625793e-10,1.4127153394626194e-10,4.006656092053728e-24
847,3.426733044039271,1.6247570517523102e-05,1.6247570517522085e-05,1.0164395367051604e-18
848,0.66794251475441,3.733080950509802e-09,3.73308095050993e-09,1.282129949457193e-22
849,2.1272675454797594,4.992244532167935e-06,4.9922445321678985e-06,3.6422416731934915e-20
850,2.5544798957881234,7.316942231514736e-06,7.3169422315146485e-06,8.724439356719293e-20
851,2.8954712912790033,6.536459674322066e-06,6.536459674321813e-06,2.524158182817815e-19
852,1.5847988599815614,2.4321754388548375e-07,2.432175438854836e-07,1.5881867761018131e-22
853,5.915275689666139,0.0004903415858722595,0.0004903415858722636,4.119968255444917e-18
854,1.1871232624350967,1.693896275788233e-08,1.693896275788199e-08,3.407984123718474e-22
855,6.1079511731795435,0.0006508513018610062,0.0006508513018610261,1.9949319973733282e-17
856,0.43334621206820717,1.4660113728711926e-11,1.466011372870974e-11,2.1842738050228387e-24
857,6.607874067037945,0.0021068758032084995,0.0021068758032084705,2.905661822261152e-17
858,1.3142109652240215,4.020817527522563e-08,4.020817527522645e-08,8.205631676526035e-22
859,3.844240168216788,5.2013331129557976e-05,5.201333112955751e-05,4.675621868843738e-19
860,3.8978903578967645,9.853316041920144e-05,9.85331604192022e-05,7.589415207398531e-19
861,5.034474019633296,0.0013967069381675033,0.0013967069381674833,1.9949319973733282e-17
862,2.5050752453393,1.189398575415343e-05,1.1893985754153251e-05,1.7957098481791167e-19
863,4.9076379542220625,0.001077544386281656,0.001077544386281652,3.903127820947816e-18
864,3.448995453156516,8.295658113718385e-05,8.295658113718333e-05,5.149960319306146e-19
865,2.838923385969747,3.758480717786139e-05,3.7584807177861285e-05,1.0842021724855044e-19
866,2.3519714018103772,3.762219307596124e-07,3.762219307596217e-07,9.317362419797304e-21
867,3.531046723646903,0.00012232207092682706,0.0001223220709268271,2.710505431213761e-20
868,2.79232190181607,8.422278804277078e-06,8.422278804276807e-06,2.710505431213761e-19
869,3.8089494213715165,3.48531904048347e-05,3.485319040483535e-05,6.505213034913027e-19
870,3.8127956471315247,6.62492758852308e-05,6.624927588523028e-05,5.149960319306146e-19
871,1.0714288427417875,2.500420206100773e-08,2.500420206100732e-08,4.1028158382630173e-22
872,4.1227964147865555,1.6845435825737717e-06,1.6845435825743464e-06,5.747118547120428e-19
873,1.4131049386707262,2.0972149345036336e-07,2.0972149345035613e-07,7.22624983126325e-21
874,12.051215558854722,0.0899618953316693,0.08996189533166948,1.8041124150158794e-16
875,4.47690364000832,6.2734148570122125e-06,6.2734148570142445e-06,2.0320320404630665e-18
876,7.402429767015336,0.0005588170711741632,0.0005588170711742195,5.627009275199768e-17
877,2.8950505139195535,2.8400263225482632e-05,2.8400263225483215e-05,5.827586677109586e-19
878,8.361205102825005,0.0006263616337083292,0.0006263616337083061,2.3093506273941244e-17
879,2.2426926979990607,8.680058964847568e-06,8.680058964847561e-06,6.776263578034403e-21
880,2.299698390247602,7.753968241007123e-06,7.753968241007135e-06,1.1858461261560205e-20
881,1.6726439517543565,2.463839291002618e-07,2.463839291002499e-07,1.1858461261560205e-20
882,2.9891582706406195,2.9130409684189263e-06,2.913040968418835e-06,9.105604182983729e-20
883,7.4018589700285276,0.003218844491336043,0.0032188444913359942,4.85722573273506e-17
884,13.596455819539504,0.2402331256925818,0.24023312569258246,6.661338147750939e-16
885,2.3294302411784247,1.0521457100473645e-05,1.0521457100473532e-05,1.1350241493207625e-19
886,3.8936292508202675,0.000247333262424095,0.0002473332624240946,4.336808689942018e-19
887,1.5461988123039205,3.740448126917097e-07,3.740448126917099e-07,2.117582368135751e-22
888,3.9234294099135916,8.690155230625439e-06,8.690155230625283e-06,1.5585406229479126e-19
889,4.575120466276396,0.0002474141148637468,0.00024741411486373663,1.0191500421363742e-17
890,2.982829733267928,3.3980758734744703e-06,3.3980758734745533e-06,8.300922883092143e-20
891,2.6896287075806358,2.3892065429855914e-05,2.389206542985581e-05,1.0503208545953324e-19
892,3.08712777717359,2.3469384982089578e-05,2.3469384982090544e-05,9.656175598699024e-19
893,2.122073698924135,5.556038251096231e-06,5.556038251096201e-06,3.049318610115481e-20
894,2.2782561001190276,3.7337458549133476e-06,3.7337458549132252e-06,1.223962608782464e-19
895,2.059720579538398,1.323699299439493e-08,1.3236992994394601e-08,3.29217883796105e-22
896,1.79154957871155,2.5752010205572416e-06,2.575201020557211e-06,3.049318610115481e-20
897,2.743737066653879,1.8667488889722013e-05,1.8667488889721613e-05,3.9979955110402976e-19
898,0.7913688980349916,9.699136856513359e-09,9.699136856513382e-09,2.3161057151484775e-23
899,1.9899165366534879,1.5111804593094474e-06,1.5111804593094465e-06,8.470329472543003e-22
900,5.461783177489709,5.6300911101880904e-05,5.630091110189249e-05,1.1587410718438829e-17
901,2.038377346564811,2.4990277592917843e-06,2.499027759291764e-06,2.0328790734103208e-20
