coupling,classification,finite,sample_count,initial_energy,minimum_energy,maximum_energy,relative_energy_drift,maximum_u_norm,maximum_v_norm,maximum_f_norm,flux_norm_range,minimum_interaction_energy,maximum_interaction_energy,maximum_state_norm
0.0,decoupled_baseline,True,201,0.006400000000000001,0.006400000000000001,0.006400000000000001,0.0,1.4020288185528673,1.8611702531114642,0.0,0.0,0.0,0.0,1.8611702531114642
0.05,bounded_exchange_observed,True,201,0.006400000000000001,0.006399999999819922,0.0064000000000352586,2.8137350305615365e-11,1.4029159535546298,1.8618041314782225,0.0020876692312885763,0.0020876692312885763,-4.392929526848483e-05,0.0,1.8618041314782225
0.1,bounded_exchange_observed,True,201,0.006400000000000001,0.0063999999992796945,0.006400000000148554,1.125479104444743e-10,1.40559225732606,1.863716261565188,0.004204384795392301,0.004204384795392301,-0.00017815847769327446,0.0,1.863716261565188
0.2,bounded_exchange_observed,True,201,0.006400000000000001,0.006399999997118821,0.006400000000725964,4.5018445893850446e-10,1.4165240839690987,1.871524897009682,0.008645865682282528,0.008645865682282528,-0.0007531970236385882,0.0,1.871524897009682
0.4,bounded_exchange_observed,True,201,0.006400000000000001,0.006399999988475622,0.006400000005886205,1.8006843032717514e-09,1.4640835147938915,1.905501067595525,0.01935087066823628,0.01935087066823628,-0.003770181164094895,0.0,1.905501067595525
0.8,bounded_exchange_observed,True,201,0.006400000000000001,0.006399999953908439,0.006400000227465556,3.5541492980021426e-08,1.7318081848343216,2.100142380675001,0.06236048039273531,0.06236048039273531,-0.03917967911841633,0.0,2.100142380675001
1.2,bounded_exchange_observed,True,201,0.006400000000000001,0.006399999896316341,0.006400021339617368,3.3343152135265233e-06,2.6868871836066357,2.868401517039108,0.24888300273921277,0.24888300273921277,-0.6368805377384155,0.0,2.868401517039108
