probe_id,trace_c_squared,quartic_prediction,quartic_residual,directional_c_squared,sextic_prediction,sextic_residual,f_transpose_c_f,s4,f_transpose_c_f_residual
164,2.3999285082979105,2.3999285082979114,8.881784197001252e-16,1.7281287397058795,1.72812873970588,4.440892098500626e-16,1.267831993310148,1.2678319933101483,2.220446049250313e-16
165,2.315742917485164,2.315742917485166,1.7763568394002505e-15,1.5319583671004904,1.53195836710049,4.440892098500626e-16,1.2127286975054425,1.212728697505442,4.440892098500626e-16
166,1.8394349416579723,1.839434941657971,1.3322676295501878e-15,0.865280238392147,0.8652802383921467,2.220446049250313e-16,0.9009634769640056,0.9009634769640054,2.220446049250313e-16
167,2.6731583739352347,2.673158373935237,2.220446049250313e-15,2.141826406571325,2.141826406571327,1.7763568394002505e-15,1.4466733599091244,1.446673359909125,6.661338147750939e-16
168,2.4046447756529816,2.404644775652984,2.220446049250313e-15,1.6873135297308062,1.6873135297308068,6.661338147750939e-16,1.2709190046698318,1.270919004669832,2.220446049250313e-16
169,2.2423213127374133,2.242321312737413,4.440892098500626e-16,1.413057936065119,1.4130579360651192,2.220446049250313e-16,1.1646709198523677,1.1646709198523673,4.440892098500626e-16
170,2.6477327548648635,2.6477327548648613,2.220446049250313e-15,2.1041913182350553,2.1041913182350553,0.0,1.4300311365176062,1.4300311365176062,0.0
171,2.6748556431228456,2.674855643122843,2.6645352591003757e-15,2.1480503551425,2.1480503551424994,4.440892098500626e-16,1.4477842997410124,1.4477842997410124,0.0
172,2.3291470931387273,2.3291470931387255,1.7763568394002505e-15,1.5533940855963362,1.5533940855963357,4.440892098500626e-16,1.2215023397514084,1.2215023397514082,2.220446049250313e-16
173,1.857435633155639,1.8574356331556383,6.661338147750939e-16,0.8984142423658882,0.8984142423658876,5.551115123125783e-16,0.9127457477624785,0.9127457477624786,1.1102230246251565e-16
174,1.6064447924277525,1.606444792427752,4.440892098500626e-16,0.5698017668815867,0.5698017668815867,0.0,0.7484608338314986,0.7484608338314985,1.1102230246251565e-16
175,2.7236371279348486,2.723637127934846,2.6645352591003757e-15,2.257150106356671,2.257150106356669,1.7763568394002505e-15,1.4797139988906878,1.4797139988906873,4.440892098500626e-16
176,2.8281476079078085,2.828147607907807,1.3322676295501878e-15,2.41539978572073,2.41539978572073,0.0,1.5481208585093527,1.5481208585093529,2.220446049250313e-16
177,2.690109706248922,2.690109706248923,8.881784197001252e-16,2.168751466007579,2.1687514660075804,1.3322676295501878e-15,1.4577687774235375,1.4577687774235373,2.220446049250313e-16
178,2.1631673636906776,2.163167363690678,4.440892098500626e-16,1.2712253163963332,1.2712253163963338,6.661338147750939e-16,1.1128610622945043,1.1128610622945045,2.220446049250313e-16
179,2.6526502681410746,2.652650268141073,1.7763568394002505e-15,2.143877446328028,2.1438774463280295,1.3322676295501878e-15,1.4332498724802174,1.4332498724802174,0.0
180,1.7793243153002052,1.7793243153002045,6.661338147750939e-16,0.8017505696191699,0.8017505696191696,3.3306690738754696e-16,0.8616183397116493,0.861618339711649,2.220446049250313e-16
181,2.1399929199634036,2.1399929199634045,8.881784197001252e-16,1.2340774314296359,1.2340774314296366,6.661338147750939e-16,1.0976923354911983,1.097692335491198,2.220446049250313e-16
182,2.195716185209818,2.1957161852098177,4.440892098500626e-16,1.3490854655473674,1.349085465547366,1.3322676295501878e-15,1.1341657454706682,1.1341657454706684,2.220446049250313e-16
183,2.2285578289696533,2.2285578289696515,1.7763568394002505e-15,1.4078333923419557,1.4078333923419553,4.440892098500626e-16,1.1556620941134692,1.1556620941134688,4.440892098500626e-16
184,2.619522897464066,2.619522897464066,0.0,2.0572968730875587,2.0572968730875583,4.440892098500626e-16,1.4115665025825406,1.4115665025825404,2.220446049250313e-16
185,2.789380311516498,2.7893803115164966,1.3322676295501878e-15,2.3483631709034865,2.348363170903485,1.3322676295501878e-15,1.5227459008714037,1.522745900871404,2.220446049250313e-16
186,2.1050940513256116,2.1050940513256107,8.881784197001252e-16,1.2689087613930612,1.2689087613930607,4.440892098500626e-16,1.0748494396555515,1.0748494396555515,0.0
187,2.7076385797696223,2.7076385797696214,8.881784197001252e-16,2.2159430666364988,2.2159430666364988,0.0,1.469242221909813,1.4692422219098131,2.220446049250313e-16
188,2.5432632292898742,2.543263229289873,1.3322676295501878e-15,1.9208503418178904,1.9208503418178897,6.661338147750939e-16,1.3616510834139772,1.3616510834139774,2.220446049250313e-16
189,2.053107466784507,2.0531074667845073,4.440892098500626e-16,1.0840560308877898,1.08405603088779,2.220446049250313e-16,1.0408218570468286,1.0408218570468288,2.220446049250313e-16
190,1.9615969811035805,1.9615969811035814,8.881784197001252e-16,1.053999878742673,1.0539998787426734,4.440892098500626e-16,0.9809240846011316,0.9809240846011319,3.3306690738754696e-16
191,1.982860317422662,1.9828603174226611,8.881784197001252e-16,1.0861851368418751,1.0861851368418751,0.0,0.9948419047372574,0.9948419047372572,2.220446049250313e-16
192,2.100648609127314,2.100648609127312,1.7763568394002505e-15,1.2597430560311262,1.2597430560311267,4.440892098500626e-16,1.0719396956712102,1.0719396956712106,4.440892098500626e-16
193,2.6272571522200647,2.627257152220065,4.440892098500626e-16,2.0862139871918686,2.0862139871918677,8.881784197001252e-16,1.4166289238773764,1.4166289238773762,2.220446049250313e-16
194,2.192807012512158,2.192807012512159,8.881784197001252e-16,1.355882939266131,1.3558829392661316,6.661338147750939e-16,1.1322615597049286,1.1322615597049284,2.220446049250313e-16
195,2.1228637585464907,2.12286375854649,8.881784197001252e-16,1.2101254490171385,1.2101254490171396,1.1102230246251565e-15,1.0864805207455812,1.0864805207455814,2.220446049250313e-16
196,2.0591136402278813,2.0591136402278805,8.881784197001252e-16,1.1801018296222654,1.1801018296222645,8.881784197001252e-16,1.0447531705734006,1.0447531705734006,0.0
197,2.5090776943635813,2.5090776943635817,4.440892098500626e-16,1.8664532582097693,1.86645325820977,6.661338147750939e-16,1.3392750969167693,1.3392750969167688,4.440892098500626e-16
198,1.8300674301158963,1.8300674301158957,6.661338147750939e-16,0.8763954133892822,0.8763954133892817,4.440892098500626e-16,0.8948320148637376,0.8948320148637379,2.220446049250313e-16
199,1.6539423601257417,1.6539423601257408,8.881784197001252e-16,0.6308485584301352,0.630848558430134,1.2212453270876722e-15,0.7795501508701816,0.7795501508701821,4.440892098500626e-16
200,2.8225320879537135,2.8225320879537152,1.7763568394002505e-15,2.408117360965851,2.4081173609658517,8.881784197001252e-16,1.5444452454484918,1.5444452454484923,4.440892098500626e-16
201,2.4699764199542775,2.4699764199542757,1.7763568394002505e-15,1.850078139785707,1.8500781397857056,1.3322676295501878e-15,1.3136815354852232,1.3136815354852232,0.0
202,2.1472205161119993,2.147220516112,8.881784197001252e-16,1.2923085273076953,1.292308527307695,2.220446049250313e-16,1.1024231256975514,1.1024231256975519,4.440892098500626e-16
203,2.5465811671202956,2.5465811671202943,1.3322676295501878e-15,1.9739975249620196,1.9739975249620185,1.1102230246251565e-15,1.363822824539344,1.363822824539344,0.0
204,2.5338109723334137,2.5338109723334146,8.881784197001252e-16,1.933419225318104,1.933419225318103,8.881784197001252e-16,1.3554641515879315,1.3554641515879322,6.661338147750939e-16
205,2.800162278428183,2.800162278428182,8.881784197001252e-16,2.3722207077090816,2.372220707709082,4.440892098500626e-16,1.5298031883045071,1.5298031883045073,2.220446049250313e-16
206,1.8705975931931602,1.8705975931931604,2.220446049250313e-16,0.908808380941607,0.9088083809416073,3.3306690738754696e-16,0.9213608488779474,0.9213608488779477,2.220446049250313e-16
207,2.8426387896331944,2.8426387896331913,3.1086244689504383e-15,2.4450892543052487,2.4450892543052474,1.3322676295501878e-15,1.557605995638695,1.557605995638695,0.0
208,2.712746634510287,2.712746634510289,1.7763568394002505e-15,2.23443439029122,2.234434390291221,8.881784197001252e-16,1.4725856759218856,1.4725856759218858,2.220446049250313e-16
209,2.2922744418219048,2.292274441821904,8.881784197001252e-16,1.4992514102866876,1.4992514102866883,6.661338147750939e-16,1.1973675134349433,1.1973675134349433,0.0
210,2.429058626068511,2.4290586260685103,8.881784197001252e-16,1.7714691534581166,1.7714691534581168,2.220446049250313e-16,1.286898979487268,1.2868989794872676,4.440892098500626e-16
211,2.450512522104343,2.450512522104342,1.3322676295501878e-15,1.7693172641682968,1.7693172641682948,1.9984014443252818e-15,1.3009415296198117,1.3009415296198117,0.0
212,2.6421323898654445,2.6421323898654463,1.7763568394002505e-15,2.0940752991068505,2.0940752991068523,1.7763568394002505e-15,1.4263654430634436,1.4263654430634436,0.0
213,2.1630733205270296,2.1630733205270296,0.0,1.3291675097798743,1.3291675097798754,1.1102230246251565e-15,1.1127995067692071,1.1127995067692074,2.220446049250313e-16
214,2.0848566472756542,2.084856647275653,1.3322676295501878e-15,1.1376808173035526,1.137680817303553,4.440892098500626e-16,1.061603138822852,1.061603138822852,0.0
215,2.148158138344186,2.148158138344184,1.7763568394002505e-15,1.3178928871430056,1.3178928871430053,2.220446049250313e-16,1.1030368420677086,1.1030368420677086,0.0
216,2.124406418308394,2.124406418308394,0.0,1.2124314900185853,1.2124314900185862,8.881784197001252e-16,1.0874902616806459,1.087490261680646,2.220446049250313e-16
217,2.5316741132132403,2.5316741132132385,1.7763568394002505e-15,1.9096520579109402,1.9096520579109395,6.661338147750939e-16,1.354065480163817,1.354065480163817,0.0
218,2.648698335135869,2.6486983351358697,8.881784197001252e-16,2.10392916440157,2.1039291644015687,1.3322676295501878e-15,1.4306631526949931,1.4306631526949936,4.440892098500626e-16
219,2.0401937461180406,2.040193746118041,4.440892098500626e-16,1.150779111615158,1.1507791116151571,8.881784197001252e-16,1.0323692398833237,1.032369239883324,2.220446049250313e-16
220,2.2474929599599704,2.2474929599599696,8.881784197001252e-16,1.4853191838517614,1.4853191838517614,0.0,1.1680559980344039,1.168055998034404,2.220446049250313e-16
221,2.7547726579123206,2.754772657912322,1.3322676295501878e-15,2.2813517195530264,2.2813517195530277,1.3322676295501878e-15,1.500093618512308,1.5000936185123077,2.220446049250313e-16
222,2.193864568217705,2.1938645682177054,4.440892098500626e-16,1.3357455454429912,1.335745545442991,2.220446049250313e-16,1.132953777984922,1.1329537779849224,4.440892098500626e-16
223,2.7630190913278625,2.7630190913278643,1.7763568394002505e-15,2.3180305011963087,2.3180305011963096,8.881784197001252e-16,1.5054912840206622,1.5054912840206627,4.440892098500626e-16
224,1.8753861861315628,1.875386186131563,2.220446049250313e-16,0.9204861073588722,0.9204861073588722,0.0,0.9244952006194477,0.9244952006194476,1.1102230246251565e-16
225,2.4737687228249143,2.4737687228249152,8.881784197001252e-16,1.8095715104159775,1.809571510415978,4.440892098500626e-16,1.316163770091459,1.3161637700914595,4.440892098500626e-16
226,2.0689861295957046,2.0689861295957037,8.881784197001252e-16,1.147869659066259,1.1478696590662585,4.440892098500626e-16,1.0512151636141573,1.0512151636141576,2.220446049250313e-16
227,2.7677981712480353,2.7677981712480326,2.6645352591003757e-15,2.3260226670859585,2.3260226670859563,2.220446049250313e-15,1.5086194090593181,1.5086194090593186,4.440892098500626e-16
228,2.867965433490413,2.8679654334904146,1.3322676295501878e-15,2.481265086408774,2.481265086408772,1.7763568394002505e-15,1.5741834352543318,1.5741834352543322,4.440892098500626e-16
229,2.5596017020935733,2.5596017020935715,1.7763568394002505e-15,1.9759020250663737,1.9759020250663726,1.1102230246251565e-15,1.3723453565218533,1.372345356521853,2.220446049250313e-16
230,2.415020381784143,2.4150203817841427,4.440892098500626e-16,1.7282459310665643,1.7282459310665637,6.661338147750939e-16,1.2777103105011358,1.277710310501136,2.220446049250313e-16
231,2.1354961583506116,2.1354961583506107,8.881784197001252e-16,1.2249931319494902,1.22499313194949,2.220446049250313e-16,1.0947490006173692,1.0947490006173692,0.0
232,2.167616013860087,2.1676160138600866,4.440892098500626e-16,1.2798614383447677,1.2798614383447675,2.220446049250313e-16,1.1157729060417538,1.1157729060417538,0.0
233,2.849977716583845,2.8499777165838447,4.440892098500626e-16,2.4413711208724447,2.4413711208724442,4.440892098500626e-16,1.5624096569154862,1.5624096569154862,0.0
234,2.1574955665815603,2.1574955665815607,4.440892098500626e-16,1.2646934730029462,1.2646934730029469,6.661338147750939e-16,1.1091486132776276,1.1091486132776278,2.220446049250313e-16
235,2.8313022180401375,2.831302218040137,4.440892098500626e-16,2.414985310843299,2.4149853108432993,4.440892098500626e-16,1.5501856942323324,1.5501856942323324,0.0
236,2.4729647309029663,2.4729647309029645,1.7763568394002505e-15,1.816862718399997,1.8168627183999961,8.881784197001252e-16,1.3156375208334552,1.3156375208334556,4.440892098500626e-16
237,2.1929938020734885,2.192993802073487,1.3322676295501878e-15,1.361493662409203,1.3614936624092029,2.220446049250313e-16,1.132383821963252,1.1323838219632525,4.440892098500626e-16
238,2.4918804516341404,2.49188045163414,4.440892098500626e-16,1.8763487480950711,1.8763487480950711,0.0,1.328018719857498,1.328018719857498,0.0
239,2.69463745790327,2.694637457903268,2.220446049250313e-15,2.1777668672551624,2.1777668672551616,8.881784197001252e-16,1.4607323966881995,1.4607323966881998,2.220446049250313e-16
240,2.510297152527637,2.510297152527637,0.0,1.8873850824574718,1.8873850824574716,2.220446049250313e-16,1.3400732877150594,1.3400732877150594,0.0
241,2.760775372595607,2.7607753725956066,4.440892098500626e-16,2.292004356369005,2.292004356369006,8.881784197001252e-16,1.5040226681231852,1.504022668123185,2.220446049250313e-16
242,1.9821846954414277,1.982184695441426,1.7763568394002505e-15,1.0153381911473545,1.0153381911473542,2.220446049250313e-16,0.9943996794404487,0.9943996794404484,3.3306690738754696e-16
243,1.8131720496259554,1.8131720496259547,6.661338147750939e-16,0.8192736653731743,0.8192736653731745,2.220446049250313e-16,0.8837732203612314,0.883773220361231,4.440892098500626e-16
244,2.6723719012943223,2.6723719012943223,0.0,2.140250099207287,2.140250099207287,0.0,1.4461585778168904,1.44615857781689,4.440892098500626e-16
245,2.5021701280003343,2.5021701280003326,1.7763568394002505e-15,1.875857633301903,1.875857633301902,1.1102230246251565e-15,1.3347537807517331,1.334753780751733,2.220446049250313e-16
246,2.1130006876353664,2.1130006876353664,0.0,1.1938128063059672,1.1938128063059672,0.0,1.0800246925128463,1.080024692512846,2.220446049250313e-16
247,2.1992463797155537,2.199246379715552,1.7763568394002505e-15,1.3349807646320817,1.3349807646320815,2.220446049250313e-16,1.1364764182380582,1.1364764182380582,0.0
248,2.3918979825655384,2.3918979825655375,8.881784197001252e-16,1.691300730780428,1.691300730780428,0.0,1.2625756491944125,1.2625756491944127,2.220446049250313e-16
249,2.4427418568288988,2.442741856828897,1.7763568394002505e-15,1.7487129491488964,1.7487129491488957,6.661338147750939e-16,1.2958552759849753,1.295855275984975,2.220446049250313e-16
250,2.466270481312414,2.4662704813124123,1.7763568394002505e-15,1.788058170544963,1.7880581705449639,8.881784197001252e-16,1.3112558301923674,1.3112558301923671,2.220446049250313e-16
251,2.1232085182484455,2.1232085182484433,2.220446049250313e-15,1.2860563245756378,1.2860563245756365,1.3322676295501878e-15,1.0867061816414054,1.0867061816414054,0.0
252,2.8240995662085706,2.824099566208571,4.440892098500626e-16,2.402758811337276,2.402758811337277,8.881784197001252e-16,1.5454712312153074,1.5454712312153074,0.0
253,2.847740243515555,2.8477402435155565,1.3322676295501878e-15,2.4380559478681385,2.438055947868139,4.440892098500626e-16,1.5609451290889698,1.5609451290889704,6.661338147750939e-16
254,2.1431072457528506,2.1431072457528506,0.0,1.2528362339718728,1.2528362339718733,4.440892098500626e-16,1.0997308032806539,1.0997308032806539,0.0
255,2.664181378926498,2.6641813789264956,2.220446049250313e-15,2.124476596532805,2.124476596532803,1.7763568394002505e-15,1.4407975086306757,1.4407975086306761,4.440892098500626e-16
256,1.5858065406067576,1.585806540606757,6.661338147750939e-16,0.5429936732409941,0.5429936732409937,4.440892098500626e-16,0.7349521599123013,0.7349521599123016,2.220446049250313e-16
257,2.021891677232123,2.021891677232122,8.881784197001252e-16,1.1398543814777515,1.1398543814777509,6.661338147750939e-16,1.0203897038852676,1.0203897038852678,2.220446049250313e-16
258,2.1943245084777177,2.194324508477718,4.440892098500626e-16,1.3270069117837529,1.3270069117837522,6.661338147750939e-16,1.1332548297914764,1.1332548297914764,0.0
259,2.6902973748105503,2.6902973748105503,0.0,2.16933110234324,2.1693311023432384,1.3322676295501878e-15,1.4578916150275116,1.4578916150275119,2.220446049250313e-16
260,2.1082527869799246,2.1082527869799237,8.881784197001252e-16,1.2590786870351534,1.2590786870351542,8.881784197001252e-16,1.0769169757201933,1.0769169757201926,6.661338147750939e-16
261,2.2227021822229136,2.2227021822229145,8.881784197001252e-16,1.42739253665584,1.4273925366558404,4.440892098500626e-16,1.1518293071519679,1.1518293071519683,4.440892098500626e-16
262,2.4395312474814483,2.4395312474814483,0.0,1.7767480624466863,1.7767480624466871,8.881784197001252e-16,1.2937537862302815,1.2937537862302815,0.0
263,2.6202049278185244,2.6202049278185235,8.881784197001252e-16,2.0748510687979587,2.074851068797957,1.7763568394002505e-15,1.4120129224509124,1.4120129224509126,2.220446049250313e-16
264,2.3299146295010185,2.3299146295010162,2.220446049250313e-15,1.585308658216167,1.585308658216166,1.1102230246251565e-15,1.222004727188544,1.222004727188544,0.0
265,2.734683171860393,2.7346831718603912,1.7763568394002505e-15,2.245209543918749,2.2452095439187487,4.440892098500626e-16,1.486944136732862,1.4869441367328622,2.220446049250313e-16
266,2.7316522500687195,2.7316522500687217,2.220446049250313e-15,2.2498515746214074,2.2498515746214087,1.3322676295501878e-15,1.4849602606510424,1.4849602606510421,2.220446049250313e-16
267,2.4342277515452517,2.4342277515452504,1.3322676295501878e-15,1.7639234951745693,1.7639234951745686,6.661338147750939e-16,1.2902824070720427,1.290282407072043,2.220446049250313e-16
268,1.957111898737284,1.9571118987372835,4.440892098500626e-16,1.0351622111305665,1.0351622111305665,0.0,0.9779883943250097,0.9779883943250098,1.1102230246251565e-16
269,2.092019083601517,2.0920190836015173,4.440892098500626e-16,1.1895233803243126,1.1895233803243137,1.1102230246251565e-15,1.0662912789634174,1.0662912789634178,4.440892098500626e-16
270,2.2900668893780574,2.290066889378058,4.440892098500626e-16,1.5039381686505333,1.5039381686505335,2.220446049250313e-16,1.1959225700171527,1.195922570017153,2.220446049250313e-16
271,2.8439244990400643,2.843924499040062,2.220446049250313e-15,2.4423582131199466,2.442358213119945,1.7763568394002505e-15,1.5584475508868285,1.5584475508868287,2.220446049250313e-16
272,2.0674303490914925,2.0674303490914916,8.881784197001252e-16,1.2034010412944356,1.2034010412944354,2.220446049250313e-16,1.0501968345568549,1.050196834556855,2.220446049250313e-16
273,2.2961265388761305,2.296126538876131,4.440892098500626e-16,1.520322458284807,1.5203224582848076,6.661338147750939e-16,1.199888886052255,1.1998888860522556,6.661338147750939e-16
274,2.851175349848077,2.851175349848076,1.3322676295501878e-15,2.444157631356585,2.4441576313565836,1.3322676295501878e-15,1.5631935623248012,1.563193562324801,2.220446049250313e-16
275,2.7541945768187244,2.754194576818722,2.220446049250313e-15,2.284911286796936,2.2849112867969357,4.440892098500626e-16,1.4997152381601337,1.4997152381601335,2.220446049250313e-16
276,2.083532925058989,2.0835329250589867,2.220446049250313e-15,1.140835354473141,1.1408353544731407,4.440892098500626e-16,1.0607367024628522,1.060736702462852,2.220446049250313e-16
277,2.3946999477479913,2.394699947747992,8.881784197001252e-16,1.6960558108062385,1.6960558108062385,0.0,1.2644096627683834,1.2644096627683832,2.220446049250313e-16
278,2.0066556356203447,2.006655635620343,1.7763568394002505e-15,1.078678319832553,1.078678319832552,8.881784197001252e-16,1.0104170221030122,1.0104170221030122,0.0
279,2.0613852289891157,2.0613852289891152,4.440892098500626e-16,1.1798732373488803,1.1798732373488796,6.661338147750939e-16,1.0462400286716633,1.0462400286716633,0.0
280,2.2256104376940167,2.2256104376940167,0.0,1.4031906996092625,1.4031906996092625,0.0,1.153732892551235,1.1537328925512353,4.440892098500626e-16
281,2.346061218760351,2.34606121876035,8.881784197001252e-16,1.6123239487882066,1.6123239487882064,2.220446049250313e-16,1.2325734037946534,1.2325734037946532,2.220446049250313e-16
282,2.7933146712327797,2.7933146712327783,1.3322676295501878e-15,2.345489862796347,2.345489862796346,8.881784197001252e-16,1.525321118140243,1.5253211181402428,2.220446049250313e-16
283,2.615844454190708,2.6158444541907064,1.7763568394002505e-15,2.0587915117585425,2.058791511758541,1.3322676295501878e-15,1.4091587942581594,1.4091587942581594,0.0
284,2.0083306334623954,2.008330633462396,4.440892098500626e-16,1.1144704443230435,1.1144704443230444,8.881784197001252e-16,1.0115133843269017,1.0115133843269015,2.220446049250313e-16
285,2.714593326588559,2.71459332658856,8.881784197001252e-16,2.212881183588928,2.2128811835889284,4.440892098500626e-16,1.4737944198276638,1.4737944198276636,2.220446049250313e-16
286,1.7461375761892646,1.7461375761892644,2.220446049250313e-16,0.7489589238657947,0.7489589238657954,7.771561172376096e-16,0.8398961104753971,0.8398961104753974,2.220446049250313e-16
287,2.801535000757482,2.8015350007574806,1.3322676295501878e-15,2.3742456522194613,2.374245652219459,2.220446049250313e-15,1.5307016974655026,1.5307016974655028,2.220446049250313e-16
288,2.4952833233362632,2.4952833233362623,8.881784197001252e-16,1.8785986400742614,1.878598640074261,4.440892098500626e-16,1.3302460540625236,1.3302460540625234,2.220446049250313e-16
289,2.213138046613375,2.2131380466133748,4.440892098500626e-16,1.4206387149156008,1.4206387149156003,4.440892098500626e-16,1.1455691456620878,1.1455691456620878,0.0
290,1.7987278739506074,1.7987278739506067,6.661338147750939e-16,0.8274593433597113,0.8274593433597116,3.3306690738754696e-16,0.874318850828276,0.874318850828276,0.0
291,2.0544885389859724,2.054488538985971,1.3322676295501878e-15,1.1052364760900542,1.1052364760900542,0.0,1.0417258315786964,1.0417258315786964,0.0
292,2.6049546805873276,2.604954680587326,1.7763568394002505e-15,2.0362109599687486,2.0362109599687477,8.881784197001252e-16,1.4020309424450375,1.4020309424450377,2.220446049250313e-16
293,2.8579413606774127,2.857941360677412,8.881784197001252e-16,2.459477170159737,2.4594771701597367,4.440892098500626e-16,1.567622223958548,1.5676222239585482,2.220446049250313e-16
294,2.680200015425796,2.680200015425796,0.0,2.152173904715818,2.152173904715819,8.881784197001252e-16,1.4512824343393094,1.4512824343393087,6.661338147750939e-16
295,2.606087073963088,2.606087073963085,3.1086244689504383e-15,2.0259641922181433,2.025964192218142,1.3322676295501878e-15,1.4027721453818982,1.4027721453818982,0.0
296,1.9666371124406439,1.9666371124406439,0.0,1.0050050408318683,1.0050050408318683,0.0,0.984223079658119,0.9842230796581186,3.3306690738754696e-16
297,1.9255203029981212,1.9255203029981198,1.3322676295501878e-15,0.9761537965334885,0.9761537965334885,0.0,0.957310258932103,0.9573102589321029,1.1102230246251565e-16
298,2.5614941383726166,2.5614941383726157,8.881784197001252e-16,1.9518367978429134,1.9518367978429143,8.881784197001252e-16,1.3735840420863183,1.3735840420863181,2.220446049250313e-16
299,2.4172376590231717,2.4172376590231712,4.440892098500626e-16,1.7062700597807503,1.7062700597807487,1.5543122344752192e-15,1.2791616192394093,1.2791616192394093,0.0
300,2.5654572791202854,2.5654572791202854,0.0,1.9567474164940974,1.9567474164940988,1.3322676295501878e-15,1.3761780978484293,1.3761780978484295,2.220446049250313e-16
301,2.8913905275121774,2.8913905275121796,2.220446049250313e-15,2.527537983726872,2.5275379837268703,1.7763568394002505e-15,1.5895162240685772,1.5895162240685783,1.1102230246251565e-15
302,2.837243298150886,2.8372432981508853,8.881784197001252e-16,2.4276108992414227,2.4276108992414223,4.440892098500626e-16,1.554074401213913,1.554074401213913,0.0
303,2.620358043475513,2.6203580434755116,1.3322676295501878e-15,2.050039811355301,2.0500398113553007,4.440892098500626e-16,1.4121131436082135,1.4121131436082135,0.0
304,1.751199997100891,1.7511999971008916,6.661338147750939e-16,0.7628883089187372,0.7628883089187377,5.551115123125783e-16,0.843209695072099,0.8432096950720988,2.220446049250313e-16
305,2.763114738404351,2.7631147384043513,4.440892098500626e-16,2.2960668495572043,2.296066849557204,4.440892098500626e-16,1.5055538893798188,1.505553889379818,8.881784197001252e-16
306,2.2152308393179916,2.2152308393179907,8.881784197001252e-16,1.3697159046300675,1.369715904630067,4.440892098500626e-16,1.1469389736142002,1.1469389736142002,0.0
307,2.426265342394602,2.4262653423946,1.7763568394002505e-15,1.7261343878483497,1.7261343878483497,0.0,1.2850706483552536,1.2850706483552536,0.0
308,2.130166233543759,2.130166233543758,8.881784197001252e-16,1.2357723301877914,1.2357723301877912,2.220446049250313e-16,1.0912603225619748,1.091260322561975,2.220446049250313e-16
309,2.2591390711460324,2.259139071146032,4.440892098500626e-16,1.464560045795837,1.464560045795837,0.0,1.175678907174373,1.1756789071743725,4.440892098500626e-16
310,2.401647856318766,2.401647856318768,1.7763568394002505e-15,1.6890862187211089,1.6890862187211089,0.0,1.2689573847419813,1.2689573847419815,2.220446049250313e-16
311,2.749561873756462,2.7495618737564604,1.7763568394002505e-15,2.2722824059468705,2.2722824059468687,1.7763568394002505e-15,1.4966829234284704,1.4966829234284709,4.440892098500626e-16
312,2.732099149197981,2.7320991491979827,1.7763568394002505e-15,2.24931976934666,2.24931976934666,0.0,1.4852527764447396,1.4852527764447403,6.661338147750939e-16
313,2.0048011049992494,2.0048011049992485,8.881784197001252e-16,1.0460729270741658,1.0460729270741664,6.661338147750939e-16,1.0092031475146594,1.0092031475146597,2.220446049250313e-16
314,2.7334119367220886,2.7334119367220886,0.0,2.2683535742991254,2.2683535742991228,2.6645352591003757e-15,1.4861120555514284,1.4861120555514278,6.661338147750939e-16
315,2.133981091533468,2.133981091533467,8.881784197001252e-16,1.2926231429147275,1.2926231429147272,2.220446049250313e-16,1.0937573205188755,1.0937573205188755,0.0
316,2.609927384849054,2.609927384849055,1.3322676295501878e-15,2.0499478308414916,2.0499478308414902,1.3322676295501878e-15,1.4052858034163513,1.4052858034163511,2.220446049250313e-16
317,2.6737370439291084,2.673737043929108,4.440892098500626e-16,2.1411431140745134,2.141143114074513,4.440892098500626e-16,1.447052125723295,1.4470521257232947,2.220446049250313e-16
318,2.8369505395928623,2.8369505395928623,0.0,2.421923266714277,2.421923266714276,8.881784197001252e-16,1.55388277743048,1.5538827774304798,2.220446049250313e-16
319,2.26049579068268,2.260495790682679,8.881784197001252e-16,1.440502137988365,1.4405021379883647,2.220446049250313e-16,1.1765669417801776,1.1765669417801778,2.220446049250313e-16
320,2.5892645273283086,2.589264527328309,4.440892098500626e-16,1.9967799913173299,1.9967799913173292,6.661338147750939e-16,1.3917610239482272,1.3917610239482268,4.440892098500626e-16
321,2.8615088635053016,2.861508863505302,4.440892098500626e-16,2.4792180903789807,2.479218090378982,1.3322676295501878e-15,1.5699573167186218,1.569957316718622,2.220446049250313e-16
322,2.436583940878328,2.436583940878329,1.3322676295501878e-15,1.7730095138830455,1.7730095138830475,1.9984014443252818e-15,1.291824640090058,1.291824640090058,0.0
323,2.542703543008705,2.542703543008705,0.0,1.925651618193659,1.925651618193658,8.881784197001252e-16,1.361284743302668,1.3612847433026678,2.220446049250313e-16
324,1.8932891685809239,1.893289168580924,2.220446049250313e-16,0.9384289735765252,0.9384289735765257,4.440892098500626e-16,0.9362135164044835,0.9362135164044836,1.1102230246251565e-16
325,2.5989754054869803,2.5989754054869794,8.881784197001252e-16,2.0217765627338027,2.021776562733804,1.3322676295501878e-15,1.3981172351066289,1.398117235106629,2.220446049250313e-16
326,2.4850246711547843,2.485024671154784,4.440892098500626e-16,1.8309044482406784,1.8309044482406787,2.220446049250313e-16,1.3235312999073734,1.3235312999073736,2.220446049250313e-16
327,2.2480977995076135,2.248097799507612,1.3322676295501878e-15,1.4568450479258401,1.4568450479258401,0.0,1.1684518930110432,1.1684518930110432,0.0
