probe_id,point_norm_squared,e1_direct,e1_predicted,e1_residual,e2_direct,e2_predicted,e2_residual,e3_direct,e3_predicted,e3_residual,e4_direct,e4_predicted,e4_residual,e5_direct,e5_predicted,e5_residual
50,0.4635560881912397,0.19314837007968294,0.1931483700796832,2.498001805406602e-16,0.014552577489714058,0.014552577489714101,4.336808689942018e-17,0.0005339161187446735,0.0005339161187446764,2.8189256484623115e-18,9.649582728861343e-06,9.649582728861404e-06,6.098637220230962e-20,7.63493486474727e-08,7.634934864747337e-08,6.749793798432706e-22
51,3.6006198233348536,1.5002582597228558,1.5002582597228558,0.0,0.8692171584786593,0.8692171584786589,4.440892098500626e-16,0.24038379298116508,0.24038379298116486,2.220446049250313e-16,0.03132922530304476,0.03132922530304464,1.1796119636642288e-16,0.0016018342742680767,0.0016018342742680637,1.3010426069826053e-17
52,1.5277952823218863,0.6365813676341188,0.6365813676341194,6.661338147750939e-16,0.15884943890136705,0.15884943890136738,3.3306690738754696e-16,0.01944913349007461,0.01944913349007471,1.0061396160665481e-16,0.001188838591927362,0.0011888385919273715,9.540979117872439e-18,3.2640841764274616e-05,3.264084176427515e-05,5.353248226647178e-19
53,9.20524308315997,3.8355179513166533,3.8355179513166546,1.3322676295501878e-15,5.77697194009655,5.776971940096552,2.6645352591003757e-15,4.298035018068255,4.298035018068271,1.5987211554602254e-14,1.623891110339951,1.6238911103399583,7.327471962526033e-15,0.2858319359650576,0.28583193596506007,2.4424906541753444e-15
54,2.073008283430637,0.8637534514294315,0.8637534514294322,6.661338147750939e-16,0.28328069232196923,0.2832806923219695,2.7755575615628914e-16,0.0426742420216436,0.0426742420216437,1.0408340855860843e-16,0.0027227622969291923,0.0027227622969291983,6.071532165918825e-18,4.2792262859012354e-05,4.279226285901246e-05,1.0842021724855044e-19
55,3.1079714439631334,1.2949881016513045,1.2949881016513058,1.3322676295501878e-15,0.6619684855374686,0.6619684855374701,1.5543122344752192e-15,0.168907288458654,0.16890728845865471,7.216449660063518e-16,0.02233472493602648,0.022334724936026625,1.457167719820518e-16,0.001425684922615488,0.0014256849226155037,1.5829351718288365e-17
56,2.1232018178591807,0.8846674241079902,0.8846674241079919,1.7763568394002505e-15,0.29539411006821414,0.29539411006821575,1.609823385706477e-15,0.04465992300419341,0.044659923004193906,4.996003610813204e-16,0.002727295862800516,0.002727295862800593,7.676151381197371e-17,2.711652200791766e-05,2.7116522007922052e-05,4.391018798566293e-18
57,0.7878561164702657,0.32827338186261024,0.32827338186261074,4.996003610813204e-16,0.041800557612825855,0.04180055761282597,1.1796119636642288e-16,0.00256312564415378,0.0025631256441537953,1.5178830414797062e-17,7.557255081145568e-05,7.55725508114563e-05,6.2341624917916505e-19,9.220665823237291e-07,9.220665823237428e-07,1.3658406274475593e-20
58,2.5309705729176715,1.0545710720490307,1.05457107204903,6.661338147750939e-16,0.4459585295881714,0.4459585295881708,6.106226635438361e-16,0.09602724218767908,0.09602724218767891,1.6653345369377348e-16,0.010994605504925302,0.010994605504925273,2.949029909160572e-17,0.0006281345717113337,0.0006281345717113314,2.2768245622195593e-18
59,3.6781878035117104,1.5325782514632151,1.5325782514632127,2.4424906541753444e-15,0.9268035174795254,0.9268035174795216,3.774758283725532e-15,0.27845324813184885,0.2784532481318471,1.7763568394002505e-15,0.042793071965447765,0.04279307196544728,4.85722573273506e-16,0.0030934603674694335,0.00309346036746938,5.334274688628682e-17
