target,coefficient_id,monomial,target_coefficient,candidate_coefficient,residual
e4,76,f0^2*f1*f3^5,0.001110008642735484,0.0011100086427354831,-8.673617379884035e-19
e4,77,f0^2*f2^6,0.0007014965169795159,0.0007014965169795163,4.336808689942018e-19
e4,78,f0^2*f2^5*f3,0.0009023904083297489,0.000902390408329749,1.0842021724855044e-19
e4,79,f0^2*f2^4*f3^2,0.002687912792033958,0.0026879127920339586,4.336808689942018e-19
e4,80,f0^2*f2^3*f3^3,0.0014185652533205864,0.001418565253320587,6.505213034913027e-19
e4,81,f0^2*f2^2*f3^4,0.002670633688290679,0.00267063368829068,8.673617379884035e-19
e4,82,f0^2*f2*f3^5,0.0004315356168781044,0.0004315356168781043,-1.0842021724855044e-19
e4,83,f0^2*f3^6,0.0007786645628858979,0.0007786645628858982,3.2526065174565133e-19
e4,84,f0*f1^7,1.3392866092127761e-05,1.3392866092127773e-05,1.1858461261560205e-20
e4,85,f0*f1^6*f2,5.9252476062274875e-05,5.925247606227485e-05,-2.710505431213761e-20
e4,86,f0*f1^6*f3,-4.834340229847146e-05,-4.834340229847146e-05,0.0
e4,87,f0*f1^5*f2^2,3.8711386671040926e-05,3.871138667104093e-05,6.776263578034403e-21
e4,88,f0*f1^5*f2*f3,0.00024271142497065247,0.00024271142497065258,1.0842021724855044e-19
e4,89,f0*f1^5*f3^2,5.9391052167506644e-05,5.9391052167506596e-05,-4.743384504624082e-20
e4,90,f0*f1^4*f2^3,0.0001250331989148474,0.00012503319891484727,-1.3552527156068805e-19
e4,91,f0*f1^4*f2^2*f3,-9.353607784347183e-05,-9.353607784347157e-05,2.574980159653073e-19
e4,92,f0*f1^4*f2*f3^2,0.0002922563854298722,0.0002922563854298723,5.421010862427522e-20
e4,93,f0*f1^4*f3^3,-6.839628759780096e-05,-6.839628759780085e-05,1.0842021724855044e-19
e4,94,f0*f1^3*f2^4,5.1280313675784386e-05,5.128031367578421e-05,-1.7618285302889447e-19
e4,95,f0*f1^3*f2^3*f3,0.0005324427448791848,0.0005324427448791846,-1.0842021724855044e-19
e4,96,f0*f1^3*f2^2*f3^2,6.981001433526823e-05,6.981001433526785e-05,-3.7947076036992655e-19
e4,97,f0*f1^3*f2*f3^3,0.00039030166624417996,0.0003903016662441799,-5.421010862427522e-20
e4,98,f0*f1^3*f3^4,7.134826827226602e-05,7.134826827226601e-05,-1.3552527156068805e-20
e4,99,f0*f1^2*f2^5,5.278886555114717e-05,5.278886555114718e-05,6.776263578034403e-21
e4,100,f0*f1^2*f2^4*f3,-4.072526733848494e-05,-4.072526733848505e-05,-1.0842021724855044e-19
e4,101,f0*f1^2*f2^3*f3^2,0.000574064863294017,0.0005740648632940172,2.168404344971009e-19
e4,102,f0*f1^2*f2^2*f3^3,-0.0001177124021440473,-0.00011771240214404738,-8.131516293641283e-20
e4,103,f0*f1^2*f2*f3^4,0.0005461018119050455,0.0005461018119050454,-1.0842021724855044e-19
e4,104,f0*f1^2*f3^5,3.561916933913548e-06,3.5619169339134976e-06,-5.039846036163087e-20
e4,105,f0*f1*f2^6,2.1947052504175322e-05,2.1947052504175275e-05,-4.743384504624082e-20
e4,106,f0*f1*f2^5*f3,0.000237524030150578,0.00023752403015057791,-8.131516293641283e-20
e4,107,f0*f1*f2^4*f3^2,5.085730589882039e-05,5.085730589882086e-05,4.675621868843738e-19
e4,108,f0*f1*f2^3*f3^3,0.00034262362593924083,0.0003426236259392413,4.87890977618477e-19
e4,109,f0*f1*f2^2*f3^4,-4.065808458709677e-06,-4.0658084587096926e-06,-1.5246593050577406e-20
e4,110,f0*f1*f2*f3^5,0.00015580318644593436,0.0001558031864459343,-5.421010862427522e-20
e4,111,f0*f1*f3^6,3.833510903700533e-05,3.833510903700531e-05,-2.0328790734103208e-20
e4,112,f0*f2^7,5.994875684192311e-19,6.020420121692509e-19,2.5544437500198516e-21
e4,113,f0*f2^6*f3,-1.2410034350637399e-05,-1.2410034350637487e-05,-8.809142651444724e-20
e4,114,f0*f2^5*f3^2,0.0002542224966193312,0.0002542224966193311,-1.0842021724855044e-19
e4,115,f0*f2^4*f3^3,-2.5007347342456846e-05,-2.5007347342456886e-05,-4.0657581468206416e-20
e4,116,f0*f2^3*f3^4,0.0005246968249745019,0.0005246968249745017,-1.0842021724855044e-19
e4,117,f0*f2^2*f3^5,-1.6270990731044887e-05,-1.6270990731044917e-05,-3.049318610115481e-20
e4,118,f0*f2*f3^6,0.00023738365390701556,0.00023738365390701548,-8.131516293641283e-20
e4,119,f0*f3^7,1.716814888618677e-05,1.716814888618675e-05,-2.0328790734103208e-20
e4,120,f1^8,0.0001692425076613321,0.00016924250766133198,-1.3552527156068805e-19
e4,121,f1^7*f2,-4.8751033712650335e-05,-4.875103371265033e-05,6.776263578034403e-21
e4,122,f1^7*f3,-0.00026725658581302965,-0.00026725658581302955,1.0842021724855044e-19
e4,123,f1^6*f2^2,0.0011711594766863956,0.0011711594766863954,-2.168404344971009e-19
e4,124,f1^6*f2*f3,-0.00023587892170018768,-0.00023587892170018774,-5.421010862427522e-20
e4,125,f1^6*f3^2,0.0009672546531961569,0.0009672546531961573,4.336808689942018e-19
e4,126,f1^5*f2^3,-0.0001021758740047911,-0.00010217587400479114,-4.0657581468206416e-20
e4,127,f1^5*f2^2*f3,-0.0007991689284459582,-0.0007991689284459579,3.2526065174565133e-19
e4,128,f1^5*f2*f3^2,-0.0004349754190228856,-0.00043497541902288533,2.710505431213761e-19
e4,129,f1^5*f3^3,-0.0003143286270433763,-0.0003143286270433761,2.168404344971009e-19
e4,130,f1^4*f2^4,0.00205779552911185,0.0020577955291118505,4.336808689942018e-19
e4,131,f1^4*f2^3*f3,-0.0005116804381706465,-0.0005116804381706462,3.2526065174565133e-19
e4,132,f1^4*f2^2*f3^2,0.003715545730963822,0.0037155457309638235,1.734723475976807e-18
e4,133,f1^4*f2*f3^3,-0.0005560090030066444,-0.0005560090030066445,-1.0842021724855044e-19
e4,134,f1^4*f3^4,0.0015396236067516363,0.0015396236067516363,0.0
e4,135,f1^3*f2^5,-4.2732977370708356e-05,-4.273297737070837e-05,-1.3552527156068805e-20
e4,136,f1^3*f2^4*f3,-0.001047113998992045,-0.0010471139989920448,2.168404344971009e-19
e4,137,f1^3*f2^3*f3^2,-0.0008943622355029066,-0.0008943622355029067,-1.0842021724855044e-19
e4,138,f1^3*f2^2*f3^3,-0.0008625270466204489,-0.0008625270466204492,-3.2526065174565133e-19
e4,139,f1^3*f2*f3^4,-0.0007332296368384435,-0.0007332296368384435,0.0
e4,140,f1^3*f3^5,0.00026636627266369336,0.00026636627266369336,0.0
e4,141,f1^2*f2^6,0.0010974640290291361,0.0010974640290291361,0.0
e4,142,f1^2*f2^5*f3,-0.00022413361909280852,-0.00022413361909280838,1.3552527156068805e-19
e4,143,f1^2*f2^4*f3^2,0.003605477502943329,0.00360547750294333,8.673617379884035e-19
e4,144,f1^2*f2^3*f3^3,-0.0007785909220312782,-0.0007785909220312786,-4.336808689942018e-19
e4,145,f1^2*f2^2*f3^4,0.0033271140968998683,0.0033271140968998696,1.3010426069826053e-18
e4,146,f1^2*f2*f3^5,-0.0006063047372305804,-0.0006063047372305806,-2.168404344971009e-19
e4,147,f1^2*f3^6,0.0009489934159545075,0.0009489934159545076,1.0842021724855044e-19
e4,148,f1*f2^7,-1.496071943087908e-19,-1.3596365704631658e-19,1.364353726247422e-20
e4,149,f1*f2^6*f3,-0.0004481459699920532,-0.0004481459699920526,5.963111948670274e-19
e4,150,f1*f2^5*f3^2,-0.00039056248915720216,-0.00039056248915720205,1.0842021724855044e-19
e4,151,f1*f2^4*f3^3,-0.0009030548679454837,-0.0009030548679454839,-1.0842021724855044e-19
e4,152,f1*f2^3*f3^4,-0.0006724463398168461,-0.0006724463398168459,2.168404344971009e-19
e4,153,f1*f2^2*f3^5,-7.128777219097534e-05,-7.128777219097547e-05,-1.2197274440461925e-19
e4,154,f1*f2*f3^6,-0.00030701122372844136,-0.0003070112237284412,1.6263032587282567e-19
e4,155,f1*f3^7,0.00025119512647456277,0.0002511951264745628,5.421010862427522e-20
e4,156,f2^8,0.0001177375699266982,0.00011773756992669826,5.421010862427522e-20
e4,157,f2^7*f3,-2.912311030897098e-18,-2.8932290313080268e-18,1.9081999589071342e-20
e4,158,f2^6*f3^2,0.0008278954585781165,0.000827895458578117,5.421010862427522e-19
e4,159,f2^5*f3^3,-0.00022608559641232003,-0.00022608559641232003,0.0
e4,160,f2^4*f3^4,0.001471263161535551,0.001471263161535551,0.0
e4,161,f2^3*f3^5,-0.00046346729382434415,-0.0004634672938243442,-5.421010862427522e-20
e4,162,f2^2*f3^6,0.0009185189894816858,0.0009185189894816858,0.0
e4,163,f2*f3^7,-0.00020974788440785423,-0.0002097478844078542,2.710505431213761e-20
e4,164,f3^8,0.00016522283359476182,0.0001652228335947617,-1.0842021724855044e-19
e5,0,f0^10,6.839718599878072e-06,6.839718599696935e-06,-1.8113714873738487e-16
e5,1,f0^9*f1,-6.809761300059107e-07,-6.809761302331463e-07,-2.272355404631609e-16
e5,2,f0^9*f2,-3.972193998085508e-06,-3.972193998556183e-06,-4.706750329655333e-16
e5,3,f0^9*f3,1.7024375633315871e-06,1.7024375638681543e-06,5.365672082401031e-16
e5,4,f0^8*f1^2,1.0445637829094041e-05,1.0445637829159661e-05,6.561964242379065e-17
e5,5,f0^8*f1*f2,2.0166874770132585e-05,2.0166874770132466e-05,-1.1858461261560205e-19
e5,6,f0^8*f1*f3,2.0686338489669577e-05,2.068633848957915e-05,-9.042584931708009e-17
e5,7,f0^8*f2^2,2.3734685078702155e-05,2.3734685078695114e-05,-7.040537857577744e-18
e5,8,f0^8*f2*f3,3.4861923274880774e-05,3.486192327486203e-05,-1.8743145056843158e-17
e5,9,f0^8*f3^2,2.309264517414325e-05,2.3092645174316405e-05,1.731538632095131e-16
e5,10,f0^7*f1^3,-1.5036887469894583e-06,-1.5036887472781373e-06,-2.886789928196326e-16
e5,11,f0^7*f1^2*f2,-8.185164630049121e-06,-8.185164630000044e-06,4.907708896391416e-17
e5,12,f0^7*f1^2*f3,-2.3413089677891534e-06,-2.3413089675806897e-06,2.0846370216522948e-16
e5,13,f0^7*f1*f2^2,-3.566971934304514e-06,-3.566971934244579e-06,5.993478079829341e-17
e5,14,f0^7*f1*f2*f3,8.37760731631345e-06,8.377607316276665e-06,-3.6784946833359755e-17
e5,15,f0^7*f1*f3^2,-4.686578487712601e-06,-4.686578487941047e-06,-2.284464799403793e-16
e5,16,f0^7*f2^3,-1.1639521922689178e-05,-1.163952192297805e-05,-2.888721163316066e-16
e5,17,f0^7*f2^2*f3,-3.866355663832187e-06,-3.86635566362917e-06,2.030168567979107e-16
e5,18,f0^7*f2*f3^2,3.804214030738456e-07,3.8042140292336535e-07,-1.5048027351917317e-16
e5,19,f0^7*f3^3,1.349682387758153e-06,1.3496823879919816e-06,2.3382852728723313e-16
e5,20,f0^6*f1^4,3.3792114582074676e-06,3.3792114581915358e-06,-1.5931842704906135e-17
e5,21,f0^6*f1^3*f2,4.9426093791928004e-05,4.9426093791888675e-05,-3.9329433806911673e-17
e5,22,f0^6*f1^3*f3,3.562171533083497e-05,3.562171533051476e-05,-3.2020555911643767e-16
e5,23,f0^6*f1^2*f2^2,8.200430235630996e-05,8.200430235667592e-05,3.6595889079532595e-16
e5,24,f0^6*f1^2*f2*f3,8.771442654064424e-05,8.771442654062062e-05,-2.3622054833027928e-17
e5,25,f0^6*f1^2*f3^2,6.226943396425564e-05,6.226943396450888e-05,2.532425224383017e-16
e5,26,f0^6*f1*f2^3,5.8708652485332455e-05,5.870865248530396e-05,-2.8494188345634663e-17
e5,27,f0^6*f1*f2^2*f3,4.189517497068581e-05,4.189517497061566e-05,-7.015465682339017e-17
e5,28,f0^6*f1*f2*f3^2,5.3363225865469486e-05,5.33632258654426e-05,-2.688821387764051e-17
e5,29,f0^6*f1*f3^3,7.626093271681957e-05,7.626093271683956e-05,1.9989977555201488e-17
e5,30,f0^6*f2^4,3.652504763516032e-05,3.652504763508825e-05,-7.207233941597391e-17
e5,31,f0^6*f2^3*f3,0.00010280131651660459,0.00010280131651654958,-5.500970772648328e-17
e5,32,f0^6*f2^2*f3^2,0.00010678246813057709,0.00010678246813096591,3.8882200410761403e-16
e5,33,f0^6*f2*f3^3,8.828515420836239e-05,8.828515420805849e-05,-3.039018689476869e-16
e5,34,f0^6*f3^4,3.706669408878105e-05,3.706669408897221e-05,1.911583955363505e-16
e5,35,f0^5*f1^5,-1.0670196985107244e-06,-1.0670196987777916e-06,-2.6706715892867595e-16
e5,36,f0^5*f1^4*f2,-5.291927455750815e-06,-5.291927455683072e-06,6.774315402255718e-17
e5,37,f0^5*f1^4*f3,-6.416215734654706e-06,-6.416215734455647e-06,1.9905867183539136e-16
e5,38,f0^5*f1^3*f2^2,-4.896924364113968e-06,-4.896924364279263e-06,-1.652950915248877e-16
e5,39,f0^5*f1^3*f2*f3,2.1610459227874127e-05,2.161045922792584e-05,5.1713055495769544e-17
e5,40,f0^5*f1^3*f3^2,-1.1498085625783593e-05,-1.1498085625987424e-05,-2.0383170249316934e-16
e5,41,f0^5*f1^2*f2^3,-2.1092657018174845e-05,-2.1092657017990622e-05,1.842228897642323e-16
e5,42,f0^5*f1^2*f2^2*f3,4.5935665780728305e-06,4.593566578029434e-06,-4.3396886019626824e-17
e5,43,f0^5*f1^2*f2*f3^2,3.923433383013734e-06,3.923433383007005e-06,-6.728829732988162e-18
e5,44,f0^5*f1^2*f3^3,-1.0017422640268017e-05,-1.0017422640192647e-05,7.537068571258215e-17
e5,45,f0^5*f1*f2^4,-2.5546788823443017e-06,-2.554678882308186e-06,3.611579080502886e-17
e5,46,f0^5*f1*f2^3*f3,3.4769411063168176e-05,3.476941106310469e-05,-6.348681346260432e-17
e5,47,f0^5*f1*f2^2*f3^2,1.7398626203136147e-05,1.7398626203174365e-05,3.821812658011403e-17
e5,48,f0^5*f1*f2*f3^3,2.004555981907887e-05,2.0045559819138968e-05,6.009868167358712e-17
e5,49,f0^5*f1*f3^4,-7.0569559554330515e-06,-7.056955955468795e-06,-3.574394334118422e-17
e5,50,f0^5*f2^5,-1.215933841789148e-05,-1.2159338417944433e-05,-5.295311173054984e-17
e5,51,f0^5*f2^4*f3,-9.055054771855415e-06,-9.055054771810101e-06,4.531456861221056e-17
e5,52,f0^5*f2^3*f3^2,2.4768913394195007e-06,2.476891339437555e-06,1.8054507270725412e-17
e5,53,f0^5*f2^2*f3^3,7.715197749803476e-06,7.715197749844774e-06,4.129793837633067e-17
e5,54,f0^5*f2*f3^4,1.3522506966607112e-05,1.3522506966485368e-05,-1.217440455088606e-16
e5,55,f0^5*f3^5,-7.261040779049916e-07,-7.261040777793591e-07,1.2563245613234986e-16
e5,56,f0^4*f1^6,-1.989097057376265e-06,-1.989097057570697e-06,-1.9443175436101474e-16
e5,57,f0^4*f1^5*f2,4.811934710511238e-05,4.8119347105216075e-05,1.0369716153466046e-16
e5,58,f0^4*f1^5*f3,1.9992570800493505e-05,1.9992570799925576e-05,-5.679288148704303e-16
e5,59,f0^4*f1^4*f2^2,0.0001041192361266675,0.00010411923612693248,2.649790109554573e-16
e5,60,f0^4*f1^4*f2*f3,6.862000764491597e-05,6.862000764499352e-05,7.75475603870257e-17
e5,61,f0^4*f1^4*f3^2,5.827523081012437e-05,5.827523081046833e-05,3.4395636295744825e-16
e5,62,f0^4*f1^3*f2^3,0.0001396486550507639,0.00013964865505059688,-1.6702134467139196e-16
e5,63,f0^4*f1^3*f2^2*f3,6.949174192909062e-05,6.949174192911899e-05,2.836543933765201e-17
e5,64,f0^4*f1^3*f2*f3^2,6.908167404522628e-05,6.90816740451647e-05,-6.156913087002058e-17
e5,65,f0^4*f1^3*f3^3,0.00012198115869295481,0.00012198115869290715,-4.766423800789399e-17
e5,66,f0^4*f1^2*f2^4,0.00015543597454438008,0.00015543597454473516,3.550762114890027e-16
e5,67,f0^4*f1^2*f2^3*f3,0.00019731945383447177,0.00019731945383431326,-1.5851035761738075e-16
e5,68,f0^4*f1^2*f2^2*f3^2,0.00022967034751758398,0.0002296703475177866,2.0261028098322864e-16
e5,69,f0^4*f1^2*f2*f3^3,0.0001673219741472765,0.00016732197414717206,-1.0443577426466621e-16
e5,70,f0^4*f1^2*f3^4,0.00012426788247097738,0.00012426788247112185,1.4446993948369347e-16
e5,71,f0^4*f1*f2^5,6.132290356386012e-05,6.132290356382696e-05,-3.3163033950900367e-17
e5,72,f0^4*f1*f2^4*f3,-2.8059288600770213e-06,-2.8059288600943796e-06,-1.7358246188082377e-17
e5,73,f0^4*f1*f2^3*f3^2,2.901792469878311e-05,2.901792469877587e-05,-7.24043763312976e-18
e5,74,f0^4*f1*f2^2*f3^3,4.742162655612338e-05,4.7421626556070555e-05,-5.2827750854356204e-17
e5,75,f0^4*f1*f2*f3^4,3.688336356011608e-05,3.688336356021853e-05,1.0245032903630213e-16
e5,76,f0^4*f1*f3^5,0.00010339483195529958,0.00010339483195526177,-3.781155076543197e-17
e5,77,f0^4*f2^6,2.852875429999186e-05,2.8528754299789725e-05,-2.0213594253276623e-16
e5,78,f0^4*f2^5*f3,0.00010739671128248589,0.00010739671128250165,1.576158908250802e-17
e5,79,f0^4*f2^4*f3^2,0.00015246266035927547,0.00015246266035960786,3.323892810297435e-16
e5,80,f0^4*f2^3*f3^3,0.0001942926092548675,0.00019429260925463146,-2.360308129500943e-16
e5,81,f0^4*f2^2*f3^4,0.00013841477321555753,0.0001384147732159377,3.8017549178204213e-16
e5,82,f0^4*f2*f3^5,7.427281341031183e-05,7.427281340998699e-05,-3.248405234038132e-16
e5,83,f0^4*f3^6,3.288112085853086e-05,3.28811208585867e-05,5.584318814658151e-17
e5,84,f0^3*f1^7,3.089956319859608e-09,3.089956168554371e-09,-1.5130523728768455e-16
e5,85,f0^3*f1^6*f2,1.7097194004303139e-06,1.70971940050033e-06,7.001616693651409e-17
e5,86,f0^3*f1^6*f3,-4.782515634164655e-06,-4.782515633913895e-06,2.5075986886989934e-16
e5,87,f0^3*f1^5*f2^2,4.068478392513846e-06,4.068478392358553e-06,-1.5529332648370892e-16
e5,88,f0^3*f1^5*f2*f3,2.799875879517499e-05,2.7998758795205243e-05,3.025262874413459e-17
e5,89,f0^3*f1^5*f3^2,-3.0417686176513194e-06,-3.041768617821916e-06,-1.7059667074175236e-16
e5,90,f0^3*f1^4*f2^3,-1.8305608040393794e-06,-1.830560803961158e-06,7.82213750965665e-17
e5,91,f0^3*f1^4*f2^2*f3,4.829774316199806e-06,4.8297743161893656e-06,-1.0440528107856506e-17
e5,92,f0^3*f1^4*f2*f3^2,2.0099114376581616e-05,2.0099114376629524e-05,4.790818349670323e-17
e5,93,f0^3*f1^4*f3^3,-1.0748250916168634e-05,-1.0748250916140509e-05,2.812488198063179e-17
e5,94,f0^3*f1^3*f2^4,7.923582258977424e-06,7.92358225890652e-06,-7.090343394876297e-17
e5,95,f0^3*f1^3*f2^3*f3,7.565952796879512e-05,7.565952796884716e-05,5.204170427930421e-17
e5,96,f0^3*f1^3*f2^2*f3^2,2.8264468797087452e-05,2.826446879708443e-05,-3.0222135558033436e-18
e5,97,f0^3*f1^3*f2*f3^3,6.75326677951073e-05,6.753266779517216e-05,6.48623949689453e-17
e5,98,f0^3*f1^3*f3^4,-6.362873899952516e-06,-6.362873899945098e-06,7.417467519105908e-18
e5,99,f0^3*f1^2*f2^5,-9.967257618311338e-06,-9.967257618125942e-06,1.8539687742912675e-16
e5,100,f0^3*f1^2*f2^4*f3,1.2333209732960525e-05,1.2333209732895333e-05,-6.519273781837448e-17
e5,101,f0^3*f1^2*f2^3*f3^2,3.199023216822843e-05,3.199023216823681e-05,8.375461782450522e-18
e5,102,f0^3*f1^2*f2^2*f3^3,3.7242786471370485e-06,3.724278647160347e-06,2.3298488247176785e-17
e5,103,f0^3*f1^2*f2*f3^4,5.924017016240077e-05,5.924017016234976e-05,-5.100493595186495e-17
e5,104,f0^3*f1^2*f3^5,-5.872182453526389e-06,-5.872182453519564e-06,6.824544456027898e-18
e5,105,f0^3*f1*f2^6,2.829156048414535e-06,2.829156048324293e-06,-9.02420431675259e-17
e5,106,f0^3*f1*f2^5*f3,3.651574028566274e-05,3.6515740285643135e-05,-1.9603730531253527e-17
e5,107,f0^3*f1*f2^4*f3^2,3.8286370109211364e-05,3.8286370109252604e-05,4.1240340135917375e-17
e5,108,f0^3*f1*f2^3*f3^3,5.4343163949598836e-05,5.434316394956591e-05,-3.292586472566916e-17
e5,109,f0^3*f1*f2^2*f3^4,5.3174087162341e-06,5.317408716225833e-06,-8.267041565201971e-18
e5,110,f0^3*f1*f2*f3^5,3.872368689232454e-05,3.8723686892365695e-05,4.115224870940293e-17
e5,111,f0^3*f1*f3^6,3.0386298165627396e-07,3.0386298176519414e-07,1.089201784456673e-16
e5,112,f0^3*f2^7,-3.675902324837998e-06,-3.6759023245922245e-06,2.457733859094133e-16
e5,113,f0^3*f2^6*f3,-1.5997557638984712e-06,-1.5997557640595006e-06,-1.6102943360251504e-16
e5,114,f0^3*f2^5*f3^2,1.4666947867376358e-05,1.466694786752304e-05,1.466823895419217e-16
e5,115,f0^3*f2^4*f3^3,1.91908168967872e-05,1.919081689674093e-05,-4.627171584260792e-17
e5,116,f0^3*f2^3*f3^4,4.6970835234757814e-05,4.697083523474124e-05,-1.657474071187215e-17
e5,117,f0^3*f2^2*f3^5,1.3860491264354618e-05,1.3860491264518472e-05,1.6385344144866087e-16
e5,118,f0^3*f2*f3^6,2.5507284176894403e-05,2.5507284176829958e-05,-6.444565475889619e-17
e5,119,f0^3*f3^7,2.4802400538542174e-07,2.480240053847881e-07,-6.3363358410542e-19
e5,120,f0^2*f1^8,8.318376972223509e-07,8.318376965842094e-07,-6.381414934507074e-16
e5,121,f0^2*f1^7*f2,2.0384407809642087e-05,2.038440780970135e-05,5.926181312169987e-17
e5,122,f0^2*f1^7*f3,-4.369826106038008e-06,-4.369826106770827e-06,-7.328190246465305e-16
e5,123,f0^2*f1^6*f2^2,6.993409623515011e-05,6.99340962353154e-05,1.6528662119541515e-16
e5,124,f0^2*f1^6*f2*f3,-3.954574610431623e-06,-3.954574610406518e-06,2.5105209523670208e-17
e5,125,f0^2*f1^6*f3^2,3.5644327118042194e-05,3.564432711826948e-05,2.2728943293442994e-16
e5,126,f0^2*f1^5*f2^3,8.582155576175329e-05,8.582155576163789e-05,-1.1539976873392588e-16
e5,127,f0^2*f1^5*f2^2*f3,-4.174277601834937e-05,-4.174277601839546e-05,-4.609214485779001e-17
e5,128,f0^2*f1^5*f2*f3^2,-6.156361893816291e-06,-6.1563618939317945e-06,-1.155031067534909e-16
e5,129,f0^2*f1^5*f3^3,3.797163768674073e-05,3.797163768666094e-05,-7.979050363135509e-17
e5,130,f0^2*f1^4*f2^4,0.00018950048278788226,0.00018950048278800602,1.2376167798922033e-16
e5,131,f0^2*f1^4*f2^3*f3,5.374235075700392e-05,5.374235075690747e-05,-9.645333576974169e-17
e5,132,f0^2*f1^4*f2^2*f3^2,0.0002563076897482112,0.00025630768974825954,4.83554168928535e-17
e5,133,f0^2*f1^4*f2*f3^3,5.161259896019781e-05,5.161259896011392e-05,-8.38901430960659e-17
e5,134,f0^2*f1^4*f3^4,0.00010612126851844546,0.00010612126851854355,9.809319155562601e-17
e5,135,f0^2*f1^3*f2^5,8.548668852859751e-05,8.548668852847686e-05,-1.2065814927048057e-16
e5,136,f0^2*f1^3*f2^4*f3,-0.00011847323024243544,-0.00011847323024237702,5.842494456981262e-17
e5,137,f0^2*f1^3*f2^3*f3^2,-2.8989412004766238e-05,-2.89894120047872e-05,-2.0962371378649425e-17
e5,138,f0^2*f1^3*f2^2*f3^3,-7.63993586639984e-06,-7.639935866412394e-06,-1.2553028278308731e-17
e5,139,f0^2*f1^3*f2*f3^4,-6.791664143169195e-05,-6.791664143168094e-05,1.100465205072787e-17
e5,140,f0^2*f1^3*f3^5,0.00011397355880560421,0.0001139735588055079,-9.630425797102493e-17
e5,141,f0^2*f1^2*f2^6,0.00010811632767324643,0.00010811632767349362,2.47198095326695e-16
e5,142,f0^2*f1^2*f2^5*f3,9.870748347070484e-05,9.87074834705924e-05,-1.124317652867468e-16
e5,143,f0^2*f1^2*f2^4*f3^2,0.0003013585153617683,0.0003013585153618961,1.2782743613604097e-16
e5,144,f0^2*f1^2*f2^3*f3^3,0.00017161344944670559,0.00017161344944665994,-4.5644911461639737e-17
e5,145,f0^2*f1^2*f2^2*f3^4,0.00023694141572698662,0.00023694141572709796,1.113475631142613e-16
e5,146,f0^2*f1^2*f2*f3^5,3.5628778166324846e-05,3.562877816623012e-05,-9.472538855734292e-17
e5,147,f0^2*f1^2*f3^6,9.562180427579245e-05,9.562180427586262e-05,7.017498561412427e-17
e5,148,f0^2*f1*f2^7,1.8633671740994544e-05,1.8633671740949465e-05,-4.5079093452873864e-17
e5,149,f0^2*f1*f2^6*f3,-5.778706088677776e-05,-5.778706088681292e-05,-3.5162031706420516e-17
e5,150,f0^2*f1*f2^5*f3^2,-3.1846725605337296e-05,-3.184672560535711e-05,-1.9813794702172594e-17
e5,151,f0^2*f1*f2^4*f3^3,-0.00012468953661206103,-0.00012468953661204737,1.3660947373317356e-17
e5,152,f0^2*f1*f2^3*f3^4,-7.991580990687321e-05,-7.991580990686039e-05,1.282069068964109e-17
e5,153,f0^2*f1*f2^2*f3^5,3.193976465831929e-05,3.193976465821203e-05,-1.0726147617670656e-16
e5,154,f0^2*f1*f2*f3^6,-2.802660430692882e-05,-2.8026604306823843e-05,1.0497787535090897e-16
e5,155,f0^2*f1*f3^7,5.625658373874796e-05,5.6256583738715675e-05,-3.2282119685755895e-17
e5,156,f0^2*f2^8,8.731430752883763e-06,8.731430752293406e-06,-5.903565532478297e-16
e5,157,f0^2*f2^7*f3,3.24134485750627e-05,3.241344857510762e-05,4.4919851258790056e-17
e5,158,f0^2*f2^6*f3^2,7.33562797493725e-05,7.335627974954769e-05,1.7517996601934538e-16
e5,159,f0^2*f2^5*f3^3,9.588663784046035e-05,9.588663784029285e-05,-1.6749568312185437e-16
e5,160,f0^2*f2^4*f3^4,0.00011765239457114814,0.00011765239457134785,1.9971004017182992e-16
e5,161,f0^2*f2^3*f3^5,6.391279884818031e-05,6.391279884799659e-05,-1.8371805812766873e-16
e5,162,f0^2*f2^2*f3^6,6.945694296596475e-05,6.945694296616574e-05,2.0099753025165645e-16
e5,163,f0^2*f2*f3^7,7.2221503862987895e-06,7.222150386013871e-06,-2.849181665338235e-16
e5,164,f0^2*f3^8,1.4008361268317e-05,1.4008361268173751e-05,-1.4324851797375276e-16
e5,165,f0*f1^9,5.348440512734669e-07,5.34844052278736e-07,1.0052690779550075e-15
e5,166,f0*f1^8*f2,2.403717296701806e-06,2.403717296963112e-06,2.61305852579689e-16
e5,167,f0*f1^8*f3,-2.1185991700083036e-06,-2.1185991692982706e-06,7.100329913324425e-16
e5,168,f0*f1^7*f2^2,2.122374397023203e-06,2.122374396845772e-06,-1.774313795931473e-16
e5,169,f0*f1^7*f2*f3,8.529985107122014e-06,8.529985107188444e-06,6.642940592136576e-17
e5,170,f0*f1^7*f3^2,4.354185167642551e-06,4.354185167635302e-06,-7.249754995549557e-18
e5,171,f0*f1^6*f2^3,9.69040414276592e-06,9.69040414273497e-06,-3.0950583892672134e-17
e5,172,f0*f1^6*f2^2*f3,-9.238900713181756e-06,-9.238900713215296e-06,-3.3540810645375785e-17
e5,173,f0*f1^6*f2*f3^2,9.810387416905366e-06,9.810387416929606e-06,2.4240388884523567e-17
e5,174,f0*f1^6*f3^3,-5.537045782401101e-06,-5.537045782376256e-06,2.4845170408863138e-17
