start_id,value,flux_norm,iteration_count,converged
103,0.33333333333332615,0.33333333333332604,45,True
104,0.3333333333333269,0.333333333333327,44,True
105,0.333333333333327,0.3333333333333269,47,True
106,0.33333333333332515,0.3333333333333251,44,True
107,0.3333333333333265,0.33333333333332654,43,True
108,0.3333333333333256,0.33333333333332554,59,True
109,0.33333333333332343,0.33333333333332366,52,True
110,0.3333333333333275,0.3333333333333276,41,True
111,0.3333333333333277,0.3333333333333276,46,True
112,0.33333333333332493,0.33333333333332493,40,True
113,0.33333333333332765,0.3333333333333277,56,True
114,0.33333333333332676,0.33333333333332676,48,True
115,0.3333333333333269,0.3333333333333269,51,True
116,0.3333333333333262,0.3333333333333262,40,True
117,0.3333333333333273,0.3333333333333271,46,True
118,0.33333333333332454,0.33333333333332454,74,True
119,0.33333333333332466,0.33333333333332477,38,True
120,0.3333333333333269,0.3333333333333269,40,True
121,0.3333333333333275,0.33333333333332743,42,True
122,0.3333333333333254,0.3333333333333256,46,True
123,0.33333333333332577,0.33333333333332593,51,True
124,0.33333333333332565,0.3333333333333253,42,True
125,0.3333333333333254,0.33333333333332543,49,True
126,0.3333333333333287,0.3333333333333287,50,True
127,0.33333333333332754,0.3333333333333275,45,True
128,0.33333333333332693,0.33333333333332693,39,True
129,0.3333333333333258,0.3333333333333258,40,True
130,0.33333333333332354,0.33333333333332354,38,True
131,0.33333333333332427,0.33333333333332427,47,True
132,0.3333333333333236,0.3333333333333234,52,True
133,0.33333333333332416,0.3333333333333244,39,True
134,0.33333333333332676,0.33333333333332665,55,True
135,0.3333333333333242,0.3333333333333244,41,True
136,0.33333333333332726,0.33333333333332715,46,True
137,0.3333333333333273,0.33333333333332726,44,True
138,0.33333333333332726,0.3333333333333272,46,True
139,0.333333333333324,0.33333333333332404,57,True
140,0.33333333333332543,0.33333333333332543,50,True
141,0.33333333333332754,0.3333333333333276,54,True
142,0.33333333333332693,0.333333333333327,43,True
143,0.3333333333333259,0.33333333333332593,47,True
144,0.33333333333332554,0.3333333333333256,39,True
145,0.333333333333326,0.33333333333332577,40,True
146,0.3333333333333249,0.333333333333325,46,True
147,0.3333333333333252,0.33333333333332504,47,True
148,0.3333333333333246,0.33333333333332443,43,True
149,0.33333333333332543,0.33333333333332554,48,True
150,0.3333333333333276,0.33333333333332754,57,True
151,0.33333333333332377,0.33333333333332377,44,True
152,0.3333333333333238,0.33333333333332377,47,True
153,0.33333333333332327,0.3333333333333233,42,True
154,0.33333333333332266,0.3333333333333227,55,True
155,0.3333333333333269,0.33333333333332726,81,True
156,0.3333333333333254,0.33333333333332527,41,True
157,0.3333333333333281,0.333333333333328,46,True
158,0.3333333333333249,0.33333333333332477,45,True
159,0.33333333333332676,0.3333333333333269,55,True
160,0.33333333333332665,0.3333333333333266,44,True
161,0.3333333333333264,0.3333333333333264,59,True
162,0.3333333333333237,0.3333333333333235,45,True
163,0.33333333333332743,0.3333333333333276,43,True
164,0.3333333333333279,0.33333333333332793,57,True
165,0.333333333333324,0.333333333333324,45,True
166,0.33333333333332726,0.3333333333333272,43,True
167,0.3333333333333266,0.3333333333333266,52,True
168,0.3333333333333279,0.333333333333328,55,True
169,0.3333333333333235,0.33333333333332366,39,True
170,0.3333333333333276,0.33333333333332754,43,True
171,0.3333333333333278,0.33333333333332765,50,True
172,0.33333333333332443,0.3333333333333245,43,True
173,0.3333333333333231,0.33333333333332316,48,True
174,0.3333333333333253,0.33333333333332527,47,True
175,0.33333333333332515,0.33333333333332515,40,True
176,0.33333333333332354,0.33333333333332354,46,True
177,0.33333333333332615,0.3333333333333261,42,True
178,0.333333333333327,0.333333333333327,47,True
179,0.3333333333333277,0.3333333333333275,49,True
180,0.33333333333332715,0.3333333333333271,47,True
181,0.33333333333332793,0.333333333333328,59,True
182,0.3333333333333248,0.333333333333325,70,True
183,0.3333333333333249,0.3333333333333249,52,True
184,0.3333333333333288,0.3333333333333286,44,True
185,0.333333333333328,0.33333333333332815,51,True
186,0.33333333333332665,0.3333333333333267,51,True
187,0.33333333333332466,0.33333333333332466,61,True
188,0.33333333333332743,0.33333333333332726,44,True
189,0.3333333333333258,0.3333333333333257,56,True
190,0.3333333333333255,0.3333333333333255,46,True
191,0.3333333333333272,0.3333333333333276,48,True
192,0.33333333333332255,0.3333333333333227,49,True
193,0.3333333333333267,0.33333333333332665,39,True
194,0.33333333333332493,0.33333333333332504,57,True
195,0.33333333333332477,0.3333333333333246,45,True
196,0.33333333333332626,0.3333333333333261,40,True
197,0.33333333333332815,0.33333333333332804,46,True
198,0.3333333333333251,0.33333333333332515,51,True
199,0.3333333333333266,0.3333333333333266,50,True
200,0.33333333333332427,0.3333333333333244,54,True
201,0.33333333333332765,0.3333333333333277,49,True
202,0.3333333333333259,0.33333333333332593,39,True
203,0.33333333333332493,0.33333333333332477,43,True
